,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,artist,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,rank_g_pred
120,2,10,1,Indi,spring,male,K_POP,Solo,1,2019.3.17,10cm,0.606508875739645,0.19230769230769199,0.33,0.430730755762563,0.0,0.5135498129837159,0.7927030796442058,0.0,0.0,0.0,0.0,1
121,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.6.9,10cm,0.606508875739645,0.19230769230769199,0.23,0.39880857426822297,0.0,0.501741531027057,0.7628101562336859,0.0,0.0,0.0,0.0,10
122,6,10,4,Indi,spring,male,K_POP,Solo,1,2019.4.14,10cm,0.606508875739645,0.19230769230769199,0.32,0.365407349042416,0.0,0.5135498129837159,0.760878383569155,0.0,0.0,0.0,0.0,4
123,2,10,10,Indi,spring,male,K_POP,Solo,1,2019.3.3,10cm,0.606508875739645,0.19230769230769199,0.37,0.5135821985186501,0.0,0.5135498129837159,0.714138851624206,0.0,0.0,0.0,0.0,10
124,8,10,7,Indi,spring,male,K_POP,Solo,1,2019.5.12,10cm,0.606508875739645,0.19230769230769199,0.29,0.45057144967106394,0.0,0.5135498129837159,0.784160091473999,0.0,0.0,0.0,0.0,7
125,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.6.23,10cm,0.606508875739645,0.19230769230769199,0.17,0.31605133980289696,0.0,0.501741531027057,0.739838233032565,0.0,0.0,0.0,0.0,10
126,10,10,10,Indi,summer,male,K_POP,Solo,0,2019.7.21,10cm,0.606508875739645,0.19230769230769199,0.4,0.418520254141751,0.0,0.501741531027057,0.7084471417924141,0.0,0.0,0.0,0.0,10
127,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.6.16,10cm,0.606508875739645,0.19230769230769199,0.26,0.3530223173555139,0.0,0.501741531027057,0.7212437197860091,0.0,0.0,0.0,0.0,10
128,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.6.30,10cm,0.606508875739645,0.19230769230769199,0.47,0.321032687124339,0.0,0.501741531027057,0.7426706794485691,0.0,0.0,0.0,0.0,10
129,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.7.14,10cm,0.606508875739645,0.19230769230769199,0.27,0.384595016410646,0.0,0.501741531027057,0.7212437197860091,0.0,0.0,0.0,0.0,10
130,3,10,3,Indi,spring,male,K_POP,Solo,1,2019.3.31,10cm,0.606508875739645,0.19230769230769199,0.24,0.408888487775386,0.0,0.5135498129837159,0.7220189587716059,0.0,0.0,0.0,0.0,3
131,6,10,6,Indi,spring,male,K_POP,Solo,1,2019.4.21,10cm,0.606508875739645,0.19230769230769199,0.24,0.34873150258179003,0.0,0.5135498129837159,0.6939681057625731,0.0,0.0,0.0,0.0,6
132,10,10,9,Indi,summer,male,K_POP,Solo,1,2019.6.2,10cm,0.606508875739645,0.19230769230769199,0.25,0.36938322325875295,0.0,0.501741531027057,0.7536441161408391,0.0,0.0,0.0,0.0,10
133,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.7.7,10cm,0.606508875739645,0.19230769230769199,0.35,0.34873150258179003,0.0,0.501741531027057,0.7376893321271271,0.0,0.0,0.0,0.0,10
134,1,10,2,Indi,spring,male,K_POP,Solo,1,2019.3.10,10cm,0.606508875739645,0.19230769230769199,0.5,0.43945726658518897,0.0,0.5135498129837159,0.87831348128612,0.0,0.0,0.0,0.0,2
135,7,10,6,Indi,spring,male,K_POP,Solo,1,2019.4.28,10cm,0.606508875739645,0.19230769230769199,0.24,0.39880857426822297,0.0,0.5135498129837159,0.710088657714005,0.0,0.0,0.0,0.0,6
136,9,10,8,Indi,spring,male,K_POP,Solo,1,2019.5.19,10cm,0.606508875739645,0.19230769230769199,0.46,0.4478458908994221,0.0,0.5135498129837159,0.8098747594226541,0.0,0.0,0.0,0.0,8
137,6,10,6,Drama,fall,male,OST,Solo,1,2019.11.24,10cm,0.547337278106509,0.384615384615385,0.27,0.357229810049636,0.0,0.374420603619436,0.412146880987365,0.0,0.0,0.0,0.0,6
138,10,10,10,Drama,spring,male,OST,Solo,1,2020.3.22,10cm,0.547337278106509,0.384615384615385,0.31,0.39880857426822297,0.0,0.61352226319875,0.7026018799840259,0.0,0.0,0.0,0.0,10
139,3,10,3,Drama,fall,male,OST,Solo,1,2019.9.15,10cm,0.547337278106509,0.384615384615385,0.25,0.494544482066671,0.0,0.374420603619436,0.730368397071566,0.0,0.0,0.0,0.0,3
140,2,10,2,Drama,fall,male,OST,Solo,1,2019.9.1,10cm,0.547337278106509,0.384615384615385,0.53,0.5437776225388851,0.0,0.374420603619436,0.672698939743172,0.0,0.0,0.0,0.0,2
141,10,10,10,Drama,spring,male,OST,Solo,1,2020.3.1,10cm,0.547337278106509,0.384615384615385,0.32,0.3882367670984229,0.0,0.61352226319875,0.5557708294077379,0.0,0.0,0.0,0.0,10
142,6,10,5,Drama,fall,male,OST,Solo,1,2019.11.17,10cm,0.547337278106509,0.384615384615385,0.35,0.33988623096400894,0.0,0.374420603619436,0.380891010567912,0.0,0.0,0.0,0.0,5
143,3,10,3,Drama,fall,male,OST,Solo,1,2019.9.22,10cm,0.547337278106509,0.384615384615385,0.42,0.48319743591127395,0.0,0.374420603619436,0.6047870467580079,0.0,0.0,0.0,0.0,3
144,8,10,6,Drama,winter,male,OST,Solo,1,2019.12.1,10cm,0.547337278106509,0.384615384615385,0.33,0.408888487775386,0.0,0.6469448586452591,0.33988623096400894,0.0,0.0,0.0,0.0,6
145,2,10,2,Drama,summer,male,OST,Solo,1,2019.8.18,10cm,0.547337278106509,0.384615384615385,0.38,0.769127777666336,0.0,0.406205251373573,0.72356116503532,0.0,0.0,0.0,0.0,2
146,8,10,8,Drama,winter,male,OST,Solo,1,2019.12.8,10cm,0.547337278106509,0.384615384615385,0.26,0.49232211319683,0.0,0.6469448586452591,0.415356999928155,0.0,0.0,0.0,0.0,8
147,4,10,4,Drama,fall,male,OST,Solo,1,2019.10.6,10cm,0.547337278106509,0.384615384615385,0.2,0.418520254141751,0.0,0.374420603619436,0.48319743591127395,0.0,0.0,0.0,0.0,4
148,3,10,2,Drama,fall,male,OST,Solo,1,2019.9.8,10cm,0.547337278106509,0.384615384615385,0.27,0.471223170348026,0.0,0.374420603619436,0.45057144967106394,0.0,0.0,0.0,0.0,2
149,10,10,10,Drama,spring,male,OST,Solo,1,2020.4.19,10cm,0.547337278106509,0.384615384615385,0.27,0.39534163526022703,0.0,0.61352226319875,0.503212800579202,0.0,0.0,0.0,0.0,10
150,8,10,8,Drama,winter,male,OST,Solo,1,2020.1.26,10cm,0.547337278106509,0.384615384615385,0.15,0.33988623096400894,0.0,0.6469448586452591,1.0,0.0,0.0,0.0,0.0,8
151,2,10,10,Drama,summer,male,OST,Solo,1,2019.7.21,10cm,0.547337278106509,0.384615384615385,0.4,0.418520254141751,0.0,0.406205251373573,0.361357155132215,0.0,0.0,0.0,0.0,10
152,2,10,2,Drama,summer,male,OST,Solo,1,2019.7.28,10cm,0.547337278106509,0.384615384615385,0.22,0.412146880987365,0.0,0.406205251373573,0.39181832079586,0.0,0.0,0.0,0.0,2
153,5,10,5,Drama,fall,male,OST,Solo,1,2019.11.10,10cm,0.547337278106509,0.384615384615385,0.27,0.325902084525783,0.0,0.374420603619436,0.44228971300119296,0.0,0.0,0.0,0.0,5
154,9,10,8,Drama,winter,male,OST,Solo,1,2020.2.9,10cm,0.547337278106509,0.384615384615385,0.33,0.365407349042416,0.0,0.6469448586452591,0.602111962591246,0.0,0.0,0.0,0.0,8
155,4,10,4,Drama,fall,male,OST,Solo,1,2019.10.13,10cm,0.547337278106509,0.384615384615385,0.3,0.39181832079586,0.0,0.374420603619436,0.480854936714392,0.0,0.0,0.0,0.0,4
156,7,10,8,Drama,winter,male,OST,Solo,1,2020.1.5,10cm,0.547337278106509,0.384615384615385,0.32,0.34873150258179003,0.0,0.6469448586452591,0.570275213947825,0.0,0.0,0.0,0.0,8
157,10,10,10,Drama,spring,male,OST,Solo,1,2020.3.8,10cm,0.547337278106509,0.384615384615385,0.22,0.3882367670984229,0.0,0.61352226319875,0.507420293273324,0.0,0.0,0.0,0.0,10
158,10,10,10,Drama,spring,male,OST,Solo,1,2020.3.15,10cm,0.547337278106509,0.384615384615385,0.25,0.415356999928155,0.0,0.61352226319875,0.5671348826716041,0.0,0.0,0.0,0.0,10
159,10,10,10,Drama,winter,male,OST,Solo,1,2020.2.23,10cm,0.547337278106509,0.384615384615385,0.23,0.357229810049636,0.0,0.6469448586452591,0.734059782180665,0.0,0.0,0.0,0.0,10
160,10,10,10,Drama,spring,male,OST,Solo,1,2020.4.12,10cm,0.547337278106509,0.384615384615385,0.32,0.433678815733289,0.0,0.61352226319875,0.503212800579202,0.0,0.0,0.0,0.0,10
161,4,10,3,Drama,fall,male,OST,Solo,1,2019.9.29,10cm,0.547337278106509,0.384615384615385,0.25,0.44228971300119296,0.0,0.374420603619436,0.532941411351731,0.0,0.0,0.0,0.0,3
162,8,10,7,Drama,winter,male,OST,Solo,1,2020.1.12,10cm,0.547337278106509,0.384615384615385,0.42,0.344353998842983,0.0,0.6469448586452591,0.565547483151843,0.0,0.0,0.0,0.0,7
163,8,10,8,Drama,winter,male,OST,Solo,1,2019.12.15,10cm,0.547337278106509,0.384615384615385,0.13,0.436587303232837,0.0,0.6469448586452591,0.602111962591246,0.0,0.0,0.0,0.0,8
164,10,10,10,Drama,summer,male,OST,Solo,1,2019.7.14,10cm,0.547337278106509,0.384615384615385,0.27,0.384595016410646,0.0,0.406205251373573,0.384595016410646,0.0,0.0,0.0,0.0,10
165,8,10,8,Drama,winter,male,OST,Solo,1,2020.1.19,10cm,0.547337278106509,0.384615384615385,0.35,0.361357155132215,0.0,0.6469448586452591,0.5718284755479179,0.0,0.0,0.0,0.0,8
166,8,10,8,Drama,winter,male,OST,Solo,1,2019.12.29,10cm,0.547337278106509,0.384615384615385,0.29,0.384595016410646,0.0,0.6469448586452591,0.44228971300119296,0.0,0.0,0.0,0.0,8
167,8,10,8,Drama,winter,male,OST,Solo,1,2019.12.22,10cm,0.547337278106509,0.384615384615385,0.27,0.42774203161505603,0.0,0.6469448586452591,0.361357155132215,0.0,0.0,0.0,0.0,8
168,10,10,9,Drama,winter,male,OST,Solo,1,2020.2.16,10cm,0.547337278106509,0.384615384615385,0.3,0.3530223173555139,0.0,0.6469448586452591,0.7250924722237891,0.0,0.0,0.0,0.0,10
169,2,10,2,Drama,summer,male,OST,Solo,1,2019.8.11,10cm,0.547337278106509,0.384615384615385,0.36,0.45057144967106394,0.0,0.406205251373573,0.548999057491911,0.0,0.0,0.0,0.0,2
170,4,10,4,Drama,fall,male,OST,Solo,1,2019.10.20,10cm,0.547337278106509,0.384615384615385,0.17,0.37328745618981607,0.0,0.374420603619436,0.480854936714392,0.0,0.0,0.0,0.0,4
171,2,10,2,Drama,summer,male,OST,Solo,1,2019.8.25,10cm,0.547337278106509,0.384615384615385,0.29,0.47367154741915596,0.0,0.406205251373573,0.9334774543812621,0.0,0.0,0.0,0.0,2
172,2,10,2,Drama,summer,male,OST,Solo,1,2019.8.4,10cm,0.547337278106509,0.384615384615385,0.25,0.5053267594476141,0.0,0.406205251373573,0.42774203161505603,0.0,0.0,0.0,0.0,2
173,8,10,8,Drama,winter,male,OST,Solo,1,2020.2.2,10cm,0.547337278106509,0.384615384615385,0.3,0.344353998842983,0.0,0.6469448586452591,0.7059613126314258,0.0,0.0,0.0,0.0,8
174,5,10,4,Drama,fall,male,OST,Solo,1,2019.10.27,10cm,0.547337278106509,0.384615384615385,0.28,0.3882367670984229,0.0,0.374420603619436,0.538427250322111,0.0,0.0,0.0,0.0,4
175,10,10,10,Drama,spring,male,OST,Solo,1,2020.3.29,10cm,0.547337278106509,0.384615384615385,0.33,0.43945726658518897,0.0,0.61352226319875,0.532941411351731,0.0,0.0,0.0,0.0,10
176,5,10,5,Drama,fall,male,OST,Solo,1,2019.11.3,10cm,0.547337278106509,0.384615384615385,0.56,0.357229810049636,0.0,0.374420603619436,0.5472725219398921,0.0,0.0,0.0,0.0,5
177,10,10,10,Drama,spring,male,OST,Solo,1,2020.4.5,10cm,0.547337278106509,0.384615384615385,0.24,0.418520254141751,0.0,0.61352226319875,0.494544482066671,0.0,0.0,0.0,0.0,10
178,2,6,2,Indi,fall,male,K_POP,Solo,1,2018.9.23,10cm,0.4289940828402371,0.19230769230769199,1.0,0.476092567749471,0.7989349513196641,0.508069411422712,0.7220189587716059,0.0,0.0,0.0,0.0,2
179,1,3,2,Indi,summer,male,K_POP,Solo,1,2018.8.26,10cm,0.4289940828402371,0.19230769230769199,0.41,0.509493792975278,0.837655572305492,0.501741531027057,0.774660309679745,0.0,0.0,0.0,0.0,2
180,3,9,2,Indi,fall,male,K_POP,Solo,1,2018.9.30,10cm,0.4289940828402371,0.19230769230769199,0.41,0.4559218218878379,0.7835127193932601,0.508069411422712,0.768504240357372,0.0,0.0,0.0,0.0,2
181,2,3,10,Indi,summer,male,K_POP,Solo,1,2018.8.19,10cm,0.4289940828402371,0.19230769230769199,0.38,0.5455321184839149,0.8341968989806129,0.501741531027057,0.7954774973867691,0.0,0.0,0.0,0.0,10
182,2,4,2,Indi,fall,male,K_POP,Solo,1,2018.9.9,10cm,0.4289940828402371,0.19230769230769199,0.44,0.445085610700684,0.8189034634306941,0.508069411422712,0.7640885025099449,0.0,0.0,0.0,0.0,2
183,5,10,4,Indi,fall,male,K_POP,Solo,1,2018.10.14,10cm,0.4289940828402371,0.19230769230769199,0.62,0.39880857426822297,0.0,0.508069411422712,0.9618634194836341,0.0,0.0,0.0,0.0,4
184,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.2.3,10cm,0.4289940828402371,0.19230769230769199,0.26,0.31605133980289696,0.0,0.628129792667943,0.692199287243236,0.0,0.0,0.0,0.0,10
185,2,5,2,Indi,fall,male,K_POP,Solo,1,2018.9.16,10cm,0.4289940828402371,0.19230769230769199,0.39,0.471223170348026,0.8146411895575121,0.508069411422712,0.733326518992436,0.0,0.0,0.0,0.0,2
186,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.2.10,10cm,0.4289940828402371,0.19230769230769199,0.09,0.29489512747699603,0.0,0.628129792667943,0.7189012205891271,0.0,0.0,0.0,0.0,10
187,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.1.20,10cm,0.4289940828402371,0.19230769230769199,0.06,0.33066445349070395,0.0,0.628129792667943,0.774660309679745,0.0,0.0,0.0,0.0,10
188,2,4,1,Indi,fall,male,K_POP,Solo,1,2018.9.2,10cm,0.4289940828402371,0.19230769230769199,0.36,0.4478458908994221,0.828160433952163,0.508069411422712,0.7523024458149341,0.0,0.0,0.0,0.0,1
189,4,9,3,Indi,fall,male,K_POP,Solo,1,2018.10.7,10cm,0.4289940828402371,0.19230769230769199,0.44,0.4637075360625689,0.769841688648265,0.508069411422712,0.7858958476079599,0.0,0.0,0.0,0.0,3
190,9,10,9,Indi,fall,male,K_POP,Solo,1,2018.11.11,10cm,0.4289940828402371,0.19230769230769199,0.18,0.36938322325875295,0.0,0.508069411422712,0.676551113474369,0.0,0.0,0.0,0.0,10
191,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.1.27,10cm,0.4289940828402371,0.19230769230769199,0.25,0.30573133866415003,0.0,0.628129792667943,0.715737966375531,0.0,0.0,0.0,0.0,10
192,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.1.6,10cm,0.4289940828402371,0.19230769230769199,0.19,0.30038096644737605,0.0,0.628129792667943,0.729622513149703,0.0,0.0,0.0,0.0,10
193,7,10,6,Indi,fall,male,K_POP,Solo,1,2018.10.28,10cm,0.4289940828402371,0.19230769230769199,0.22,0.3882367670984229,0.0,0.508069411422712,0.7461599507488119,0.0,0.0,0.0,0.0,7
194,10,10,9,Indi,winter,male,K_POP,Solo,1,2018.12.30,10cm,0.4289940828402371,0.19230769230769199,0.23,0.30038096644737605,0.0,0.628129792667943,0.80570772589499,0.0,0.0,0.0,0.0,10
195,6,10,5,Indi,fall,male,K_POP,Solo,1,2018.10.21,10cm,0.4289940828402371,0.19230769230769199,0.46,0.40558034618405,0.0,0.508069411422712,0.836082657997846,0.0,0.0,0.0,0.0,5
196,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.2.17,10cm,0.4289940828402371,0.19230769230769199,0.41,0.31095277361717605,0.0,0.628129792667943,0.700047676749457,0.0,0.0,0.0,0.0,10
197,9,10,7,Indi,fall,male,K_POP,Solo,1,2018.11.4,10cm,0.4289940828402371,0.19230769230769199,0.36,0.3530223173555139,0.0,0.508069411422712,0.7509524161184399,0.0,0.0,0.0,0.0,7
198,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.1.13,10cm,0.4289940828402371,0.19230769230769199,0.34,0.344353998842983,0.0,0.628129792667943,0.7067930950936949,0.0,0.0,0.0,0.0,10
199,4,5,10,Indi,summer,male,K_POP,Solo,0,2019.8.4,10cm,0.502958579881657,0.0865384615384615,0.25,0.5053267594476141,0.8148114498862941,0.501741531027057,0.7858958476079599,0.0,0.0,0.0,0.0,10
200,10,10,10,Indi,fall,male,K_POP,Solo,0,2019.9.22,10cm,0.502958579881657,0.0865384615384615,0.42,0.48319743591127395,0.0,0.508069411422712,0.9174422399472291,0.0,0.0,0.0,0.0,10
201,6,5,4,Indi,summer,male,K_POP,Solo,0,2019.8.18,10cm,0.502958579881657,0.0865384615384615,0.38,0.769127777666336,0.8149811789809019,0.501741531027057,0.749593922230639,0.0,0.0,0.0,0.0,5
202,10,8,8,Indi,fall,male,K_POP,Solo,0,2019.9.8,10cm,0.502958579881657,0.0865384615384615,0.27,0.471223170348026,0.782598443801509,0.508069411422712,0.72736933098838,0.0,0.0,0.0,0.0,9
203,8,10,7,Indi,fall,male,K_POP,Solo,0,2019.9.1,10cm,0.502958579881657,0.0865384615384615,0.53,0.5437776225388851,0.7816685388212908,0.508069411422712,0.787617809507662,0.0,0.0,0.0,0.0,8
204,7,6,6,Indi,summer,male,K_POP,Solo,0,2019.8.25,10cm,0.502958579881657,0.0865384615384615,0.29,0.47367154741915596,0.803725079223497,0.501741531027057,0.836082657997846,0.0,0.0,0.0,0.0,7
205,10,10,10,Indi,fall,male,K_POP,Solo,0,2019.10.6,10cm,0.502958579881657,0.0865384615384615,0.2,0.418520254141751,0.0,0.508069411422712,0.792143907552367,0.0,0.0,0.0,0.0,10
206,10,10,10,Indi,fall,male,K_POP,Solo,0,2019.9.29,10cm,0.502958579881657,0.0865384615384615,0.25,0.44228971300119296,0.0,0.508069411422712,0.895657060371747,0.0,0.0,0.0,0.0,10
207,4,5,4,Indi,summer,male,K_POP,Solo,0,2019.8.11,10cm,0.502958579881657,0.0865384615384615,0.36,0.45057144967106394,0.797551873650512,0.501741531027057,0.7384080029860771,0.0,0.0,0.0,0.0,5
208,10,9,10,Indi,fall,male,K_POP,Solo,0,2019.9.15,10cm,0.502958579881657,0.0865384615384615,0.25,0.494544482066671,0.785588103660543,0.508069411422712,0.7938171132824742,0.0,0.0,0.0,0.0,10
209,10,10,10,All,spring,male,K_POP,Solo,1,2020.4.5,10cm,0.5325443786982249,0.0480769230769231,0.24,0.418520254141751,0.0,0.40323191326894997,0.8184722562103071,0.0,0.0,0.0,0.0,10
210,10,10,10,All,spring,male,K_POP,Solo,0,2019.3.24,10cm,0.5325443786982249,0.0480769230769231,0.54,0.42163799232423,0.0,0.40323191326894997,0.75297431942407,0.0,0.0,0.0,0.0,10
211,10,10,10,All,spring,male,K_POP,Solo,0,2019.4.7,10cm,0.5325443786982249,0.0480769230769231,0.3,0.4247115057764129,0.0,0.40323191326894997,0.765359351110972,0.0,0.0,0.0,0.0,10
212,10,10,10,All,spring,male,K_POP,Solo,0,2019.3.31,10cm,0.5325443786982249,0.0480769230769231,0.24,0.408888487775386,0.0,0.40323191326894997,0.7220189587716059,0.0,0.0,0.0,0.0,10
213,10,10,10,All,spring,male,K_POP,Solo,1,2020.3.29,10cm,0.5325443786982249,0.0480769230769231,0.33,0.43945726658518897,0.0,0.40323191326894997,0.836994992252385,0.0,0.0,0.0,0.0,10
214,10,10,10,All,spring,male,K_POP,Solo,1,2020.4.12,10cm,0.5325443786982249,0.0480769230769231,0.32,0.433678815733289,0.0,0.40323191326894997,0.774660309679745,0.0,0.0,0.0,0.0,10
215,10,10,10,Drama,winter,male,OST,Solo,0,2019.12.15,10cm,0.609467455621302,0.105769230769231,0.13,0.436587303232837,0.0,0.6469448586452591,0.384595016410646,0.0,0.0,0.0,0.0,10
216,10,10,10,Drama,winter,male,OST,Solo,1,2020.2.16,10cm,0.609467455621302,0.105769230769231,0.3,0.3530223173555139,0.0,0.6469448586452591,0.3882367670984229,0.0,0.0,0.0,0.0,10
217,10,10,10,Drama,winter,male,OST,Solo,0,2020.2.9,10cm,0.609467455621302,0.105769230769231,0.33,0.365407349042416,0.0,0.6469448586452591,0.49232211319683,0.0,0.0,0.0,0.0,10
218,10,9,10,Drama,winter,male,OST,Solo,0,2019.12.29,10cm,0.609467455621302,0.105769230769231,0.29,0.384595016410646,0.7835127193932601,0.6469448586452591,0.114976033480779,0.0,0.0,0.0,0.0,10
219,10,10,10,Drama,winter,male,OST,Solo,1,2020.2.23,10cm,0.609467455621302,0.105769230769231,0.23,0.357229810049636,0.0,0.6469448586452591,0.480854936714392,0.0,0.0,0.0,0.0,10
220,10,10,10,Drama,winter,male,OST,Solo,0,2020.1.12,10cm,0.609467455621302,0.105769230769231,0.42,0.344353998842983,0.0,0.6469448586452591,0.30038096644737605,0.0,0.0,0.0,0.0,10
221,10,10,10,Drama,winter,male,OST,Solo,0,2020.1.5,10cm,0.609467455621302,0.105769230769231,0.32,0.34873150258179003,0.0,0.6469448586452591,0.325902084525783,0.0,0.0,0.0,0.0,10
222,10,10,10,Drama,winter,male,OST,Solo,0,2020.1.26,10cm,0.609467455621302,0.105769230769231,0.15,0.33988623096400894,0.0,0.6469448586452591,0.4247115057764129,0.0,0.0,0.0,0.0,10
223,10,10,10,Drama,winter,male,OST,Solo,0,2020.1.19,10cm,0.609467455621302,0.105769230769231,0.35,0.361357155132215,0.0,0.6469448586452591,0.58532842275597,0.0,0.0,0.0,0.0,10
224,10,10,10,Drama,winter,male,OST,Solo,0,2020.2.2,10cm,0.609467455621302,0.105769230769231,0.3,0.344353998842983,0.0,0.6469448586452591,0.580921238986251,0.0,0.0,0.0,0.0,10
225,10,10,10,Drama,spring,male,OST,Solo,1,2020.3.1,10cm,0.609467455621302,0.105769230769231,0.32,0.3882367670984229,0.0,0.61352226319875,0.527313067236237,0.0,0.0,0.0,0.0,10
226,10,10,10,Drama,winter,male,OST,Solo,0,2019.12.22,10cm,0.609467455621302,0.105769230769231,0.27,0.42774203161505603,0.0,0.6469448586452591,0.19854101935810198,0.0,0.0,0.0,0.0,10
227,10,10,10,Indi,spring,male,K_POP,Solo,0,2019.5.12,10cm,0.50887573964497,0.240384615384615,0.29,0.45057144967106394,0.0,0.5135498129837159,0.784160091473999,0.0,0.0,0.0,0.0,10
228,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.6.16,10cm,0.50887573964497,0.240384615384615,0.26,0.3530223173555139,0.0,0.501741531027057,0.7212437197860091,0.0,0.0,0.0,0.0,10
229,9,8,9,Indi,spring,male,K_POP,Solo,1,2018.4.29,10cm,0.50887573964497,0.240384615384615,0.31,0.47848683592649105,0.7970829213995769,0.5135498129837159,0.770369494906021,0.0,0.0,0.0,0.0,10
230,10,10,10,Indi,spring,male,K_POP,Solo,0,2019.3.24,10cm,0.50887573964497,0.240384615384615,0.54,0.42163799232423,0.0,0.5135498129837159,0.75297431942407,0.0,0.0,0.0,0.0,10
231,10,10,10,Indi,summer,male,K_POP,Solo,1,2019.6.2,10cm,0.50887573964497,0.240384615384615,0.25,0.36938322325875295,0.0,0.501741531027057,0.7536441161408391,0.0,0.0,0.0,0.0,10
232,10,9,10,Indi,summer,male,K_POP,Solo,1,2018.6.3,10cm,0.50887573964497,0.240384615384615,0.65,0.830056969481815,0.7732309021470072,0.501741531027057,0.779462258344353,0.0,0.0,0.0,0.0,10
233,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.1.27,10cm,0.50887573964497,0.240384615384615,0.25,0.30573133866415003,0.0,0.628129792667943,0.715737966375531,0.0,0.0,0.0,0.0,10
234,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.1.6,10cm,0.50887573964497,0.240384615384615,0.19,0.30038096644737605,0.0,0.628129792667943,0.729622513149703,0.0,0.0,0.0,0.0,10
235,10,10,10,Indi,spring,male,K_POP,Solo,0,2019.5.5,10cm,0.50887573964497,0.240384615384615,0.18,0.46114325684086405,0.0,0.5135498129837159,0.802529002892143,0.0,0.0,0.0,0.0,10
236,10,8,10,Indi,spring,male,K_POP,Solo,1,2018.5.27,10cm,0.50887573964497,0.240384615384615,0.42,0.8569835783173829,0.7804034093346941,0.5135498129837159,0.820446566592453,0.0,0.0,0.0,0.0,10
237,10,10,10,Indi,spring,male,K_POP,Solo,0,2019.3.10,10cm,0.50887573964497,0.240384615384615,0.5,0.43945726658518897,0.0,0.5135498129837159,0.87831348128612,0.0,0.0,0.0,0.0,10
238,10,10,10,Indi,spring,male,K_POP,Solo,0,2019.5.19,10cm,0.50887573964497,0.240384615384615,0.46,0.4478458908994221,0.0,0.5135498129837159,0.8098747594226541,0.0,0.0,0.0,0.0,10
