,previous_ranking,genre,season,sex,song_type,active_type,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,title_song,you_rank_g
199,10,Indi,summer,male,K_POP,Solo,196,10,25.0,9.3,3200000.0,-0.021088711,36.6,0.0,0.0,0.0,0.0,False,5
200,10,Indi,fall,male,K_POP,Solo,196,10,42.0,8.3,0.0,-0.016796606000000002,68.0,0.0,0.0,0.0,0.0,False,10
201,4,Indi,summer,male,K_POP,Solo,196,10,38.0,33.8,3210000.0,-0.021088711,30.8,0.0,0.0,0.0,0.0,False,5
202,8,Indi,fall,male,K_POP,Solo,196,10,27.0,7.8,1770000.0,-0.016796606000000002,27.7,0.0,0.0,0.0,0.0,False,8
203,7,Indi,fall,male,K_POP,Solo,196,10,53.0,11.3,1740000.0,-0.016796606000000002,36.9,0.0,0.0,0.0,0.0,False,10
204,6,Indi,summer,male,K_POP,Solo,196,10,29.0,7.9,2610000.0,-0.021088711,46.4,0.0,0.0,0.0,0.0,False,6
205,10,Indi,fall,male,K_POP,Solo,196,10,20.0,5.9,0.0,-0.016796606000000002,37.7,0.0,0.0,0.0,0.0,False,10
206,10,Indi,fall,male,K_POP,Solo,196,10,25.0,6.7,0.0,-0.016796606000000002,61.4,0.0,0.0,0.0,0.0,False,10
207,4,Indi,summer,male,K_POP,Solo,196,10,36.0,7.0,2330000.0,-0.021088711,29.2,0.0,0.0,0.0,0.0,False,5
208,10,Indi,fall,male,K_POP,Solo,196,10,25.0,8.8,1870000.0,-0.016796606000000002,38.0,0.0,0.0,0.0,0.0,False,9
209,10,All,spring,male,K_POP,Solo,206,6,24.0,5.9,0.0,-0.087906286,42.7,0.0,0.0,0.0,0.0,True,10
210,10,All,spring,male,K_POP,Solo,206,6,54.0,6.0,0.0,-0.087906286,31.3,0.0,0.0,0.0,0.0,False,10
211,10,All,spring,male,K_POP,Solo,206,6,30.0,6.1,0.0,-0.087906286,33.2,0.0,0.0,0.0,0.0,False,10
212,10,All,spring,male,K_POP,Solo,206,6,24.0,5.6,0.0,-0.087906286,27.0,0.0,0.0,0.0,0.0,False,10
213,10,All,spring,male,K_POP,Solo,206,6,33.0,6.6,0.0,-0.087906286,46.6,0.0,0.0,0.0,0.0,True,10
214,10,All,spring,male,K_POP,Solo,206,6,32.0,6.4,0.0,-0.087906286,34.7,0.0,0.0,0.0,0.0,True,10
215,10,Drama,winter,male,OST,Solo,232,12,13.0,6.5,0.0,0.077400497,4.9,0.0,0.0,0.0,0.0,False,10
216,10,Drama,winter,male,OST,Solo,232,12,30.0,4.1,0.0,0.077400497,5.0,0.0,0.0,0.0,0.0,True,10
217,10,Drama,winter,male,OST,Solo,232,12,33.0,4.4,0.0,0.077400497,8.7,0.0,0.0,0.0,0.0,False,10
218,10,Drama,winter,male,OST,Solo,232,12,29.0,4.9,1800000.0,0.077400497,0.7,0.0,0.0,0.0,0.0,False,9
219,10,Drama,winter,male,OST,Solo,232,12,23.0,4.2,0.0,0.077400497,8.2,0.0,0.0,0.0,0.0,True,10
220,10,Drama,winter,male,OST,Solo,232,12,42.0,3.9,0.0,0.077400497,3.0,0.0,0.0,0.0,0.0,False,10
221,10,Drama,winter,male,OST,Solo,232,12,32.0,4.0,0.0,0.077400497,3.5,0.0,0.0,0.0,0.0,False,10
222,10,Drama,winter,male,OST,Solo,232,12,15.0,3.8,0.0,0.077400497,6.1,0.0,0.0,0.0,0.0,False,10
223,10,Drama,winter,male,OST,Solo,232,12,35.0,4.3,0.0,0.077400497,13.9,0.0,0.0,0.0,0.0,False,10
224,10,Drama,winter,male,OST,Solo,232,12,30.0,3.9,0.0,0.077400497,13.6,0.0,0.0,0.0,0.0,False,10
225,10,Drama,spring,male,OST,Solo,232,12,32.0,5.0,0.0,0.054730459,10.4,0.0,0.0,0.0,0.0,True,10
226,10,Drama,winter,male,OST,Solo,232,12,27.0,6.2,0.0,0.077400497,1.5,0.0,0.0,0.0,0.0,False,10
227,10,Indi,spring,male,K_POP,Solo,198,26,29.0,7.0,0.0,-0.013079333,36.3,0.0,0.0,0.0,0.0,False,10
228,10,Indi,summer,male,K_POP,Solo,198,26,26.0,4.1,0.0,-0.021088711,26.9,0.0,0.0,0.0,0.0,True,10
229,9,Indi,spring,male,K_POP,Solo,198,26,31.0,8.1,2310000.0,-0.013079333,34.0,0.0,0.0,0.0,0.0,True,8
230,10,Indi,spring,male,K_POP,Solo,198,26,54.0,6.0,0.0,-0.013079333,31.3,0.0,0.0,0.0,0.0,False,10
231,10,Indi,summer,male,K_POP,Solo,198,26,25.0,4.5,0.0,-0.021088711,31.4,0.0,0.0,0.0,0.0,True,10
232,10,Indi,summer,male,K_POP,Solo,198,26,65.0,45.1,1490000.0,-0.021088711,35.5,0.0,0.0,0.0,0.0,True,9
233,10,Indi,winter,male,K_POP,Solo,198,26,25.0,3.1,0.0,0.064638524,26.2,0.0,0.0,0.0,0.0,True,10
234,10,Indi,winter,male,K_POP,Solo,198,26,19.0,3.0,0.0,0.064638524,28.0,0.0,0.0,0.0,0.0,True,10
235,10,Indi,spring,male,K_POP,Solo,198,26,18.0,7.4,0.0,-0.013079333,39.6,0.0,0.0,0.0,0.0,False,10
236,10,Indi,spring,male,K_POP,Solo,198,26,42.0,51.2,1700000.0,-0.013079333,43.1,0.0,0.0,0.0,0.0,True,8
237,10,Indi,spring,male,K_POP,Solo,198,26,50.0,6.6,0.0,-0.013079333,56.6,0.0,0.0,0.0,0.0,False,10
238,10,Indi,spring,male,K_POP,Solo,198,26,46.0,6.9,0.0,-0.013079333,41.0,0.0,0.0,0.0,0.0,False,10
239,10,Indi,winter,male,K_POP,Solo,198,26,28.0,3.4,0.0,0.064638524,21.4,0.0,0.0,0.0,0.0,True,10
240,10,Indi,spring,male,K_POP,Solo,198,26,49.0,5.2,0.0,-0.013079333,41.4,0.0,0.0,0.0,0.0,False,10
241,10,Indi,spring,male,K_POP,Solo,198,26,24.0,5.6,0.0,-0.013079333,27.0,0.0,0.0,0.0,0.0,False,10
242,10,Indi,spring,male,K_POP,Solo,198,26,37.0,9.7,1380000.0,-0.013079333,26.0,0.0,0.0,0.0,0.0,False,9
243,10,Indi,spring,male,K_POP,Solo,198,26,25.0,19.3,2500000.0,-0.013079333,84.0,0.0,0.0,0.0,0.0,True,7
244,10,Indi,spring,male,K_POP,Solo,198,26,33.0,6.3,0.0,-0.013079333,37.8,0.0,0.0,0.0,0.0,False,10
245,10,Indi,summer,male,K_POP,Solo,198,26,23.0,5.3,0.0,-0.021088711,32.8,0.0,0.0,0.0,0.0,True,10
246,10,Indi,winter,male,K_POP,Solo,198,26,26.0,3.3,0.0,0.064638524,23.4,0.0,0.0,0.0,0.0,True,10
247,10,Indi,winter,male,K_POP,Solo,198,26,23.0,3.0,0.0,0.064638524,40.2,0.0,0.0,0.0,0.0,True,10
248,9,Indi,spring,male,K_POP,Solo,198,26,35.0,10.0,2480000.0,-0.013079333,52.5,0.0,0.0,0.0,0.0,True,6
249,10,Indi,winter,male,K_POP,Solo,198,26,34.0,3.9,0.0,0.064638524,25.1,0.0,0.0,0.0,0.0,True,10
250,10,Indi,winter,male,K_POP,Solo,198,26,9.0,2.9,0.0,0.064638524,26.6,0.0,0.0,0.0,0.0,True,10
251,10,Indi,winter,male,K_POP,Solo,198,26,41.0,3.2,0.0,0.064638524,24.3,0.0,0.0,0.0,0.0,True,10
252,10,Indi,spring,male,K_POP,Solo,198,26,32.0,8.4,2150000.0,-0.013079333,34.6,0.0,0.0,0.0,0.0,True,8
253,10,Pop,spring,male,POP,Group,185,1,47.0,13.0,0.0,-0.002373947,0.0,0.0,0.0,0.0,0.0,True,10
254,10,Dance,fall,male,K_POP,Group,217,1,83.0,0.0,0.0,-0.020120957,1.9,0.0,0.0,0.0,0.0,True,10
255,10,Dance,summer,male,K_POP,Group,218,7,30.0,0.0,2260000.0,-0.093811857,3.7,0.0,0.0,0.0,0.0,True,7
256,10,Dance,summer,male,K_POP,Group,218,7,30.0,0.0,1790000.0,-0.093811857,2.0,0.0,0.0,0.0,0.0,True,8
257,10,Dance,summer,male,K_POP,Group,218,7,39.0,3.7,2310000.0,-0.093811857,7.9,0.0,0.0,0.0,0.0,True,7
258,10,Dance,summer,male,K_POP,Group,218,7,31.0,0.0,2360000.0,-0.093811857,2.1,0.0,0.0,0.0,0.0,True,7
259,9,Dance,summer,male,K_POP,Group,218,7,83.0,3.7,2760000.0,-0.093811857,37.1,0.0,0.0,0.0,0.0,True,5
260,8,Dance,spring,male,K_POP,Group,218,7,94.0,4.2,3210000.0,0.012953573000000001,4.3,0.0,0.0,0.0,0.0,True,4
261,10,Dance,spring,male,K_POP,Group,218,7,100.0,4.6,4040000.0,0.012953573000000001,6.1,0.0,0.0,0.0,0.0,True,4
262,10,Dance,spring,male,K_POP,Group,187,2,94.0,4.2,0.0,0.012953573000000001,4.3,0.0,0.0,0.0,0.0,False,10
263,10,Dance,spring,male,K_POP,Group,187,2,100.0,4.6,0.0,0.012953573000000001,6.1,0.0,0.0,0.0,0.0,False,10
264,10,Pop,fall,male,POP,Solo,268,11,0.0,39.0,0.0,0.007170208000000001,0.0,0.0,0.0,0.0,0.0,True,10
265,10,Pop,fall,male,POP,Solo,268,11,0.0,39.5,0.0,0.007170208000000001,0.0,0.0,0.0,0.0,0.0,True,10
266,10,Pop,fall,male,POP,Solo,268,11,0.0,36.3,0.0,0.007170208000000001,0.0,0.0,0.0,0.0,0.0,True,10
267,10,Pop,fall,male,POP,Solo,268,11,28.0,32.5,0.0,0.007170208000000001,0.0,0.0,0.0,0.0,0.0,True,10
268,10,Pop,fall,male,POP,Solo,268,11,29.0,37.9,0.0,0.007170208000000001,0.0,0.0,0.0,0.0,0.0,True,10
269,10,Pop,fall,male,POP,Solo,268,11,0.0,40.2,0.0,0.007170208000000001,0.0,0.0,0.0,0.0,0.0,True,10
270,10,Pop,winter,male,POP,Solo,268,11,0.0,36.3,0.0,0.02977991,0.0,0.0,0.0,0.0,0.0,True,10
271,10,Pop,fall,male,POP,Solo,268,11,28.0,31.4,0.0,0.007170208000000001,0.0,0.0,0.0,0.0,0.0,True,10
272,10,Pop,fall,male,POP,Solo,268,11,0.0,41.9,0.0,0.007170208000000001,0.0,0.0,0.0,0.0,0.0,True,10
273,10,Pop,fall,male,POP,Solo,268,11,0.0,36.6,0.0,0.007170208000000001,0.0,0.0,0.0,0.0,0.0,True,10
274,10,Pop,fall,male,POP,Solo,268,11,0.0,32.6,0.0,0.007170208000000001,0.0,0.0,0.0,0.0,0.0,True,10
275,10,R&B/Soul,summer,female,POP,Solo,286,36,12.0,46.0,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
276,10,R&B/Soul,fall,female,POP,Solo,286,36,54.0,40.7,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
277,10,R&B/Soul,summer,female,POP,Solo,286,36,11.0,30.2,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
278,10,R&B/Soul,fall,female,POP,Solo,286,36,21.0,46.5,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
279,10,R&B/Soul,summer,female,POP,Solo,286,36,22.0,30.9,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
280,10,R&B/Soul,fall,female,POP,Solo,286,36,23.0,60.1,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
281,10,R&B/Soul,winter,female,POP,Solo,286,36,34.0,36.8,0.0,0.032662062,0.0,0.0,0.0,0.0,0.0,True,10
282,10,R&B/Soul,winter,female,POP,Solo,286,36,45.0,38.1,0.0,0.032662062,0.0,0.0,0.0,0.0,0.0,True,10
283,10,R&B/Soul,summer,female,POP,Solo,286,36,11.0,31.4,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
284,10,R&B/Soul,summer,female,POP,Solo,286,36,45.0,100.0,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
285,10,R&B/Soul,spring,female,POP,Solo,286,36,0.0,33.8,0.0,0.023043942,0.0,0.0,0.0,0.0,0.0,True,10
286,10,R&B/Soul,fall,female,POP,Solo,286,36,32.0,41.6,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
287,10,R&B/Soul,winter,female,POP,Solo,286,36,23.0,38.8,0.0,0.032662062,0.0,0.0,0.0,0.0,0.0,True,10
288,10,R&B/Soul,summer,female,POP,Solo,286,36,23.0,46.7,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
289,10,R&B/Soul,summer,female,POP,Solo,286,36,47.0,35.8,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
290,10,R&B/Soul,summer,female,POP,Solo,286,36,36.0,34.3,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
291,10,R&B/Soul,fall,female,POP,Solo,286,36,31.0,38.5,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
292,10,R&B/Soul,spring,female,POP,Solo,286,36,35.0,34.3,0.0,0.023043942,0.0,0.0,0.0,0.0,0.0,True,10
293,10,R&B/Soul,winter,female,POP,Solo,286,36,37.0,36.3,0.0,0.032662062,0.0,0.0,0.0,0.0,0.0,True,10
294,10,R&B/Soul,summer,female,POP,Solo,286,36,45.0,32.4,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
295,10,R&B/Soul,fall,female,POP,Solo,286,36,62.0,38.4,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
296,10,R&B/Soul,winter,female,POP,Solo,286,36,74.0,38.4,0.0,0.032662062,0.0,0.0,0.0,0.0,0.0,True,10
297,10,R&B/Soul,winter,female,POP,Solo,286,36,12.0,41.1,0.0,0.032662062,0.0,0.0,0.0,0.0,0.0,True,10
298,10,R&B/Soul,summer,female,POP,Solo,286,36,44.0,38.3,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
299,10,R&B/Soul,summer,female,POP,Solo,286,36,55.0,32.6,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
300,10,R&B/Soul,fall,female,POP,Solo,286,36,21.0,63.4,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
301,10,R&B/Soul,spring,female,POP,Solo,286,36,95.0,35.2,0.0,0.023043942,0.0,0.0,0.0,0.0,0.0,True,10
302,10,R&B/Soul,summer,female,POP,Solo,286,36,0.0,32.9,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
303,10,R&B/Soul,spring,female,POP,Solo,286,36,22.0,30.3,0.0,0.023043942,0.0,0.0,0.0,0.0,0.0,True,10
304,10,R&B/Soul,fall,female,POP,Solo,286,36,63.0,50.4,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
305,10,R&B/Soul,fall,female,POP,Solo,286,36,74.0,40.8,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
306,10,R&B/Soul,fall,female,POP,Solo,286,36,31.0,37.4,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
307,10,R&B/Soul,winter,female,POP,Solo,286,36,12.0,38.2,0.0,0.032662062,0.0,0.0,0.0,0.0,0.0,True,10
308,10,R&B/Soul,summer,female,POP,Solo,286,36,56.0,32.2,0.0,-0.015688808999999998,0.0,0.0,0.0,0.0,0.0,True,10
309,10,R&B/Soul,fall,female,POP,Solo,286,36,42.0,40.8,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
310,10,R&B/Soul,fall,female,POP,Solo,286,36,64.0,39.9,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
311,10,R&B/Soul,fall,female,POP,Solo,291,2,21.0,46.5,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
312,10,R&B/Soul,fall,female,POP,Solo,291,2,23.0,60.1,0.0,-0.036900654,0.0,0.0,0.0,0.0,0.0,True,10
313,10,Electronica,spring,male,POP,Solo,199,60,70.0,81.7,1620000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
314,10,Electronica,summer,male,POP,Solo,199,60,24.0,67.2,1940000.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,8
315,10,Electronica,summer,male,POP,Solo,199,60,39.0,65.4,1910000.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,7
316,10,Electronica,fall,male,POP,Solo,199,60,37.0,61.7,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
317,10,Electronica,winter,male,POP,Solo,199,60,49.0,54.7,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
318,10,Electronica,fall,male,POP,Solo,199,60,38.0,61.9,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
319,10,Electronica,spring,male,POP,Solo,199,60,80.0,89.0,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
320,10,Electronica,winter,male,POP,Solo,199,60,60.0,49.2,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
321,10,Electronica,spring,male,POP,Solo,199,60,42.0,42.8,1280000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
322,10,Electronica,spring,male,POP,Solo,199,60,53.0,68.8,1790000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,9
323,10,Electronica,summer,male,POP,Solo,199,60,62.0,73.5,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
324,10,Electronica,summer,male,POP,Solo,199,60,49.0,63.0,1890000.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,8
325,10,Electronica,summer,male,POP,Solo,199,60,53.0,76.9,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
326,10,Electronica,winter,male,POP,Solo,199,60,49.0,43.4,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
327,10,Electronica,winter,male,POP,Solo,199,60,46.0,47.5,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
328,10,Electronica,summer,male,POP,Solo,199,60,43.0,66.7,2030000.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,7
329,10,Electronica,summer,male,POP,Solo,199,60,58.0,69.9,1940000.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,8
330,10,Electronica,winter,male,POP,Solo,199,60,44.0,49.6,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
331,10,Electronica,summer,male,POP,Solo,199,60,47.0,72.1,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
332,10,Electronica,fall,male,POP,Solo,199,60,50.0,57.2,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
333,10,Electronica,summer,male,POP,Solo,199,60,50.0,65.5,2200000.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,7
334,10,Electronica,winter,male,POP,Solo,199,60,35.0,53.2,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
335,10,Electronica,winter,male,POP,Solo,199,60,18.0,42.6,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
336,10,Electronica,summer,male,POP,Solo,199,60,62.0,65.1,2030000.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,8
337,10,Electronica,fall,male,POP,Solo,199,60,24.0,70.8,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
338,10,Electronica,spring,male,POP,Solo,199,60,21.0,45.7,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
339,10,Electronica,winter,male,POP,Solo,199,60,28.0,49.6,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
340,10,Electronica,spring,male,POP,Solo,199,60,25.0,58.5,1400000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
341,10,Electronica,winter,male,POP,Solo,199,60,30.0,41.2,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
342,10,Electronica,winter,male,POP,Solo,199,60,56.0,57.7,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
343,10,Electronica,spring,male,POP,Solo,199,60,56.0,70.5,1630000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,9
344,10,Electronica,spring,male,POP,Solo,199,60,25.0,80.2,1710000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,8
345,10,Electronica,spring,male,POP,Solo,199,60,100.0,78.6,1440000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
346,10,Electronica,fall,male,POP,Solo,199,60,28.0,60.2,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
347,10,Electronica,winter,male,POP,Solo,199,60,41.0,43.7,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
348,10,Electronica,spring,male,POP,Solo,199,60,29.0,76.8,2150000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,7
349,10,Electronica,fall,male,POP,Solo,199,60,64.0,64.5,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
350,10,Electronica,winter,male,POP,Solo,199,60,15.0,58.2,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
351,10,Electronica,winter,male,POP,Solo,199,60,15.0,53.5,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
352,10,Electronica,fall,male,POP,Solo,199,60,49.0,57.9,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
353,10,Electronica,winter,male,POP,Solo,199,60,26.0,59.2,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
354,10,Electronica,winter,male,POP,Solo,199,60,33.0,54.3,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
355,10,Electronica,winter,male,POP,Solo,199,60,39.0,44.3,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
356,10,Electronica,fall,male,POP,Solo,199,60,40.0,61.4,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
357,10,Electronica,spring,male,POP,Solo,199,60,40.0,65.2,1620000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,8
358,10,Electronica,fall,male,POP,Solo,199,60,28.0,66.4,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
359,10,Electronica,winter,male,POP,Solo,199,60,40.0,46.0,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
360,10,Electronica,winter,male,POP,Solo,199,60,63.0,55.9,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
361,10,Electronica,winter,male,POP,Solo,199,60,33.0,39.7,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
362,10,Electronica,summer,male,POP,Solo,199,60,59.0,66.9,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
363,10,Electronica,summer,male,POP,Solo,199,60,63.0,66.5,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
364,10,Electronica,fall,male,POP,Solo,199,60,23.0,62.8,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
365,10,Electronica,winter,male,POP,Solo,199,60,31.0,41.8,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
366,10,Electronica,spring,male,POP,Solo,199,60,34.0,71.1,2170000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,7
367,10,Electronica,fall,male,POP,Solo,199,60,42.0,75.0,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
368,10,Electronica,fall,male,POP,Solo,199,60,55.0,66.0,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
369,10,Electronica,spring,male,POP,Solo,199,60,25.0,100.0,1360000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
370,10,Electronica,spring,male,POP,Solo,199,60,35.0,78.6,1640000.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,8
371,10,Electronica,fall,male,POP,Solo,199,60,70.0,61.3,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
372,10,Electronica,summer,male,POP,Solo,199,60,55.0,89.7,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
373,10,Electronica,spring,male,POP,Solo,213,42,70.0,81.7,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
374,10,Electronica,spring,male,POP,Solo,213,42,29.0,76.8,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
375,10,Electronica,spring,male,POP,Solo,213,42,42.0,42.8,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
376,10,Electronica,summer,male,POP,Solo,213,42,62.0,73.5,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
377,10,Electronica,summer,male,POP,Solo,213,42,39.0,65.4,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
378,10,Electronica,fall,male,POP,Solo,213,42,24.0,70.8,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
379,10,Electronica,spring,male,POP,Solo,213,42,35.0,78.6,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
380,10,Electronica,summer,male,POP,Solo,213,42,24.0,67.2,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
381,10,Electronica,spring,male,POP,Solo,213,42,100.0,78.6,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
382,10,Electronica,summer,male,POP,Solo,213,42,58.0,69.9,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
383,10,Electronica,fall,male,POP,Solo,213,42,28.0,66.4,0.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,10
384,10,Electronica,spring,male,POP,Solo,213,42,25.0,100.0,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
385,10,Electronica,summer,male,POP,Solo,213,42,62.0,65.1,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
386,10,Electronica,spring,male,POP,Solo,213,42,34.0,71.1,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
387,10,Electronica,winter,male,POP,Solo,213,42,46.0,47.5,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
388,10,Electronica,winter,male,POP,Solo,213,42,26.0,59.2,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
389,10,Electronica,summer,male,POP,Solo,213,42,43.0,66.7,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
390,10,Electronica,summer,male,POP,Solo,213,42,55.0,89.7,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
391,10,Electronica,summer,male,POP,Solo,213,42,49.0,63.0,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
392,10,Electronica,fall,male,POP,Solo,213,42,42.0,75.0,2200000.0,-0.019260247,0.0,0.0,0.0,0.0,0.0,True,7
393,10,Electronica,spring,male,POP,Solo,213,42,25.0,80.2,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
394,10,Electronica,winter,male,POP,Solo,213,42,18.0,42.6,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
395,10,Electronica,winter,male,POP,Solo,213,42,35.0,53.2,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
396,10,Electronica,spring,male,POP,Solo,213,42,80.0,89.0,0.0,0.025120659,0.0,0.0,0.0,0.0,0.0,True,10
397,10,Electronica,winter,male,POP,Solo,213,42,56.0,57.7,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
398,10,Electronica,summer,male,POP,Solo,213,42,59.0,66.9,0.0,-0.012482565,0.0,0.0,0.0,0.0,0.0,True,10
399,10,Electronica,winter,male,POP,Solo,213,42,63.0,55.9,0.0,0.00480143,0.0,0.0,0.0,0.0,0.0,True,10
