,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
7571,4,4,Ballad,spring,male,K_POP,Solo,1,0.819526627218935,0.788461538461538,0.84,0.39880857426822297,0.820610820277327,0.6605672694536889,0.65126849741821,0.0,0.0,0.0,0.0
7572,10,8,Ballad,spring,male,K_POP,Solo,1,0.819526627218935,0.788461538461538,0.42,0.33066445349070395,0.0,0.6605672694536889,0.534785499634334,0.0,0.0,0.0,0.0
7573,4,5,Ballad,fall,male,K_POP,Solo,1,0.819526627218935,0.788461538461538,0.57,0.415356999928155,0.8248708796919559,0.42184186186361,0.636854858142958,0.0,0.0,0.0,0.0
7574,4,5,Ballad,summer,male,K_POP,Solo,1,0.819526627218935,0.788461538461538,0.41,0.30038096644737605,0.8293444787879459,0.47595999005644796,0.5135821985186501,0.0,0.0,0.0,0.0
7575,10,10,Ballad,spring,male,K_POP,Solo,1,0.819526627218935,0.788461538461538,0.25,0.325902084525783,0.0,0.6605672694536889,0.4637075360625689,0.0,0.0,0.0,0.0
7576,10,5,Ballad,winter,male,K_POP,Solo,1,0.819526627218935,0.788461538461538,0.6,0.415356999928155,0.0,0.5379761267415479,0.707621696735721,0.0,0.0,0.0,0.0
7577,10,10,Ballad,winter,male,K_POP,Solo,0,0.8461538461538459,0.0288461538461538,0.34,0.6250759221389001,0.0,0.5379761267415479,0.7461599507488119,0.0,0.0,0.0,0.0
7578,10,10,Ballad,winter,male,K_POP,Solo,0,0.8461538461538459,0.0288461538461538,0.52,0.361357155132215,0.0,0.5379761267415479,0.610040129862019,0.0,0.0,0.0,0.0
7579,10,7,Ballad,winter,male,K_POP,Solo,0,0.8461538461538459,0.0288461538461538,0.26,0.380891010567912,0.0,0.5379761267415479,0.596660629404096,0.0,0.0,0.0,0.0
7580,10,10,Ballad,winter,male,K_POP,Solo,0,0.8461538461538459,0.0288461538461538,0.34,0.418520254141751,0.0,0.5379761267415479,0.63454973996322,0.0,0.0,0.0,0.0
7581,10,5,Ballad,spring,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.29,0.271447509100542,0.0,0.6605672694536889,0.507420293273324,0.0,0.0,0.0,0.0
7582,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.59,0.415356999928155,0.0,0.42184186186361,0.595276093924371,0.0,0.0,0.0,0.0
7583,10,2,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.24,0.39880857426822297,0.0,0.47595999005644796,0.657610776497012,0.0,0.0,0.0,0.0
7584,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.47,0.37328745618981607,0.0,0.42184186186361,0.5402254271594029,0.0,0.0,0.0,0.0
7585,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.48,0.29489512747699603,0.0,0.5379761267415479,0.496744288426433,0.0,0.0,0.0,0.0
7586,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.41,0.265166516704467,0.0,0.5379761267415479,0.4559218218878379,0.0,0.0,0.0,0.0
7587,10,6,Ballad,spring,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.35,0.277551548391368,0.0,0.6605672694536889,0.5215346163843371,0.0,0.0,0.0,0.0
7588,10,4,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.6,0.34873150258179003,0.0,0.42184186186361,0.6126196730099979,0.0,0.0,0.0,0.0
7589,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.28,0.335324397936896,0.0,0.5379761267415479,0.7910212155829829,0.0,0.0,0.0,0.0
7590,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.47,0.418520254141751,0.0,0.42184186186361,0.6087387501822691,0.0,0.0,0.0,0.0
7591,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.14,0.31605133980289696,0.0,0.5379761267415479,0.5053267594476141,0.0,0.0,0.0,0.0
7592,10,2,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.4,0.39880857426822297,0.0,0.47595999005644796,0.6310454199380799,0.0,0.0,0.0,0.0
7593,10,3,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.32,1.0,0.0,0.47595999005644796,0.910745223617907,0.0,0.0,0.0,0.0
7594,10,2,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.24,0.408888487775386,0.0,0.47595999005644796,0.684975982858022,0.0,0.0,0.0,0.0
7595,10,4,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.72,0.335324397936896,0.0,0.5379761267415479,0.557431213512033,0.0,0.0,0.0,0.0
7596,10,2,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.71,0.4247115057764129,0.0,0.47595999005644796,0.645837660114665,0.0,0.0,0.0,0.0
7597,10,2,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.16,0.4247115057764129,0.0,0.47595999005644796,0.6983279926010629,0.0,0.0,0.0,0.0
7598,10,2,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.5,0.445085610700684,0.0,0.47595999005644796,0.670746862888517,0.0,0.0,0.0,0.0
7599,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.46,0.36938322325875295,0.0,0.42184186186361,0.5472725219398921,0.0,0.0,0.0,0.0
7600,10,2,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.33,0.45326314969346293,0.0,0.47595999005644796,0.6736684226371921,0.0,0.0,0.0,0.0
7601,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.27,0.30573133866415003,0.0,0.5379761267415479,0.529205472848806,0.0,0.0,0.0,0.0
7602,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.31,0.33988623096400894,0.0,0.42184186186361,0.509493792975278,0.0,0.0,0.0,0.0
7603,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.48,0.3530223173555139,0.0,0.5379761267415479,0.5733706818116321,0.0,0.0,0.0,0.0
7604,10,6,Ballad,spring,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.22,0.271447509100542,0.0,0.6605672694536889,0.542008804019548,0.0,0.0,0.0,0.0
7605,10,10,Ballad,spring,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.48,0.557431213512033,0.0,0.6605672694536889,0.76787890351544,0.0,0.0,0.0,0.0
7606,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.23,0.412146880987365,0.0,0.42184186186361,0.557431213512033,0.0,0.0,0.0,0.0
7607,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.64,0.31095277361717605,0.0,0.5379761267415479,0.5310814937916,0.0,0.0,0.0,0.0
7608,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.3,0.271447509100542,0.0,0.5379761267415479,0.4478458908994221,0.0,0.0,0.0,0.0
7609,10,3,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.5,0.39534163526022703,0.0,0.47595999005644796,0.5896477498088771,0.0,0.0,0.0,0.0
7610,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.22,0.31095277361717605,0.0,0.5379761267415479,0.5135821985186501,0.0,0.0,0.0,0.0
7611,10,5,Ballad,spring,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.23,0.321032687124339,0.0,0.6605672694536889,0.517594888479759,0.0,0.0,0.0,0.0
7612,10,4,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.3,0.361357155132215,0.0,0.5379761267415479,0.622641300285381,0.0,0.0,0.0,0.0
7613,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.62,0.47367154741915596,0.0,0.42184186186361,0.734059782180665,0.0,0.0,0.0,0.0
7614,10,2,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.24,0.384595016410646,0.0,0.47595999005644796,0.6126196730099979,0.0,0.0,0.0,0.0
7615,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.55,0.40222091353665,0.0,0.42184186186361,0.579432029926015,0.0,0.0,0.0,0.0
7616,10,6,Ballad,spring,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.11,0.283488332509601,0.0,0.6605672694536889,0.620179011682333,0.0,0.0,0.0,0.0
7617,10,2,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.34,0.39534163526022703,0.0,0.47595999005644796,0.59106860123025,0.0,0.0,0.0,0.0
7618,10,5,Ballad,spring,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.12,0.277551548391368,0.0,0.6605672694536889,0.476092567749471,0.0,0.0,0.0,0.0
7619,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.23,0.344353998842983,0.0,0.42184186186361,0.648026356151885,0.0,0.0,0.0,0.0
7620,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.31,0.3882367670984229,0.0,0.42184186186361,0.5215346163843371,0.0,0.0,0.0,0.0
7621,10,6,Ballad,spring,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.24,0.283488332509601,0.0,0.6605672694536889,0.4559218218878379,0.0,0.0,0.0,0.0
7622,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.12,0.31095277361717605,0.0,0.5379761267415479,0.517594888479759,0.0,0.0,0.0,0.0
7623,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.23,0.415356999928155,0.0,0.42184186186361,0.570275213947825,0.0,0.0,0.0,0.0
7624,10,3,Ballad,fall,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.3,0.7489114679173859,0.0,0.42184186186361,1.0,0.0,0.0,0.0,0.0
7625,10,2,Ballad,summer,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.43,0.485514881160584,0.0,0.47595999005644796,0.7133348467487108,0.0,0.0,0.0,0.0
7626,10,5,Ballad,winter,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.45,0.33066445349070395,0.0,0.5379761267415479,0.554097623677632,0.0,0.0,0.0,0.0
7627,10,3,Ballad,summer,male,K_POP,Solo,0,0.576923076923077,0.45192307692307704,0.16,0.42163799232423,0.0,0.47595999005644796,0.5896477498088771,0.0,0.0,0.0,0.0
7628,10,6,Ballad,spring,male,K_POP,Solo,1,0.576923076923077,0.45192307692307704,0.23,0.277551548391368,0.0,0.6605672694536889,0.6126196730099979,0.0,0.0,0.0,0.0
7629,10,10,Drama,winter,male,OST,Solo,1,0.562130177514793,0.009615384615384621,0.19,0.30573133866415003,0.0,0.6469448586452591,0.602111962591246,0.0,0.0,0.0,0.938655035638269
7630,10,10,Drama,winter,male,OST,Solo,1,0.562130177514793,0.009615384615384621,0.44,0.3530223173555139,0.0,0.6469448586452591,0.7059613126314258,0.0,0.0,0.0,0.923897739116857
7631,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.19,0.127361065167681,0.0,0.6605672694536889,0.6047870467580079,0.0,0.0,0.0,0.0
7632,10,10,Ballad,summer,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.05,0.13907630013781302,0.0,0.47595999005644796,0.582400282717718,0.0,0.0,0.0,0.0
7633,10,10,Ballad,spring,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.24,0.114976033480779,0.0,0.6605672694536889,0.58532842275597,0.0,0.0,0.0,0.0
7634,5,3,Ballad,summer,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.19,0.277551548391368,0.8161546818575641,0.47595999005644796,0.7589292334059571,0.0,0.0,0.0,0.0
7635,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.24,0.31095277361717605,0.0,0.6605672694536889,0.562337364211053,0.0,0.0,0.0,0.0
7636,10,10,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.25,0.114976033480779,0.0,0.5379761267415479,0.799302952252854,0.0,0.0,0.0,0.0
7637,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.14,0.0878558006510474,0.0,0.6605672694536889,0.554097623677632,0.0,0.0,0.0,0.0
7638,10,5,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.46,0.30573133866415003,0.0,0.42184186186361,0.6333879191349621,0.0,0.0,0.0,0.0
7639,10,10,Ballad,summer,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.19,0.114976033480779,0.0,0.47595999005644796,0.610040129862019,0.0,0.0,0.0,0.0
7640,5,3,Ballad,summer,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.39,0.412146880987365,0.8173034030305558,0.47595999005644796,0.696594550833317,0.0,0.0,0.0,0.0
7641,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.14,0.101839947089274,0.0,0.6605672694536889,0.538427250322111,0.0,0.0,0.0,0.0
7642,10,8,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.36,0.13907630013781302,0.0,0.5379761267415479,0.6138980192862571,0.0,0.0,0.0,0.0
7643,2,1,Ballad,summer,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.43,0.20703932682594797,0.8473496644450359,0.47595999005644796,1.0,0.0,0.0,0.0,0.0
7644,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.05,0.101839947089274,0.0,0.6605672694536889,0.5310814937916,0.0,0.0,0.0,0.0
7645,10,9,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.25,0.160762290393488,0.0,0.5379761267415479,0.6310454199380799,0.0,0.0,0.0,0.0
7646,10,10,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.2,0.114976033480779,0.0,0.5379761267415479,0.642512596420518,0.0,0.0,0.0,0.0
7647,2,1,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.44,0.30038096644737605,0.8694062121527509,0.6605672694536889,0.689518687298467,0.0,0.0,0.0,0.0
7648,10,4,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.2,0.230700527344224,0.0,0.42184186186361,0.6939681057625731,0.0,0.0,0.0,0.0
7649,10,4,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.63,0.22309697296612802,0.0,0.42184186186361,0.6596842761989661,0.0,0.0,0.0,0.0
7650,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.05,0.101839947089274,0.0,0.6605672694536889,0.542008804019548,0.0,0.0,0.0,0.0
7651,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.14,0.0878558006510474,0.0,0.6605672694536889,0.5733706818116321,0.0,0.0,0.0,0.0
7652,2,2,Ballad,summer,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.3,0.189695747740321,0.8435765482443092,0.47595999005644796,0.611333740064552,0.0,0.0,0.0,0.0
7653,10,3,Ballad,summer,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.14,0.230700527344224,0.0,0.47595999005644796,0.668777039637298,0.0,0.0,0.0,0.0
7654,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.24,0.101839947089274,0.0,0.6605672694536889,0.5472725219398921,0.0,0.0,0.0,0.0
7655,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.24,0.101839947089274,0.0,0.6605672694536889,0.59106860123025,0.0,0.0,0.0,0.0
7656,10,6,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.15,0.23804628387473498,0.0,0.42184186186361,0.621413653571715,0.0,0.0,0.0,0.0
7657,5,2,Ballad,summer,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.6,0.23804628387473498,0.824445338016182,0.47595999005644796,0.621413653571715,0.0,0.0,0.0,0.0
7658,10,10,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.09,0.101839947089274,0.0,0.5379761267415479,0.606112305111526,0.0,0.0,0.0,0.0
7659,10,4,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.63,0.252030430312962,0.0,0.42184186186361,0.629864604670596,0.0,0.0,0.0,0.0
7660,10,10,Ballad,spring,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.2,0.13907630013781302,0.0,0.6605672694536889,0.570275213947825,0.0,0.0,0.0,0.0
7661,10,6,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.6,1.0,0.0,0.42184186186361,0.622641300285381,0.0,0.0,0.0,0.0
7662,10,5,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.35,0.258698004551698,0.0,0.42184186186361,0.6333879191349621,0.0,0.0,0.0,0.0
7663,10,7,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.39,0.18047397026701603,0.0,0.42184186186361,0.593882654618329,0.0,0.0,0.0,0.0
7664,10,10,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.21,0.101839947089274,0.0,0.5379761267415479,0.672698939743172,0.0,0.0,0.0,0.0
7665,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.1,0.114976033480779,0.0,0.6605672694536889,0.610040129862019,0.0,0.0,0.0,0.0
7666,1,1,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.66,0.31095277361717605,0.7567229300677181,0.6605672694536889,0.675594471455378,0.0,0.0,0.0,0.0
7667,10,4,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.38,0.230700527344224,0.0,0.42184186186361,0.65446284124594,0.0,0.0,0.0,0.0
7668,10,10,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.3,0.127361065167681,0.0,0.5379761267415479,0.820446566592453,0.0,0.0,0.0,0.0
7669,2,1,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.24,0.509493792975278,0.866329879247867,0.6605672694536889,0.684055900518687,0.0,0.0,0.0,0.0
7670,4,2,Ballad,summer,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.48,0.277551548391368,0.833236200534425,0.47595999005644796,0.642512596420518,0.0,0.0,0.0,0.0
7671,10,5,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.57,0.23804628387473498,0.0,0.42184186186361,0.621413653571715,0.0,0.0,0.0,0.0
7672,10,10,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.0,0.127361065167681,0.0,0.5379761267415479,0.9045023319895279,0.0,0.0,0.0,0.0
7673,10,9,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.15,0.160762290393488,0.0,0.5379761267415479,0.628677319150179,0.0,0.0,0.0,0.0
7674,10,10,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.11,0.127361065167681,0.0,0.5379761267415479,0.646934771650121,0.0,0.0,0.0,0.0
7675,8,1,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.9,0.30573133866415003,0.7949211220881891,0.6605672694536889,0.6904159103830911,0.0,0.0,0.0,0.0
7676,1,1,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,1.0,0.31095277361717605,0.8794486470125091,0.6605672694536889,0.658650006620254,0.0,0.0,0.0,0.0
7677,7,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.84,0.357229810049636,0.796132711669183,0.6605672694536889,0.9585119810462479,0.0,0.0,0.0,0.0
7678,10,6,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.64,0.20703932682594797,0.0,0.42184186186361,0.6007619328947521,0.0,0.0,0.0,0.0
7679,10,6,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.24,0.160762290393488,0.0,0.42184186186361,0.7227914339759891,0.0,0.0,0.0,0.0
7680,10,10,Ballad,summer,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.19,0.3530223173555139,0.0,0.47595999005644796,0.6565665380164859,0.0,0.0,0.0,0.0
7681,10,10,Ballad,summer,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.05,0.101839947089274,0.0,0.47595999005644796,0.576422550084701,0.0,0.0,0.0,0.0
7682,10,10,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.25,0.101839947089274,0.0,0.5379761267415479,0.811928604803279,0.0,0.0,0.0,0.0
7683,3,2,Ballad,summer,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.48,0.580921238986251,0.8390886354756399,0.47595999005644796,0.671725099608025,0.0,0.0,0.0,0.0
7684,10,3,Ballad,summer,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.52,0.22309697296612802,0.0,0.47595999005644796,0.671725099608025,0.0,0.0,0.0,0.0
7685,10,9,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.26,0.127361065167681,0.0,0.5379761267415479,0.7764735341968471,0.0,0.0,0.0,0.0
7686,10,3,Ballad,summer,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.38,0.283488332509601,0.0,0.47595999005644796,0.710088657714005,0.0,0.0,0.0,0.0
7687,10,8,Ballad,fall,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.15,0.189695747740321,0.0,0.42184186186361,0.664782842384687,0.0,0.0,0.0,0.0
7688,2,1,Ballad,summer,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.34,0.189695747740321,0.8493680393870279,0.47595999005644796,0.6087387501822691,0.0,0.0,0.0,0.0
7689,10,10,Ballad,summer,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.14,0.127361065167681,0.0,0.47595999005644796,0.58532842275597,0.0,0.0,0.0,0.0
7690,2,1,Ballad,summer,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.53,0.377122584012549,0.85839308359708,0.47595999005644796,0.6565665380164859,0.0,0.0,0.0,0.0
7691,10,3,Ballad,summer,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.42,0.230700527344224,0.0,0.47595999005644796,0.662757789651149,0.0,0.0,0.0,0.0
7692,10,10,Ballad,winter,male,K_POP,Duet,0,0.7278106508875741,0.596153846153846,0.0,0.127361065167681,0.0,0.5379761267415479,0.606112305111526,0.0,0.0,0.0,0.0
7693,10,10,Ballad,spring,male,K_POP,Duet,1,0.7278106508875741,0.596153846153846,0.19,0.114976033480779,0.0,0.6605672694536889,0.579432029926015,0.0,0.0,0.0,0.0
7694,10,5,Indi,fall,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.15,0.23804628387473498,0.0,0.508069411422712,0.7109047756857321,0.0,0.0,0.0,0.0
7695,10,10,Indi,spring,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.24,0.101839947089274,0.0,0.5135498129837159,0.7196848708658621,0.0,0.0,0.0,0.0
7696,10,10,Indi,spring,male,K_POP,Duet,0,0.5946745562130179,0.40384615384615397,0.2,0.13907630013781302,0.0,0.5135498129837159,0.664782842384687,0.0,0.0,0.0,0.0
7697,10,5,Indi,winter,male,K_POP,Duet,0,0.5946745562130179,0.40384615384615397,0.25,0.114976033480779,0.0,0.628129792667943,0.6047870467580079,0.0,0.0,0.0,0.0
7698,10,1,Indi,summer,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.19,0.277551548391368,0.0,0.501741531027057,0.660713632364479,0.0,0.0,0.0,0.0
7699,10,2,Indi,fall,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.63,0.22309697296612802,0.0,0.508069411422712,0.731852506060828,0.0,0.0,0.0,0.0
7700,10,1,Indi,summer,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.39,0.412146880987365,0.0,0.501741531027057,0.7067930950936949,0.0,0.0,0.0,0.0
7701,10,4,Indi,fall,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.35,0.258698004551698,0.0,0.508069411422712,0.81747831380075,0.0,0.0,0.0,0.0
7702,10,5,Indi,fall,male,K_POP,Duet,0,0.5946745562130179,0.40384615384615397,0.39,0.18047397026701603,0.0,0.508069411422712,0.658650006620254,0.0,0.0,0.0,0.0
7703,10,1,Indi,summer,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.48,0.277551548391368,0.0,0.501741531027057,0.7042881069013199,0.0,0.0,0.0,0.0
7704,10,2,Indi,summer,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.14,0.230700527344224,0.0,0.501741531027057,0.6983279926010629,0.0,0.0,0.0,0.0
7705,10,9,Indi,winter,male,K_POP,Duet,0,0.5946745562130179,0.40384615384615397,0.25,0.101839947089274,0.0,0.628129792667943,0.5639483684005179,0.0,0.0,0.0,0.0
7706,10,4,Indi,fall,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.46,0.30573133866415003,0.0,0.508069411422712,0.7666227894739599,0.0,0.0,0.0,0.0
7707,10,10,Indi,spring,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.14,0.101839947089274,0.0,0.5135498129837159,0.790457680635073,0.0,0.0,0.0,0.0
7708,10,6,Indi,winter,male,K_POP,Duet,0,0.5946745562130179,0.40384615384615397,0.3,0.127361065167681,0.0,0.628129792667943,0.6087387501822691,0.0,0.0,0.0,0.0
7709,10,10,Indi,spring,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.24,0.101839947089274,0.0,0.5135498129837159,0.7549775299816959,0.0,0.0,0.0,0.0
7710,10,10,Indi,summer,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.48,0.580921238986251,0.0,0.501741531027057,0.7672517567235408,0.0,0.0,0.0,0.0
7711,10,3,Indi,fall,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.2,0.230700527344224,0.0,0.508069411422712,0.7067930950936949,0.0,0.0,0.0,0.0
7712,10,2,Indi,summer,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.42,0.230700527344224,0.0,0.501741531027057,0.710088657714005,0.0,0.0,0.0,0.0
7713,10,3,Indi,fall,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.57,0.23804628387473498,0.0,0.508069411422712,0.734059782180665,0.0,0.0,0.0,0.0
7714,10,7,Indi,winter,male,K_POP,Duet,0,0.5946745562130179,0.40384615384615397,0.0,0.127361065167681,0.0,0.628129792667943,0.602111962591246,0.0,0.0,0.0,0.0
7715,10,2,Indi,summer,male,K_POP,Duet,1,0.5946745562130179,0.40384615384615397,0.52,0.22309697296612802,0.0,0.501741531027057,0.700047676749457,0.0,0.0,0.0,0.0
7716,10,3,Indi,winter,male,K_POP,Duet,0,0.5946745562130179,0.40384615384615397,0.11,0.127361065167681,0.0,0.628129792667943,0.5557708294077379,0.0,0.0,0.0,0.0
