rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
10,10,10,해외영화,summer,male,OST,Solo,0.38461538461538464,0.09615384615384616,0.39,0.777,0,0.3040561632013515,0.7829999999999999,0,0,0,0
10,10,10,해외영화,summer,male,OST,Solo,0.38461538461538464,0.09615384615384616,0.15,0.47600000000000003,0,0.3040561632013515,0.7070000000000001,0,0,0,0
10,10,10,해외영화,summer,male,OST,Solo,0.38461538461538464,0.09615384615384616,0.44,0.581,0,0.3040561632013515,0.624,0,0,0,0
10,10,10,해외영화,summer,male,OST,Solo,0.38461538461538464,0.09615384615384616,0.53,0.907,0,0.3040561632013515,0.664,0,0,0,0
10,10,10,해외영화,summer,male,OST,Solo,0.38461538461538464,0.09615384615384616,0.6,0.945,0,0.3040561632013515,0.841,0,0,0,0
10,10,10,해외영화,summer,male,OST,Solo,0.38461538461538464,0.09615384615384616,1,1,0,0.3040561632013515,0.631,0,0,0,0
10,10,10,해외영화,summer,male,OST,Solo,0.38461538461538464,0.09615384615384616,0.51,0.892,0,0.3040561632013515,0.7340000000000001,0,0,0,0
10,6,10,해외영화,summer,male,OST,Solo,0.38461538461538464,0.09615384615384616,0.49,0.308,0.023260643821391484,0.3040561632013515,0.659,0,0,0,0
10,3,10,해외영화,summer,male,OST,Solo,0.38461538461538464,0.09615384615384616,0,0.32799999999999996,0.04870197300103842,0.3040561632013515,0.64,0,0,0,0
10,10,10,해외영화,fall,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.09,0.154,0,0.48037013447816124,0.598,0,0,0,0
10,10,10,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.43,0.155,0,0.3040561632013515,0.841,0,0,0,0
10,10,10,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.24,0.191,0,0.3040561632013515,0.7340000000000001,0,0,0,0
10,10,9,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.49,0.308,0,0.3040561632013515,0.64,0,0,0,0
5,6,5,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.39,0.777,0.027102803738317756,0.3040561632013515,0.784,0,0,0,0
7,6,10,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,1,1,0.027933541017653166,0.3040561632013515,0.659,0,0,0,0
7,8,6,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.15,0.47600000000000003,0.019003115264797508,0.3040561632013515,0.624,0,0,0,0
10,10,10,해외영화,fall,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.44,0.141,0,0.48037013447816124,0.7070000000000001,0,0,0,0
9,10,8,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0,0.32799999999999996,0,0.3040561632013515,0.631,0,0,0,0
6,7,5,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.62,0.6970000000000001,0.024922118380062305,0.3040561632013515,0.7829999999999999,0,0,0,0
5,6,7,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.53,0.907,0.026687435098650052,0.3040561632013515,0.693,0,0,0,0
8,9,7,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.52,0.447,0.016510903426791276,0.3040561632013515,0.664,0,0,0,0
10,7,10,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.6,0.945,0.020145379023883695,0.3040561632013515,0.634,0,0,0,0
6,7,6,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.44,0.581,0.022429906542056073,0.3040561632013515,0.655,0,0,0,0
10,6,10,해외영화,summer,male,OST,Solo,0.5443786982248521,0.1346153846153846,0.51,0.892,0.025129802699896158,0.3040561632013515,0.588,0,0,0,0
3,5,2,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.42,0.36700000000000005,0.031048805815160955,0.39452528860234637,0.065,0,0,0,0
8,10,8,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.53,0.292,0,0.39452528860234637,0.054000000000000006,0,0,0,0
4,6,3,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.39,0.282,0.02564901349948079,0.39452528860234637,0.10300000000000001,0,0,0,0
10,10,10,댄스,fall,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.44,0.225,0,0.5031682970704731,0.10400000000000001,0,0,0,0
8,10,8,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.42,0.214,0,0.39452528860234637,0.669,0,0,0,0
1,1,1,댄스,spring,male,K_POP,Group,0.4467455621301775,0.18269230769230768,1,0.469,0.0853582554517134,0.5519303086234274,0.11599999999999999,0,0,0,0
8,10,7,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.28,0.249,0,0.39452528860234637,0.358,0,0,0,0
1,1,10,댄스,spring,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.78,0.893,0.1059190031152648,0.5519303086234274,0.026000000000000002,0,0,0,0
10,10,10,댄스,fall,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.5,0.20800000000000002,0,0.5031682970704731,0.09300000000000001,0,0,0,0
7,10,6,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.48,0.244,0,0.39452528860234637,0.212,0,0,0,0
2,4,2,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.82,0.945,0.03987538940809969,0.39452528860234637,0.085,0,0,0,0
6,8,5,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.65,0.27,0.01889927310488058,0.39452528860234637,0.063,0,0,0,0
1,2,1,댄스,spring,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.77,0.45899999999999996,0.0680166147455867,0.5519303086234274,0.062,0,0,0,0
2,2,1,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.66,0.456,0.05451713395638629,0.39452528860234637,0.053,0,0,0,0
6,10,6,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.46,0.239,0.016510903426791276,0.39452528860234637,0.096,0,0,0,0
10,10,10,댄스,fall,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.23,0.183,0,0.5031682970704731,0.03,0,0,0,0
7,10,7,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.49,0.28800000000000003,0,0.39452528860234637,0.065,0,0,0,0
10,10,8,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.45,0.201,0,0.39452528860234637,0.157,0,0,0,0
10,10,10,댄스,fall,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.4,0.201,0,0.5031682970704731,0.08,0,0,0,0
5,7,4,댄스,summer,male,K_POP,Group,0.4467455621301775,0.18269230769230768,0.52,0.253,0.021806853582554516,0.39452528860234637,0.14300000000000002,0,0,0,0
8,10,10,댄스,spring,male,K_POP,Group,0.5887573964497042,0.019230769230769232,0.44,0.619,0,0.5519303086234274,0.21100000000000002,0,0,0,0
10,10,9,댄스,spring,male,K_POP,Group,0.5887573964497042,0.019230769230769232,0.78,0.907,0,0.5519303086234274,0.287,0,0,0,0
9,10,8,댄스,spring,male,K_POP,Group,0.5887573964497042,0.019230769230769232,0.61,0.619,0,0.5519303086234274,0.155,0,0,0,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.5295857988165681,0,0.78,0.893,0,0.4775718770625279,0.10300000000000001,0,0,0,0
5,5,5,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.74,0.365,0.025856697819314642,0.6054370972069156,0.21100000000000002,0,0,0,0
9,10,7,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.78,0.331,0,0.6054370972069156,0.256,0,0,0,0
6,8,6,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.5,0.316,0.017653167185877467,0.6054370972069156,0.175,0,0,0,0
3,3,2,랩/힙합,spring,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.56,0.485,0.05264797507788162,0.4775718770625279,0.287,0,0,0,0
1,2,10,랩/힙합,spring,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.44,0.619,0.08265835929387332,0.4775718770625279,0.275,0,0,0,0
6,7,5,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.49,0.408,0.022118380062305296,0.6054370972069156,0.20600000000000002,0,0,0,0
4,4,4,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.78,0.375,0.03457943925233645,0.6054370972069156,0.155,0,0,0,0
10,10,9,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.61,0.317,0,0.6054370972069156,0.17300000000000001,0,0,0,0
6,8,6,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.44,0.35100000000000003,0.020768431983385256,0.6054370972069156,0.209,0,0,0,0
2,2,2,랩/힙합,spring,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.78,0.907,0.07912772585669782,0.4775718770625279,0.221,0,0,0,0
10,10,10,랩/힙합,fall,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.53,0.31,0,0.5320940050772667,0.21100000000000002,0,0,0,0
5,6,5,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.79,0.47,0.024818276220145378,0.6054370972069156,0.135,0,0,0,0
2,3,2,랩/힙합,spring,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.57,0.6509999999999999,0.04745586708203531,0.4775718770625279,0.11900000000000001,0,0,0,0
4,3,3,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.46,0.424,0.04205607476635514,0.6054370972069156,0.182,0,0,0,0
7,10,6,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.48,0.365,0.013811007268951195,0.6054370972069156,0.159,0,0,0,0
2,2,2,랩/힙합,spring,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.65,0.7490000000000001,0.07217030114226376,0.4775718770625279,0.247,0,0,0,0
7,10,7,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.63,0.33799999999999997,0,0.6054370972069156,0.171,0,0,0,0
5,5,4,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.7,0.408,0.027933541017653166,0.6054370972069156,0.192,0,0,0,0
6,9,6,랩/힙합,summer,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.62,0.336,0.01557632398753894,0.6054370972069156,0.158,0,0,0,0
2,2,1,랩/힙합,spring,male,K_POP,Group,0.5325443786982249,0.18269230769230768,0.61,0.619,0.08421599169262721,0.4775718770625279,0.325,0,0,0,0
8,10,8,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,1,0.469,0,0.5519303086234274,0.09300000000000001,0,0,0,0
1,1,10,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.96,1,0.1640706126687435,0.6968535468484371,0.287,0,0,0,0
1,1,1,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.34,0.426,0.11318795430944964,0.6968535468484371,0.271,0,0,0,0
10,10,10,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.65,0.27,0,0.39452528860234637,0.14300000000000002,0,0,0,0
5,6,4,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.23,0.297,0.023052959501557634,0.5519303086234274,0.19,0,0,0,0
10,10,10,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.48,0.244,0,0.39452528860234637,0.34700000000000003,0,0,0,0
3,4,3,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.31,0.28600000000000003,0.030529595015576325,0.5519303086234274,0.171,0,0,0,0
8,10,8,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.66,0.456,0,0.39452528860234637,0.24600000000000002,0,0,0,0
2,2,2,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.52,0.34299999999999997,0.05794392523364486,0.6968535468484371,0.308,0,0,0,0
10,10,9,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.42,0.36700000000000005,0,0.39452528860234637,0.196,0,0,0,0
8,10,8,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.77,0.45899999999999996,0,0.5519303086234274,0.15,0,0,0,0
10,10,10,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.46,0.239,0,0.39452528860234637,0.251,0,0,0,0
9,10,8,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.82,0.945,0,0.39452528860234637,1,0,0,0,0
2,2,2,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.4,0.331,0.05991692627206646,0.6968535468484371,0.568,0,0,0,0
10,10,10,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.39,0.282,0,0.39452528860234637,0.314,0,0,0,0
10,10,10,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.52,0.253,0,0.39452528860234637,0.281,0,0,0,0
7,10,7,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.47,0.364,0,0.5519303086234274,0.157,0,0,0,0
8,10,8,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.5,0.302,0,0.5519303086234274,0.12,0,0,0,0
7,8,6,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.33,0.256,0.01723779854620976,0.5519303086234274,0.147,0,0,0,0
10,10,10,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.49,0.28800000000000003,0,0.39452528860234637,0.107,0,0,0,0
2,2,2,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.56,0.359,0.06687435098650052,0.6968535468484371,0.063,0,0,0,0
2,2,1,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.55,0.375,0.08463136033229492,0.6968535468484371,0.065,0,0,0,0
8,10,8,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.44,0.32299999999999995,0.014434060228452752,0.5519303086234274,0.10300000000000001,0,0,0,0
8,10,8,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.78,0.893,0,0.5519303086234274,0.669,0,0,0,0
4,5,3,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.43,0.46299999999999997,0.027725856697819316,0.5519303086234274,0.157,0,0,0,0
10,10,10,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.53,0.292,0,0.39452528860234637,0.11599999999999999,0,0,0,0
8,10,8,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.33,0.272,0,0.5519303086234274,0.358,0,0,0,0
3,4,3,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.55,0.396,0.034994807892004154,0.6968535468484371,0.096,0,0,0,0
1,1,1,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.73,0.995,0.11526479750778816,0.6968535468484371,0.09300000000000001,0,0,0,0
1,2,1,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.72,0.47,0.09511941848390447,0.6968535468484371,0.212,0,0,0,0
6,7,5,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.4,0.265,0.019522326064382138,0.5519303086234274,0.054000000000000006,0,0,0,0
8,9,7,댄스,spring,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.66,0.318,0.01474558670820353,0.5519303086234274,0.026000000000000002,0,0,0,0
10,10,10,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.28,0.249,0,0.39452528860234637,0.062,0,0,0,0
10,10,10,댄스,summer,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.42,0.214,0,0.39452528860234637,0.085,0,0,0,0
3,3,2,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.5,0.337,0.04600207684319834,0.6968535468484371,0.063,0,0,0,0
1,2,1,댄스,winter,male,K_POP,Group,0.5384615384615384,0.33653846153846156,0.9,0.7879999999999999,0.11007268951194185,0.6968535468484371,0.10400000000000001,0,0,0,0
10,10,10,댄스,winter,male,K_POP,Group,0.5236686390532544,0.25,0.52,0.34299999999999997,0,0.6968535468484371,0.256,0,0,0,0
7,10,6,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.46,0.424,0,0.39452528860234637,0.287,0,0,0,0
9,10,8,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.48,0.365,0,0.39452528860234637,0.21100000000000002,0,0,0,0
10,10,10,댄스,winter,male,K_POP,Group,0.5236686390532544,0.25,0.56,0.359,0,0.6968535468484371,0.221,0,0,0,0
6,10,10,댄스,spring,male,K_POP,Group,0.5236686390532544,0.25,0.44,0.619,0,0.5519303086234274,0.155,0,0,0,0
6,10,7,댄스,spring,male,K_POP,Group,0.5236686390532544,0.25,0.56,0.485,0,0.5519303086234274,0.17300000000000001,0,0,0,0
7,10,7,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.78,0.375,0,0.39452528860234637,0.24600000000000002,0,0,0,0
8,10,8,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.5,0.316,0,0.39452528860234637,0.182,0,0,0,0
10,10,10,댄스,winter,male,K_POP,Group,0.5236686390532544,0.25,0.34,0.426,0,0.6968535468484371,0.20600000000000002,0,0,0,0
7,10,6,댄스,spring,male,K_POP,Group,0.5236686390532544,0.25,0.65,0.7490000000000001,0,0.5519303086234274,0.175,0,0,0,0
7,10,7,댄스,spring,male,K_POP,Group,0.5236686390532544,0.25,0.57,0.6509999999999999,0,0.5519303086234274,0.171,0,0,0,0
8,10,7,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.44,0.35100000000000003,0,0.39452528860234637,0.275,0,0,0,0
10,10,10,댄스,spring,male,K_POP,Group,0.5236686390532544,0.25,0.31,0.28600000000000003,0,0.5519303086234274,0.159,0,0,0,0
10,10,10,댄스,winter,male,K_POP,Group,0.5236686390532544,0.25,0.55,0.396,0,0.6968535468484371,0.247,0,0,0,0
7,10,7,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.49,0.408,0,0.39452528860234637,0.196,0,0,0,0
7,10,7,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.79,0.47,0,0.39452528860234637,0.209,0,0,0,0
8,10,8,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.62,0.336,0,0.39452528860234637,0.171,0,0,0,0
6,10,6,댄스,spring,male,K_POP,Group,0.5236686390532544,0.25,0.61,0.619,0,0.5519303086234274,0.21100000000000002,0,0,0,0
9,10,9,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.63,0.33799999999999997,0,0.39452528860234637,0.135,0,0,0,0
7,10,7,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.7,0.408,0,0.39452528860234637,0.11900000000000001,0,0,0,0
10,10,9,댄스,winter,male,K_POP,Group,0.5236686390532544,0.25,0.9,0.7879999999999999,0,0.6968535468484371,0.15,0,0,0,0
10,10,10,댄스,winter,male,K_POP,Group,0.5236686390532544,0.25,0.72,0.47,0,0.6968535468484371,0.271,0,0,0,0
10,10,10,댄스,winter,male,K_POP,Group,0.5236686390532544,0.25,0.5,0.337,0,0.6968535468484371,0.19,0,0,0,0
7,10,7,댄스,summer,male,K_POP,Group,0.5236686390532544,0.25,0.74,0.365,0,0.39452528860234637,0.34700000000000003,0,0,0,0
10,10,10,댄스,winter,male,K_POP,Group,0.5236686390532544,0.25,0.55,0.375,0,0.6968535468484371,0.308,0,0,0,0
6,10,6,댄스,spring,male,K_POP,Group,0.5236686390532544,0.25,0.78,0.907,0,0.5519303086234274,0.251,0,0,0,0
10,10,10,댄스,winter,male,K_POP,Group,0.5236686390532544,0.25,0.4,0.331,0,0.6968535468484371,0.287,0,0,0,0
5,8,5,발라드,spring,male,K_POP,Group,0.5857988165680473,0.019230769230769232,0.34,0.35600000000000004,0.023572170301142264,0.6605672700338684,0.061,0,0,0,0
8,10,5,발라드,spring,male,K_POP,Group,0.5857988165680473,0.019230769230769232,0.39,0.27399999999999997,0,0.6605672700338684,0.32899999999999996,0,0,0,0
5,7,10,발라드,spring,male,K_POP,Group,0.5857988165680473,0.019230769230769232,0.32,0.5670000000000001,0.02471443406022845,0.6605672700338684,0.076,0,0,0,0
8,3,10,댄스,fall,male,K_POP,Group,0.5088757396449705,0.028846153846153848,0.59,0.488,0.042471443406022845,0.5031682970704731,0.073,0,0,0,0
10,10,10,댄스,fall,male,K_POP,Group,0.5088757396449705,0.028846153846153848,0.59,0.28600000000000003,0,0.5031682970704731,0.085,0,0,0,0
10,10,10,댄스,fall,male,K_POP,Group,0.5088757396449705,0.028846153846153848,0.45,0.247,0,0.5031682970704731,0.046,0,0,0,0
10,7,8,댄스,fall,male,K_POP,Group,0.5088757396449705,0.028846153846153848,0.82,0.327,0.023883696780893044,0.5031682970704731,0.03,0,0,0,0
10,10,10,댄스,spring,male,K_POP,Group,0.5532544378698225,0.009615384615384616,1,0.469,0,0.5519303086234274,0.096,0,0,0,0
10,10,10,댄스,spring,male,K_POP,Group,0.5532544378698225,0.009615384615384616,0.78,0.893,0,0.5519303086234274,0.10300000000000001,0,0,0,0
3,3,3,랩/힙합,spring,male,K_POP,Group,0.4437869822485207,0.038461538461538464,0.49,0.35,0.05389408099688474,0.4775718770625279,0.067,0,0,0,0
4,7,3,랩/힙합,spring,male,K_POP,Group,0.4437869822485207,0.038461538461538464,0.34,0.35600000000000004,0.026272066458982345,0.4775718770625279,0.061,0,0,0,0
6,10,4,랩/힙합,spring,male,K_POP,Group,0.4437869822485207,0.038461538461538464,0.39,0.27399999999999997,0,0.4775718770625279,0.061,0,0,0,0
3,4,3,랩/힙합,spring,male,K_POP,Group,0.4437869822485207,0.038461538461538464,0.32,0.5670000000000001,0.04236760124610592,0.4775718770625279,0.32899999999999996,0,0,0,0
3,1,10,랩/힙합,spring,male,K_POP,Group,0.4437869822485207,0.038461538461538464,0.56,0.662,0.13187954309449637,0.4775718770625279,0.076,0,0,0,0
10,10,10,댄스,spring,male,K_POP,Group,0.6153846153846154,0.009615384615384616,1,0.469,0,0.5519303086234274,0.10300000000000001,0,0,0,0
10,9,10,댄스,spring,male,K_POP,Group,0.6153846153846154,0.009615384615384616,0.78,0.893,0.019522326064382138,0.5519303086234274,0.096,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Group,0.5591715976331361,0.009615384615384616,0.78,0.893,0,0.6605672700338684,0.096,0,0,0,0
10,10,10,발라드,spring,male,K_POP,Group,0.5591715976331361,0.009615384615384616,1,0.469,0,0.6605672700338684,0.10300000000000001,0,0,0,0
6,10,5,랩/힙합,fall,male,K_POP,Project,0.5976331360946746,0.057692307692307696,0,0.507,0,0.5320940050772667,0.046,0,0,0,0
10,10,10,랩/힙합,fall,male,K_POP,Project,0.5976331360946746,0.057692307692307696,0,0.057999999999999996,0,0.5320940050772667,0.08,0,0,0,0
10,10,8,랩/힙합,fall,male,K_POP,Project,0.5976331360946746,0.057692307692307696,0,0.17800000000000002,0,0.5320940050772667,0.07200000000000001,0,0,0,0
8,10,6,랩/힙합,fall,male,K_POP,Project,0.5976331360946746,0.057692307692307696,0,0.49,0,0.5320940050772667,0.034,0,0,0,0
5,10,10,랩/힙합,fall,male,K_POP,Project,0.5976331360946746,0.057692307692307696,0,0.39899999999999997,0,0.5320940050772667,0.040999999999999995,0,0,0,0
10,10,10,랩/힙합,fall,male,K_POP,Project,0.5976331360946746,0.057692307692307696,0,0.094,0,0.5320940050772667,0.016,0,0,0,0
10,10,10,랩/힙합,fall,male,K_POP,Project,0.5976331360946746,0.057692307692307696,0,0.04,0,0.5320940050772667,0.035,0,0,0,0
3,1,10,댄스,summer,male,K_POP,Group,0.5473372781065089,0.125,1,1,0.08598130841121496,0.39452528860234637,0.032,0,0,0,0
5,3,5,댄스,fall,male,K_POP,Group,0.5473372781065089,0.125,0.43,0.14400000000000002,0.04434060228452752,0.5031682970704731,0.01,0,0,0,0
10,10,10,댄스,fall,male,K_POP,Group,0.5473372781065089,0.125,0.31,0.138,0,0.5031682970704731,0.011000000000000001,0,0,0,0
8,3,7,댄스,fall,male,K_POP,Group,0.5473372781065089,0.125,0.39,0.168,0.04974039460020768,0.5031682970704731,0.018000000000000002,0,0,0,0
10,7,9,댄스,fall,male,K_POP,Group,0.5473372781065089,0.125,0.32,0.198,0.0245067497403946,0.5031682970704731,0.040999999999999995,0,0,0,0
10,10,10,댄스,fall,male,K_POP,Group,0.5473372781065089,0.125,0.19,0.059000000000000004,0.018483904465212878,0.5031682970704731,0.012,0,0,0,0
9,7,8,댄스,fall,male,K_POP,Group,0.5473372781065089,0.125,0.26,0.217,0.026687435098650052,0.5031682970704731,0.008,0,0,0,0
7,4,5,댄스,fall,male,K_POP,Group,0.5473372781065089,0.125,0.35,0.094,0.04454828660436137,0.5031682970704731,0.023,0,0,0,0
10,10,10,댄스,fall,male,K_POP,Group,0.5473372781065089,0.125,0.24,0.048,0,0.5031682970704731,0.008,0,0,0,0
4,2,3,댄스,fall,male,K_POP,Group,0.5473372781065089,0.125,0.48,0.20199999999999999,0.06780893042575285,0.5031682970704731,0.018000000000000002,0,0,0,0
