,artist,name,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,rank_g_pred
15645,장덕철,있어줘요,6,10,6,Indi,spring,male,K_POP,Group,1,2020.3.1,0.562130178,0.269230769,0.07,0.230700527,0.0,0.513549813,0.238046284,0.0,0.0,0.0,0.0,5.802716551936129
15646,폴킴,허전해,10,10,10,R&B/Soul,spring,male,K_POP,Solo,0,2020.3.1,0.612426036,0.269230769,0.25,0.31605134,0.0,0.56680661,0.391818321,0.0,0.0,0.0,0.0,9.918338920730285
15647,Kiana Lede,EX,10,10,10,Pop,spring,female,POP,Solo,1,2020.3.1,0.452662722,0.23076923100000002,0.0,0.911714707,0.0,0.529332838,0.813963165,0.0,0.0,0.0,0.0,9.925389392306634
15648,송하예,새 사랑,7,10,7,Ballad,spring,female,K_POP,Solo,0,2020.3.1,0.568047337,0.269230769,0.05,0.114976033,0.0,0.660567269,0.150190483,0.0,0.0,0.0,0.0,7.370929300488278
15649,MC몽,인기,10,10,9,Rap/Hiphop,spring,male,K_POP,Solo,1,2020.3.1,0.639053254,0.25,0.02,0.056848844,0.0,0.477571876,0.424711506,0.018301737,0.002020202,0.008668147,0.0,9.345081569980968
15650,(여자)아이들,LION,10,5,10,All,spring,female,K_POP,Group,1,2020.3.1,0.547337278,0.240384615,0.6,0.325902085,0.8181093159999999,0.403231913,0.527313067,0.0,0.0,0.0,0.0,9.596877877443177
15651,아이유,Love poem,2,6,2,Ballad,spring,female,K_POP,Solo,0,2020.3.1,0.686390533,0.240384615,0.65,0.585328423,0.808700952,0.660567269,0.087855801,0.0,0.0,0.0,0.0,2.725238046941058
15652,태연,불티,10,10,8,Dance,spring,female,K_POP,Solo,0,2020.3.1,0.568047337,0.240384615,0.61,0.283488333,0.0,0.551930308,0.6226413000000001,0.238364274,0.039929112999999995,0.01085841,0.0,8.581511307607299
15653,Dua Lipa,Don`t Start Now,10,10,10,Pop,spring,female,POP,Solo,1,2020.3.1,0.464497041,0.22115384600000002,0.31,0.6793959559999999,0.0,0.529332838,0.0,0.0,0.0,0.0,0.0,9.925389392306634
15654,노을,늦은 밤 너의 집 앞 골목길에서,1,7,2,Ballad,spring,male,K_POP,Group,1,2020.3.1,0.562130178,0.23076923100000002,0.45,0.6765511129999999,0.796371825,0.660567269,0.34435399899999997,0.063278712,0.007575758,0.024545009,0.0,3.3167220230774603
15655,Selena Gomez,Lose You To Love Me,10,10,10,Pop,spring,female,POP,Solo,1,2020.3.1,0.535502959,0.153846154,0.27,0.8702661190000001,0.0,0.529332838,0.0,0.0,0.0,0.0,0.0,9.924549101631648
15656,마마무,HIP,2,2,2,Dance,spring,female,K_POP,Group,1,2020.3.1,0.5,0.22115384600000002,0.27,0.485514881,0.862788324,0.551930308,0.788758228,0.211829593,0.033655521,0.013599635,0.0,2.5914635878333456
15657,바이브,이 번호로 전화해줘,9,10,8,Ballad,spring,male,K_POP,Group,1,2020.3.1,0.49408284,0.22115384600000002,0.35,0.305731339,0.0,0.660567269,0.35722981,0.400125558,0.09393939400000001,0.019618702,0.0,8.151208181120104
15658,펀치,영화 속에 나오는 주인공처럼,10,10,10,Drama,spring,female,OST,Solo,1,2020.3.1,0.618343195,0.240384615,0.44,0.473671547,0.0,0.613522263,0.543777623,0.0,0.0,0.0,0.0,9.81495347242766
15659,"Idina Menzel, AURORA",Into the Unknown,6,3,6,Ani/Game,spring,female,OST,Project,1,2020.3.1,0.5,0.21153846199999998,0.36,0.550711944,0.841430991,0.745576694,0.0,0.0,0.0,0.0,0.0,4.471479568490878
15660,"Idina Menzel, Evan Rachel Wood",Show Yourself,10,10,10,Ani/Game,spring,female,OST,Project,1,2020.3.1,0.695266272,0.192307692,0.245,0.271447509,0.0,0.745576694,0.0,0.0,0.0,0.0,0.0,9.760343412119681
15661,Ruel,Painkiller,6,4,8,Pop,spring,male,POP,Solo,1,2020.3.1,0.556213018,0.201923077,0.77,0.873367125,0.825712105,0.529332838,0.0,0.0,0.0,0.0,0.0,7.370002713382888
15662,신예영,우리 왜 헤어져야 해,6,10,7,Ballad,spring,female,K_POP,Solo,1,2020.3.1,0.653846154,0.21153846199999998,0.0,0.0,0.0,0.660567269,0.0,0.0,0.0,0.0,0.0,7.377129008377942
15663,아이유,Blueming,1,2,1,Rock,spring,female,K_POP,Solo,1,2020.3.1,0.565088757,0.21153846199999998,0.65,0.585328423,0.868842496,0.5092992129999999,0.087855801,0.0,0.0,0.0,0.0,2.3847329493172538
15664,아이유,unlucky,10,10,10,Ballad,spring,female,K_POP,Solo,0,2020.3.1,0.606508876,0.201923077,0.65,0.585328423,0.0,0.660567269,0.087855801,0.0,0.0,0.0,0.0,9.900758912755057
15665,아이유,시간의 바깥,10,10,9,Ballad,spring,female,K_POP,Solo,0,2020.3.1,0.813609467,0.21153846199999998,0.65,0.585328423,0.0,0.660567269,0.087855801,0.0,0.0,0.0,0.0,9.358843465700856
15666,황인욱,이별주,8,10,8,Ballad,spring,male,K_POP,Solo,0,2020.3.1,0.529585799,0.240384615,0.11,0.258698005,0.0,0.660567269,0.170842204,0.0,0.0,0.0,0.0,8.160541825002575
15667,AOA,날 보러 와요,10,10,10,Dance,spring,female,K_POP,Group,1,2020.3.1,0.5236686389999999,0.134615385,0.12,0.25203043,0.0,0.551930308,0.45326315,0.173240676,0.025518341,0.007526994,0.0,9.923412284110704
15668,EXO,Obsession,10,10,10,Dance,spring,male,K_POP,Group,1,2020.3.1,0.526627219,0.201923077,0.15,0.494544482,0.781355004,0.551930308,0.6226413000000001,0.565218168,0.19208211100000003,0.060555396,0.0,9.923412284110704
15669,HYNN,차가워진 이 바람엔 우리가 써있어,10,10,10,Ballad,spring,female,K_POP,Solo,0,2020.3.1,0.553254438,0.22115384600000002,1.0,0.0,0.7819802770000001,0.660567269,0.0,0.0,0.0,0.0,0.0,9.90160929968413
15670,창모,METEOR,1,1,1,Rap/Hiphop,spring,male,K_POP,Solo,1,2020.3.1,0.50591716,0.201923077,0.42,0.627483492,0.75672293,0.477571876,0.540225427,0.0,0.0,0.0,0.0,1.403372577747291
15671,Arizona Zervas,ROXANNE,9,6,8,Rap/Hiphop,spring,male,POP,Solo,1,2020.3.1,0.40828402399999997,0.192307692,0.27,0.0,0.808890824,0.477571876,0.0,0.0,0.0,0.0,0.0,8.432819527372498
15672,"김나영, 양다일",헤어진 우리가 지켜야 할 것들,7,10,7,Ballad,spring,male,K_POP,Solo,1,2020.3.1,0.547337278,0.192307692,0.15,0.114976033,0.0,0.660567269,0.35302231700000003,0.0,0.0,0.0,0.0,7.377063924747908
15673,다비치,나의 오랜 연인에게,5,10,5,Ballad,spring,female,K_POP,Duet,1,2020.3.1,0.615384615,0.192307692,0.22,0.42774203200000005,0.0,0.660567269,0.527313067,0.496408832,0.14416896199999998,0.018686475,0.0,5.367821654015444
15674,"염따, 딥플로우, 팔로알토",아마두,3,10,3,Rap/Hiphop,spring,male,K_POP,Project,1,2020.3.1,0.946745562,0.192307692,0.14,0.33988623100000004,0.0,0.477571876,0.670746863,0.0,0.0,0.0,0.0,3.276944939571166
15675,정승환,십이월 이십오일의 고백,10,10,10,Ballad,spring,male,K_POP,Solo,1,2020.3.1,0.680473373,0.182692308,0.18,0.223096973,0.0,0.660567269,0.838356331,0.199241134,0.030878403999999998,0.020098753,0.0,9.919285684674767
15676,태연,숨겨진 세상,10,10,10,Ani/Game,spring,female,OST,Solo,0,2020.3.1,0.48224852100000004,0.173076923,0.61,0.283488333,0.0,0.745576694,0.0,0.238364274,0.039929112999999995,0.01085841,0.0,9.716184299618845
15677,백예린,Square,3,7,3,All,spring,female,K_POP,Solo,0,2020.3.1,0.6982248520000001,0.182692308,0.27,0.13907629999999999,0.800061247,0.403231913,0.0,0.0,0.0,0.0,0.0,4.2043750602153125
15678,"성시경, 아이유",첫 겨울이니까,10,10,10,Rock,spring,female,K_POP,Solo,1,2020.3.1,0.42011834299999995,0.115384615,0.53,0.540225427,0.0,0.5092992129999999,0.0,0.0,0.0,0.0,0.0,9.906286108463465
15679,레드벨벳,Psycho,1,1,1,Dance,spring,female,K_POP,Group,1,2020.3.1,0.547337278,0.16346153800000002,0.17,0.49232211299999995,0.87652188,0.551930308,0.6226413000000001,0.142493176,0.019782394,0.009304457,0.0,1.1308778886393895
15680,백지영,"다시는 사랑하지 않고, 이별에 아파하기 싫어",5,10,5,Ballad,spring,female,K_POP,Solo,1,2020.3.1,0.547337278,0.16346153800000002,0.4,0.238046284,0.0,0.660567269,0.0,0.0,0.0,0.0,0.0,5.169178341001064
15681,윤미래,Flower,5,10,4,Drama,spring,female,OST,Solo,1,2020.3.1,0.6686390529999999,0.16346153800000002,0.28,0.24515115199999998,0.781039652,0.613522263,0.527313067,0.0,0.0,0.0,0.0,5.045444074742242
15682,Justin Bieber,Yummy,10,8,10,Pop,spring,male,POP,Solo,1,2020.3.1,0.5443786979999999,0.144230769,0.31,0.878689334,0.7916385690000001,0.529332838,0.0,0.0,0.0,0.0,0.0,9.80036420860484
15683,Liam Payne,Stack It Up,10,10,10,Pop,spring,male,POP,Solo,1,2020.3.1,0.414201183,0.144230769,0.0,0.924850793,0.0,0.529332838,0.815476645,0.0,0.0,0.0,0.0,9.924549101631648
15684,pH-1,Nerdy Love,10,10,10,Rap/Hiphop,spring,male,K_POP,Solo,1,2020.3.1,0.50295858,0.10576923099999999,0.06,0.18047397,0.0,0.477571876,0.0,0.0,0.0,0.0,0.0,9.895780338103252
15685,백현,너를 사랑하고 있어,3,10,3,Drama,spring,male,OST,Solo,1,2020.3.1,0.49704142,0.144230769,0.79,0.38823676700000004,0.0,0.613522263,0.555770829,0.15498804,0.022038567000000002,0.010446246999999999,0.0,3.5178499722594765
15686,Christopher,Bad,10,10,10,Pop,spring,male,POP,Solo,1,2020.3.1,0.49112426,0.134615385,0.38,0.821915583,0.0,0.529332838,0.0,0.0,0.0,0.0,0.0,9.924549101631648
15687,방탄소년단,Black Swan,2,1,1,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.50887574,0.134615385,0.34,0.816979628,0.877335832,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,1.432157151202432
15688,백예린,"다시 난, 여기",1,6,1,Drama,spring,female,OST,Solo,1,2020.3.1,0.618343195,0.134615385,0.27,0.13907629999999999,0.8035162570000001,0.613522263,0.527313067,0.0,0.0,0.0,0.0,2.9924158864502317
15689,"솔라, 케이시",이 노랜 꽤 오래된 거야,10,10,10,Ballad,spring,female,K_POP,Solo,1,2020.3.1,0.618343195,0.067307692,0.37,0.265166517,0.0,0.660567269,0.728874053,0.0,0.0,0.0,0.0,9.900027326379488
15690,윤건,하루에도 열두 번,10,10,10,Ballad,spring,male,K_POP,Solo,1,2020.3.1,0.621301775,0.067307692,0.13,0.49007671399999997,0.0,0.660567269,0.48085493700000004,0.0,0.0,0.0,0.0,9.900027326379488
15691,지코,아무노래,1,10,1,Rap/Hiphop,spring,male,K_POP,Solo,1,2020.3.1,0.594674556,0.134615385,0.34,0.321032687,0.0,0.477571876,0.0,0.11861796599999999,0.015738206,0.004758613,0.0,2.225675995908972
15692,태연,내게 들려주고 싶은 말,10,10,10,Ballad,spring,female,K_POP,Solo,0,2020.3.1,0.582840237,0.096153846,0.61,0.283488333,0.0,0.660567269,0.6226413000000001,0.238364274,0.039929112999999995,0.01085841,0.0,9.898692410592064
15693,"New Hope Club, Danna Paola",Know Me Too Well,10,10,10,Pop,spring,mixed,POP,Project,1,2020.3.1,0.514792899,0.125,0.42,0.861908315,0.0,0.529332838,0.0,0.0,0.0,0.0,0.0,9.956096230483528
15694,김재환,어떤 날엔,4,10,3,Drama,spring,male,OST,Solo,1,2020.3.1,0.689349112,0.125,0.2,0.35302231700000003,0.0,0.613522263,0.527313067,0.0,0.0,0.0,0.0,3.7772821488113024
15695,송가인,내 마음의 사진,7,10,6,Drama,spring,female,OST,Solo,1,2020.3.1,0.7307692309999999,0.125,0.0,0.637998286,0.0,0.613522263,0.527313067,0.0,0.0,0.0,0.0,5.762280102048493
15696,이승철,내가 많이 사랑해요,10,10,9,All,spring,male,OST,Solo,1,2020.3.1,0.585798817,0.125,0.22,0.19854101899999999,0.0,0.403231913,0.792143908,0.0,0.0,0.0,0.0,9.391037337339567
15697,찬열,Go away go away,10,10,10,Drama,spring,mixed,OST,Project,1,2020.3.1,0.603550296,0.125,0.34,0.24515115199999998,0.0,0.613522263,0.555770829,0.0,0.0,0.0,0.0,9.86372764678151
15698,"폴킴, 청하",Loveship,10,10,9,R&B/Soul,spring,mixed,K_POP,Project,1,2020.3.1,0.692307692,0.086538462,0.38,0.640267197,0.0,0.56680661,0.373287456,0.0,0.0,0.0,0.0,9.36037803687527
15699,Conan Gray,Maniac,9,7,10,Pop,spring,male,POP,Solo,1,2020.3.1,0.473372781,0.115384615,0.66,0.911392027,0.8013827240000001,0.529332838,0.0,0.0,0.0,0.0,0.0,9.679110117980034
15700,KCM,버릇처럼 셋을 센다,10,5,9,Ballad,spring,male,K_POP,Solo,1,2020.3.1,0.928994083,0.115384615,0.28,0.523477939,0.816649964,0.660567269,0.16076229,0.0,0.0,0.0,0.0,8.977366521812339
15701,임영웅,바램,10,10,10,Trot,spring,male,K_POP,Solo,1,2020.3.1,0.467455621,0.115384615,0.64,0.851092911,0.0,0.535119941,0.858637625,0.0,0.0,0.0,0.0,9.677192945959494
15702,"Dan + Shay, Justin Bieber","10,000 Hours",10,10,10,Pop,spring,male,POP,Solo,1,2020.3.1,0.5443786979999999,0.028846154,0.455,0.878689334,0.0,0.529332838,0.0,0.0,0.0,0.0,0.0,9.858684435091568
15703,Tones And I,Dance Monkey,10,10,10,Rock,spring,female,POP,Solo,1,2020.3.1,0.541420118,0.10576923099999999,0.12,0.0,0.0,0.5092992129999999,0.5524113970000001,0.0,0.0,0.0,0.0,9.908323299169925
15704,김재환,안녕,10,10,10,Ballad,spring,male,K_POP,Solo,0,2020.3.1,0.674556213,0.048076923,0.2,0.35302231700000003,0.0,0.660567269,0.056848844,0.0,0.0,0.0,0.0,9.813093741525128
15705,세정,나의 모든 날,10,10,9,Drama,spring,female,OST,Solo,1,2020.3.1,0.630177515,0.057692308,0.34,0.34873150299999994,0.0,0.613522263,0.527313067,0.0,0.0,0.0,0.0,9.327985406150372
15706,여자친구,교차로,10,8,10,Dance,spring,female,K_POP,Group,1,2020.3.1,0.5236686389999999,0.038461537999999997,0.37,0.39880857399999997,0.792924637,0.551930308,0.189695748,0.19728150600000002,0.030457076,0.009927513,0.0,9.701144225787086
15707,영탁,막걸리 한잔,10,10,10,Trot,spring,male,K_POP,Solo,1,2020.3.1,0.517751479,0.10576923099999999,0.66,0.781235903,0.0,0.535119941,0.858637625,0.0,0.0,0.0,0.0,9.677192945959494
15708,UMI,Love Affair,10,10,10,R&B/Soul,spring,female,POP,Solo,1,2020.3.1,0.48816568,0.028846154,0.49,0.91744224,0.0,0.56680661,0.0,0.0,0.0,0.0,0.0,9.8442296803047
15709,가호,시작,1,2,2,Drama,spring,male,OST,Solo,1,2020.3.1,0.520710059,0.096153846,0.31,0.67750355,0.872729731,0.613522263,0.945115932,0.0,0.0,0.0,0.826638358,2.1928355722732817
15710,거미,너의 하루는 좀 어때,8,10,7,Drama,spring,female,OST,Solo,0,2020.3.1,0.5502958579999999,0.115384615,0.42,0.150190483,0.0,0.613522263,0.555770829,0.0,0.0,0.014017479,0.0,7.763381400618975
15711,이찬원,진또배기,10,10,10,Trot,spring,male,K_POP,Solo,1,2020.3.1,0.36094674600000004,0.096153846,0.47,0.0,0.0,0.535119941,0.858637625,0.0,0.0,0.0,0.0,9.732617843562227
15712,임영웅,일편단심 민들레야,10,10,10,Trot,spring,male,K_POP,Solo,1,2020.3.1,0.618343195,0.086538462,0.64,0.851092911,0.0,0.535119941,0.858637625,0.0,0.0,0.0,0.0,9.677192945959494
15713,크러쉬,둘만의 세상으로 가,2,10,2,Drama,spring,male,OST,Solo,1,2020.3.1,0.579881657,0.096153846,0.41,0.377122584,0.0,0.613522263,0.527313067,0.0,0.0,0.0,0.0,3.314100777885841
15714,10cm,우연인 듯 운명,10,10,10,Drama,spring,male,OST,Solo,1,2020.3.1,0.609467456,0.10576923099999999,0.32,0.38823676700000004,0.0,0.613522263,0.527313067,0.0,0.0,0.0,0.0,9.79321403806841
15715,IZ*ONE,FIESTA,1,1,1,Dance,spring,female,K_POP,Group,1,2020.3.1,0.568047337,0.086538462,0.1,0.0,0.909964668,0.551930308,0.395341635,0.0,0.0,0.0,0.0,1.2421592369794325
15716,김필,그때 그 아인,2,1,4,Drama,spring,male,OST,Solo,1,2020.3.1,0.7751479290000001,0.086538462,0.22,0.31605134,0.875695563,0.613522263,0.945115932,0.0,0.0,0.0,0.826638358,3.4422659878902664
15717,방탄소년단,ON,1,1,1,Rap/Hiphop,spring,male,K_POP,Group,1,2020.3.1,0.650887574,0.086538462,0.34,0.816979628,0.91689491,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,1.53239370889753
15718,아이유,마음을 드려요,1,10,1,Drama,spring,female,OST,Solo,1,2020.3.1,0.75147929,0.096153846,0.65,0.585328423,0.0,0.613522263,0.0,0.0,0.0,0.0,0.0,3.217846517321135
15719,이예준,미친 소리,9,10,10,Indi,spring,female,K_POP,Solo,1,2020.3.1,0.547337278,0.086538462,0.22,0.738408003,0.0,0.513549813,0.0,0.0,0.0,0.0,0.0,9.917326917770598
15720,임영웅,어느 60대 노부부이야기,10,10,10,Trot,spring,male,K_POP,Solo,1,2020.3.1,0.789940828,0.086538462,0.64,0.851092911,0.0,0.535119941,0.858637625,0.0,0.0,0.0,0.0,9.677192945959494
15721,진민호,반만,3,10,6,Ballad,spring,male,K_POP,Solo,1,2020.3.1,0.644970414,0.086538462,0.72,0.883517002,0.0,0.660567269,0.0,0.0,0.0,0.0,0.0,6.064583820230915
15722,하현우,돌덩이,8,1,10,Drama,spring,male,OST,Solo,1,2020.3.1,0.541420118,0.086538462,0.4,0.395341635,0.890223282,0.613522263,0.945115932,0.0,0.0,0.0,0.826638358,7.327708191157143
15723,Harry Styles,Watermelon Sugar,10,10,10,Pop,spring,male,POP,Solo,1,2020.3.1,0.437869822,0.009615385,0.53,0.975495528,0.782904913,0.529332838,0.7412590840000001,0.0,0.0,0.0,0.0,9.857227870244124
15724,Sam Smith,To Die For,10,8,10,Pop,spring,male,POP,Solo,1,2020.3.1,0.49704142,0.076923077,0.18,0.7034466340000001,0.794181,0.529332838,0.815476645,0.0,0.0,0.0,0.0,9.765844734465421
15725,개코,바빠서,6,10,4,R&B/Soul,spring,male,K_POP,Solo,1,2020.3.1,0.600591716,0.038461537999999997,0.86,0.34435399899999997,0.0,0.56680661,0.13907629999999999,0.0,0.0,0.0,0.0,6.648801638308072
15726,방탄소년단,00_00,2,10,1,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.662721893,0.086538462,0.34,0.816979628,0.0,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,2.502154468907605
15727,씨야,미친 사랑의 노래,10,10,9,Ballad,spring,female,K_POP,Group,0,2020.3.1,0.639053254,0.038461537999999997,0.58,0.5115476379999999,0.0,0.660567269,0.0,0.46127020399999996,0.123835656,0.028629586000000002,0.0,9.395154598227759
15728,씨야,사랑의 인사,7,9,9,Ballad,spring,female,K_POP,Group,1,2020.3.1,0.7366863909999999,0.10576923099999999,0.58,0.5115476379999999,0.7847083309999999,0.660567269,0.0,0.46127020399999996,0.123835656,0.028629586000000002,0.0,8.68275856563724
15729,청하,솔직히 지친다,4,10,10,Ballad,spring,female,K_POP,Solo,1,2020.3.1,0.582840237,0.038461537999999997,0.51,0.765359351,0.0,0.660567269,0.0,0.201155897,0.031292908,0.010226735,0.0,9.811378938979393
15730,DPR LIVE,KISS ME,10,10,nan,R&B/Soul,spring,male,K_POP,Solo,1,2020.3.1,0.74556213,0.0,1.0,1.0,0.0,0.56680661,0.0,0.0,0.0,0.0,0.0,8.560708770233415
15731,Harry Styles,Falling,10,8,10,Pop,spring,male,POP,Solo,1,2020.3.1,0.633136095,0.009615385,0.53,0.975495528,0.78897146,0.529332838,0.7412590840000001,0.0,0.0,0.0,0.0,9.774248443632363
15732,NCT 127,영웅,7,1,10,Electronica,spring,male,K_POP,Group,1,2020.3.1,0.48520710100000003,0.067307692,0.74,1.0,0.898120914,0.569868328,0.6226413000000001,0.323119056,0.064393939,0.042297597,0.0,7.3358097449883815
15733,오반,어떻게 지내,9,6,10,Indi,spring,male,K_POP,Solo,1,2020.3.1,0.606508876,0.067307692,1.0,1.0,0.808510416,0.513549813,0.127361065,0.0,0.0,0.0,0.0,9.621738499228993
15734,육성재,그날의 바람,10,10,10,Ballad,spring,male,K_POP,Solo,1,2020.3.1,0.562130178,0.0,0.35,0.501078014,0.0,0.660567269,0.258698005,0.327516036,0.06587369,0.025448292999999997,0.0,9.812903798145973
15735,이수영,날 찾아,10,10,nan,Ballad,spring,female,K_POP,Solo,1,2020.3.1,0.609467456,0.0,1.0,0.458548267,0.0,0.660567269,0.664782842,0.283485575,0.052042160999999997,0.01692765,0.0,8.502453796963273
15736,임영웅,보라빛 엽서,10,10,7,Trot,spring,male,K_POP,Solo,1,2020.3.1,0.7218934909999999,0.067307692,0.64,0.851092911,0.0,0.535119941,0.858637625,0.0,0.0,0.0,0.0,7.882061047691366
15737,윤미래,Say,10,7,10,Drama,spring,female,OST,Solo,0,2020.3.1,0.692307692,0.067307692,0.28,0.24515115199999998,0.7984778220000001,0.613522263,0.945115932,0.0,0.0,0.0,0.826638358,9.644767668497504
15738,Anne-Marie,Birthday,6,10,6,Pop,spring,female,POP,Solo,0,2020.3.1,0.45857988200000005,0.10576923099999999,0.0,0.704288107,0.0,0.529332838,0.0,0.0,0.0,0.0,0.0,5.586593713202404
15739,IZ*ONE,AYAYAYA,10,10,10,Dance,spring,female,K_POP,Group,0,2020.3.1,0.520710059,0.019230768999999998,0.1,0.0,0.0,0.551930308,0.395341635,0.0,0.0,0.0,0.0,9.84983467708151
15740,Lauv,Changes,10,10,10,Pop,spring,male,POP,Solo,0,2020.3.1,0.39644970399999996,0.096153846,0.86,0.882412434,0.0,0.529332838,0.402220914,0.0,0.0,0.0,0.0,9.896096154873423
15741,Lauv,I Like Me Better,10,10,10,Pop,spring,male,POP,Solo,0,2020.3.1,0.50887574,0.134615385,0.86,0.882412434,0.0,0.529332838,0.402220914,0.0,0.0,0.0,0.0,9.9107138670174
15742,Lauv,Who,10,2,nan,Pop,spring,male,POP,Solo,0,2020.3.1,0.45857988200000005,0.019230768999999998,0.86,0.882412434,0.8507902940000001,0.529332838,0.402220914,0.0,0.0,0.0,0.0,9.059419484694413
15743,V.O.S,잘 살고 있다,10,10,10,Ballad,spring,male,K_POP,Group,0,2020.3.1,0.526627219,0.192307692,0.0,0.513582199,0.0,0.660567269,0.0,0.196561632,0.03030303,0.011190908999999999,0.0,9.92515698271193
15744,V.O.S,잘 지내고 있는지 궁금해,8,9,7,Ballad,spring,male,K_POP,Group,0,2020.3.1,0.8017751479999999,0.096153846,0.0,0.513582199,0.78673943,0.660567269,0.0,0.196561632,0.03030303,0.011190908999999999,0.0,7.575551233538306
15745,다비치,노을,8,10,7,Drama,spring,female,OST,Duet,0,2020.3.1,0.565088757,0.134615385,0.22,0.42774203200000005,0.0,0.613522263,0.527313067,0.496408832,0.14416896199999998,0.018686475,0.0,7.705150824134176
15746,마크툽,마음이 말하는 행복,4,10,5,Indi,spring,male,K_POP,Solo,0,2020.3.1,0.695266272,0.153846154,0.21,0.791021216,0.0,0.513549813,0.0,0.0,0.0,0.0,0.0,4.935578080078898
15747,방탄소년단,Filter,3,7,2,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.455621302,0.086538462,0.34,0.816979628,0.797551874,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,3.6784043822244428
15748,방탄소년단,Inner Child,5,10,3,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.612426036,0.086538462,0.34,0.816979628,0.781039652,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,3.75568850703732
15749,방탄소년단,Interlude _ Shadow,8,10,5,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.692307692,0.086538462,0.34,0.816979628,0.0,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,5.252564953636465
15750,방탄소년단,Louder than bombs,6,10,4,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.565088757,0.086538462,0.34,0.816979628,0.0,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,5.332915680707963
15751,방탄소년단,Moon,4,10,3,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.541420118,0.086538462,0.34,0.816979628,0.0,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,3.75568850703732
15752,방탄소년단,Outro _ Ego,8,10,6,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.50295858,0.086538462,0.34,0.816979628,0.0,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,5.846690791386862
15753,방탄소년단,Respect,8,10,5,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.627218935,0.086538462,0.34,0.816979628,0.0,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,5.252564953636465
15754,방탄소년단,We are Bulletproof _ the Eternal,5,10,4,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.6982248520000001,0.086538462,0.34,0.816979628,0.0,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,5.332915680707963
15755,방탄소년단,시차,4,10,3,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.618343195,0.086538462,0.34,0.816979628,0.0,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,3.75568850703732
15756,방탄소년단,욱,6,10,4,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.588757396,0.086538462,0.34,0.816979628,0.0,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,5.332915680707963
15757,방탄소년단,친구,2,10,2,Rap/Hiphop,spring,male,K_POP,Group,0,2020.3.1,0.51183432,0.086538462,0.34,0.816979628,0.0,0.477571876,0.5524113970000001,0.280004876,0.051037617,0.012802059,0.0,3.0025912884429147
15758,백현,너에게 가는 이 길 위에서,8,10,10,Drama,spring,male,OST,Solo,0,2020.3.1,0.630177515,0.076923077,0.79,0.38823676700000004,0.0,0.613522263,0.0,0.15498804,0.022038567000000002,0.010446246999999999,0.749882717,9.73512139270576
15759,씨야,구두,10,10,10,Ballad,spring,female,K_POP,Group,0,2020.3.1,0.665680473,0.009615385,0.58,0.5115476379999999,0.0,0.660567269,0.0,0.46127020399999996,0.123835656,0.028629586000000002,0.0,9.84929816211393
15760,전상근,돌아와 줘,10,10,nan,Ballad,spring,male,K_POP,Solo,0,2020.3.1,0.677514793,0.028846154,0.41,0.598036374,0.0,0.660567269,0.0,0.0,0.0,0.0,0.0,8.608132126821836
15761,창모,PAY DAY,9,10,9,Rap/Hiphop,spring,male,K_POP,Project,0,2020.3.1,0.51183432,0.028846154,0.42,0.627483492,0.0,0.477571876,0.540225427,0.0,0.0,0.0,0.0,9.428997159192571
15762,창모,빌었어,4,4,4,Rap/Hiphop,spring,male,K_POP,Solo,0,2020.3.1,0.576923077,0.192307692,0.42,0.627483492,0.833718671,0.477571876,0.540225427,0.0,0.0,0.0,0.0,4.392817212785673
