genre,season,rank_g,sex,song_type,runtime,active_type,top_freq,gg_score,nv_score,total_view,you_rank_g,season_genre_score,previous_ranking,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
R&B/소울,winter,6,male,K_POP,233,Solo,29,37.0,5.0,0,10,0.03266206184733805,7.0,8.6,0.0,0.0,0.0,0.0
R&B/소울,winter,7,male,K_POP,233,Solo,29,25.0,4.2,0,10,0.03266206184733805,6.0,11.7,0.0,0.0,0.0,0.0
R&B/소울,winter,6,male,K_POP,233,Solo,29,23.0,5.5,0,10,0.03266206184733805,6.0,9.3,0.0,0.0,0.0,0.0
R&B/소울,winter,7,male,K_POP,233,Solo,29,30.0,4.2,0,10,0.03266206184733805,6.0,8.0,0.0,0.0,0.0,0.0
R&B/소울,spring,10,male,K_POP,233,Solo,29,17.0,2.4,0,10,0.023043941575239403,10.0,4.2,0.0,0.0,0.0,0.0
R&B/소울,fall,4,male,K_POP,233,Solo,29,55.0,21.0,0,10,-0.03690065371392851,4.0,20.0,0.0,0.0,0.0,0.0
R&B/소울,winter,8,male,K_POP,233,Solo,29,29.0,3.7,0,10,0.03266206184733805,7.0,5.2,0.0,0.0,0.0,0.0
R&B/소울,spring,10,male,K_POP,233,Solo,29,17.0,2.5,0,10,0.023043941575239403,10.0,4.4,0.0,0.0,0.0,0.0
R&B/소울,winter,10,male,K_POP,233,Solo,29,23.0,9.0,0,10,0.03266206184733805,10.0,5.1,0.0,0.0,0.0,0.0
R&B/소울,fall,2,male,K_POP,233,Solo,29,44.0,8.1,0,10,-0.03690065371392851,2.0,42.1,0.0,0.0,0.0,0.0
R&B/소울,winter,8,male,K_POP,233,Solo,29,26.0,6.0,0,10,0.03266206184733805,8.0,7.0,0.0,0.0,0.0,0.0
R&B/소울,spring,10,male,K_POP,233,Solo,29,22.0,2.8,0,10,0.023043941575239403,10.0,21.5,0.0,0.0,0.0,0.0
R&B/소울,spring,10,male,K_POP,233,Solo,29,19.0,2.1,0,10,0.023043941575239403,10.0,21.8,0.0,0.0,0.0,0.0
R&B/소울,fall,10,male,K_POP,190,Solo,12,63.0,30.0,0,10,-0.03690065371392851,10.0,12.2,0.0,0.0,0.0,0.0
R&B/소울,summer,10,male,K_POP,190,Solo,12,42.0,7.2,0,10,-0.01568880873007596,9.0,63.0,0.0,0.0,0.0,0.0
R&B/소울,fall,10,male,K_POP,190,Solo,12,58.0,13.2,0,10,-0.03690065371392851,10.0,6.1,0.0,0.0,0.0,0.0
R&B/소울,summer,9,male,K_POP,190,Solo,12,46.0,7.1,0,10,-0.01568880873007596,8.0,45.9,0.0,0.0,0.0,0.0
R&B/소울,summer,4,male,K_POP,190,Solo,12,23.0,5.2,0,10,-0.01568880873007596,10,100.0,0.0,0.0,0.0,0.0
R&B/소울,summer,4,male,K_POP,190,Solo,12,18.0,3.2,0,10,-0.01568880873007596,2.0,29.1,0.0,0.0,0.0,0.0
R&B/소울,summer,10,male,K_POP,190,Solo,12,89.0,61.0,0,10,-0.01568880873007596,10.0,7.2,0.0,0.0,0.0,0.0
R&B/소울,fall,10,male,K_POP,190,Solo,12,100.0,15.5,0,10,-0.03690065371392851,10.0,40.5,0.0,0.0,0.0,0.0
R&B/소울,summer,2,male,K_POP,190,Solo,12,29.0,4.6,0,10,-0.01568880873007596,4.0,10.6,0.0,0.0,0.0,0.0
R&B/소울,summer,6,male,K_POP,190,Solo,12,10.0,19.3,0,10,-0.01568880873007596,4.0,6.0,0.0,0.0,0.0,0.0
R&B/소울,fall,10,male,K_POP,190,Solo,12,60.0,20.5,0,10,-0.03690065371392851,10.0,28.4,0.0,0.0,0.0,0.0
R&B/소울,summer,8,male,K_POP,190,Solo,12,28.0,4.1,0,10,-0.01568880873007596,6.0,7.6,0.0,0.0,0.0,0.0
R&B/소울,summer,7,male,K_POP,211,Solo,2,25.0,3.8,0,10,-0.01568880873007596,10,4.1,0.0,0.0,0.0,0.0
R&B/소울,summer,6,male,K_POP,211,Solo,2,29.0,3.2,0,10,-0.01568880873007596,7.0,5.1,0.0,0.0,0.0,0.0
R&B/소울,spring,10,mixed,K_POP,260,Project,10,38.0,18.2,0,10,0.023043941575239403,9.0,4.4,0.0,0.0,0.0,0.0
R&B/소울,winter,2,mixed,K_POP,260,Project,10,26.5,4.4,0,10,0.03266206184733805,2.0,5.0,0.0,0.0,0.0,0.0
R&B/소울,winter,9,mixed,K_POP,260,Project,10,21.0,20.7,0,10,0.03266206184733805,8.0,4.0,0.0,0.0,0.0,0.0
R&B/소울,winter,2,mixed,K_POP,260,Project,10,28.0,3.6,1800000,8,0.03266206184733805,10,3.8,0.0,0.0,0.0,0.0
R&B/소울,spring,10,mixed,K_POP,260,Project,10,23.0,3.2,0,10,0.023043941575239403,10.0,4.2,0.0,0.0,0.0,0.0
R&B/소울,winter,8,mixed,K_POP,260,Project,10,26.0,5.6,0,10,0.03266206184733805,5.0,5.1,0.0,0.0,0.0,0.0
R&B/소울,spring,10,mixed,K_POP,260,Project,10,20.5,2.3,0,10,0.023043941575239403,10.0,4.6,0.0,0.0,0.0,0.0
R&B/소울,spring,10,mixed,K_POP,260,Project,10,20.5,2.0,0,10,0.023043941575239403,10.0,4.0,0.0,0.0,0.0,0.0
R&B/소울,winter,5,mixed,K_POP,260,Project,10,21.0,2.6,0,10,0.03266206184733805,3.0,3.7,0.0,0.0,0.0,0.0
R&B/소울,winter,3,mixed,K_POP,260,Project,10,23.0,2.9,0,10,0.03266206184733805,2.0,3.2,741.0,1.5447019867549667,79.34602649006622,0.0
R&B/소울,fall,8,mixed,K_POP,231,Project,3,57.5,7.1,0,10,-0.03690065371392851,10,7.1,233.0,2.2337662337662336,109.42857142857143,0.0
R&B/소울,fall,10,mixed,K_POP,231,Project,3,47.5,6.3,0,10,-0.03690065371392851,8.0,5.7,0.0,0.0,0.0,0.0
R&B/소울,fall,10,mixed,K_POP,231,Project,3,49.5,8.9,0,10,-0.03690065371392851,10.0,6.3,0.0,0.0,0.0,0.0
랩/힙합,winter,10,male,K_POP,280,Duet,1,100.0,15.7,0,10,0.0002757898148064793,10.0,0.0,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,258,Duet,1,0.0,100.0,0,10,-0.07528344115532902,10,0.0,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,262,Solo,1,22.0,72.4,0,10,-0.021088710800153197,10,0.3,0.0,0.0,0.0,0.0
인디,spring,10,male,K_POP,239,Solo,1,23.0,60.4,0,10,-0.013079332968067328,10,0.4,0.0,0.0,0.0,0.0
발라드,fall,6,female,K_POP,277,Group,2,68.0,100.0,0,10,-0.07528344115532902,10,0.0,0.0,0.0,0.0,0.0
발라드,fall,10,female,K_POP,277,Group,2,41.0,5.2,0,10,-0.07528344115532902,6.0,0.0,0.0,0.0,0.0,0.0
발라드,spring,10,male,K_POP,259,Solo,1,60.0,4.9,0,10,0.0866403713372813,10,1.2,0.0,0.0,0.0,0.0
댄스,spring,10,male,K_POP,203,Solo,6,0.0,26.9,0,10,0.012953573202576884,9.0,15.3,0.0,0.0,0.0,0.0
댄스,winter,7,male,K_POP,203,Solo,6,0.0,85.3,1560000,8,0.11125280084544092,10,57.1,0.0,0.0,0.0,0.0
댄스,spring,10,male,K_POP,203,Solo,6,0.0,16.1,0,10,0.012953573202576884,10.0,95.1,0.0,0.0,0.0,0.0
댄스,spring,10,male,K_POP,203,Solo,6,0.0,21.3,0,10,0.012953573202576884,10.0,18.3,0.0,0.0,0.0,0.0
댄스,spring,6,male,K_POP,203,Solo,6,0.0,46.9,0,10,0.012953573202576884,7.0,25.9,0.0,0.0,0.0,0.0
댄스,spring,9,male,K_POP,203,Solo,6,0.0,29.6,0,10,0.012953573202576884,6.0,10.2,0.0,0.0,0.0,0.0
R&B/소울,summer,5,male,K_POP,202,Solo,2,0.0,35.5,0,10,-0.01568880873007596,10,45.8,0.0,0.0,0.0,0.0
R&B/소울,summer,10,male,K_POP,202,Solo,2,0.0,28.8,0,10,-0.01568880873007596,5.0,46.7,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,220,Solo,2,0.0,85.3,0,10,0.0034886639618702765,10,57.1,0.0,0.0,0.0,0.0
발라드,spring,10,male,K_POP,220,Solo,2,0.0,46.9,0,10,0.0866403713372813,10.0,95.1,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,229,Solo,1,0.0,16.3,0,10,0.0034886639618702765,10,13.3,0.0,0.0,0.0,0.0
R&B/소울,summer,10,male,K_POP,240,Solo,2,0.0,16.5,0,10,-0.01568880873007596,10.0,33.9,0.0,0.0,0.0,0.0
R&B/소울,summer,10,male,K_POP,240,Solo,2,0.0,39.6,0,10,-0.01568880873007596,10,18.9,0.0,0.0,0.0,0.0
발라드,spring,10,male,K_POP,234,Solo,3,0.0,46.9,0,10,0.0866403713372813,10.0,57.1,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,234,Solo,3,0.0,85.3,0,10,0.0034886639618702765,10,95.1,0.0,0.0,0.0,0.0
발라드,spring,10,male,K_POP,234,Solo,3,0.0,29.6,0,10,0.0866403713372813,10.0,25.9,0.0,0.0,0.0,0.0
댄스,spring,10,male,K_POP,190,Solo,3,0.0,29.6,0,10,0.012953573202576884,10.0,25.9,0.0,0.0,0.0,0.0
댄스,winter,10,male,K_POP,190,Solo,3,0.0,85.3,0,10,0.11125280084544092,10,95.1,0.0,0.0,0.0,0.0
댄스,spring,10,male,K_POP,190,Solo,3,0.0,46.9,0,10,0.012953573202576884,10.0,57.1,0.0,0.0,0.0,0.0
발라드,winter,4,male,K_POP,220,Solo,10,0.0,100.0,0,10,0.0034886639618702765,10,100.0,0.0,0.0,0.0,0.0
발라드,spring,10,male,K_POP,220,Solo,10,0.0,21.3,0,10,0.0866403713372813,10.0,36.7,0.0,0.0,0.0,0.0
발라드,spring,10,male,K_POP,220,Solo,10,0.0,29.6,0,10,0.0866403713372813,9.0,34.8,0.0,0.0,0.0,0.0
발라드,spring,9,male,K_POP,220,Solo,10,0.0,46.9,0,10,0.0866403713372813,9.0,34.9,0.0,0.0,0.0,0.0
발라드,winter,9,male,K_POP,220,Solo,10,0.0,85.3,0,10,0.0034886639618702765,10.0,15.3,0.0,0.0,0.0,0.0
발라드,winter,8,male,K_POP,220,Solo,10,0.0,34.8,0,10,0.0034886639618702765,4.0,95.1,0.0,0.0,0.0,0.0
발라드,spring,10,male,K_POP,220,Solo,10,0.0,26.9,0,10,0.0866403713372813,10.0,18.3,0.0,0.0,0.0,0.0
발라드,winter,9,male,K_POP,220,Solo,10,0.0,28.9,0,10,0.0034886639618702765,8.0,25.9,0.0,0.0,0.0,0.0
발라드,spring,10,male,K_POP,220,Solo,10,0.0,16.1,0,10,0.0866403713372813,10.0,57.1,0.0,0.0,0.0,0.0
발라드,winter,10,male,K_POP,220,Solo,10,0.0,38.6,0,10,0.0034886639618702765,9.0,10.2,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,213,Solo,15,71.0,2.8,0,10,-0.021088710800153197,10,0.4,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,213,Solo,15,43.0,1.9,0,10,-0.016796606141946346,10.0,0.2,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,213,Solo,15,79.0,1.4,0,10,-0.016796606141946346,9.0,0.2,0.0,0.0,0.0,0.0
인디,summer,8,male,K_POP,213,Solo,15,46.0,1.1,0,10,-0.021088710800153197,8.0,7.0,0.0,0.0,0.0,0.0
인디,fall,8,male,K_POP,213,Solo,15,56.0,1.1,0,10,-0.016796606141946346,9.0,0.1,0.0,0.0,0.0,0.0
인디,summer,9,male,K_POP,213,Solo,15,65.0,1.7,0,10,-0.021088710800153197,8.0,0.4,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,213,Solo,15,75.0,1.1,0,10,-0.016796606141946346,10.0,5.5,0.0,0.0,0.0,0.0
인디,summer,8,male,K_POP,213,Solo,15,46.0,1.4,0,10,-0.021088710800153197,8.0,0.2,0.0,0.0,0.0,0.0
인디,summer,6,male,K_POP,213,Solo,15,86.0,1.9,0,10,-0.021088710800153197,10.0,0.1,0.0,0.0,0.0,0.0
인디,summer,7,male,K_POP,213,Solo,15,44.0,2.7,0,10,-0.021088710800153197,6.0,1.3,0.0,0.0,0.0,0.0
인디,fall,9,male,K_POP,213,Solo,15,52.0,1.5,0,10,-0.016796606141946346,9.0,0.1,0.0,0.0,0.0,0.0
인디,summer,7,male,K_POP,213,Solo,15,49.0,1.9,0,10,-0.021088710800153197,7.0,0.5,0.0,0.0,0.0,0.0
인디,summer,8,male,K_POP,213,Solo,15,48.0,1.8,0,10,-0.021088710800153197,7.0,0.1,0.0,0.0,0.0,0.0
인디,fall,9,male,K_POP,213,Solo,15,45.0,1.1,0,10,-0.016796606141946346,8.0,0.1,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,213,Solo,15,46.0,0.9,0,10,-0.016796606141946346,10.0,1.0,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,55.0,1.1,0,10,-0.07528344115532902,10.0,4.3,0.0,0.0,0.0,0.0
발라드,winter,1,male,K_POP,214,Solo,54,64.0,50.2,11800000,1,0.0034886639618702765,1.0,2.5,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,45.0,1.1,0,10,-0.07528344115532902,10.0,1.7,0.0,0.0,0.0,0.0
발라드,summer,6,male,K_POP,214,Solo,54,65.0,1.2,3120000,5,-0.03857593845696247,5.0,1.9,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,52.0,1.5,0,10,-0.07528344115532902,10.0,1.6,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,58.0,1.4,0,10,-0.07528344115532902,10.0,1.8,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,77.0,2.4,4240000,4,-0.07528344115532902,10,1.2,0.0,0.0,0.0,0.0
발라드,spring,4,male,K_POP,214,Solo,54,75.0,2.2,3230000,4,0.0866403713372813,4.0,3.4,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,46.0,0.9,0,10,-0.07528344115532902,10.0,1.8,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,56.0,1.1,0,10,-0.07528344115532902,10.0,2.8,0.0,0.0,0.0,0.0
발라드,fall,3,male,K_POP,214,Solo,54,74.0,4.3,9170000,2,-0.07528344115532902,6.0,2.3,0.0,0.0,0.0,0.0
발라드,summer,6,male,K_POP,214,Solo,54,48.0,31.2,2840000,5,-0.03857593845696247,6.0,3.0,0.0,0.0,0.0,0.0
발라드,spring,5,male,K_POP,214,Solo,54,56.0,1.6,2820000,5,0.0866403713372813,5.0,2.8,0.0,0.0,0.0,0.0
발라드,winter,2,male,K_POP,214,Solo,54,51.0,4.3,11600000,1,0.0034886639618702765,2.0,4.2,0.0,0.0,0.0,0.0
발라드,spring,3,male,K_POP,214,Solo,54,71.0,3.7,3990000,3,0.0866403713372813,3.0,2.5,0.0,0.0,0.0,0.0
발라드,summer,10,male,K_POP,214,Solo,54,48.0,1.8,0,10,-0.03857593845696247,9.0,1.7,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,56.0,1.1,0,10,-0.07528344115532902,10.0,1.7,0.0,0.0,0.0,0.0
발라드,spring,5,male,K_POP,214,Solo,54,74.0,1.6,3160000,4,0.0866403713372813,5.0,1.8,0.0,0.0,0.0,0.0
발라드,summer,9,male,K_POP,214,Solo,54,49.0,1.9,0,10,-0.03857593845696247,9.0,1.0,0.0,0.0,0.0,0.0
발라드,winter,1,male,K_POP,214,Solo,54,50.0,5.6,11800000,1,0.0034886639618702765,1.0,1.0,0.0,0.0,0.0,0.0
발라드,spring,4,male,K_POP,214,Solo,54,54.0,2.0,2680000,5,0.0866403713372813,4.0,1.4,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,33.0,1.2,0,10,-0.07528344115532902,10.0,1.6,0.0,0.0,0.0,0.0
발라드,spring,3,male,K_POP,214,Solo,54,66.0,5.7,3570000,3,0.0866403713372813,3.0,0.8,0.0,0.0,0.0,0.0
발라드,spring,5,male,K_POP,214,Solo,54,84.0,1.8,0,10,0.0866403713372813,4.0,0.8,0.0,0.0,0.0,0.0
발라드,summer,5,male,K_POP,214,Solo,54,51.0,1.1,3320000,5,-0.03857593845696247,5.0,0.9,0.0,0.0,0.0,0.0
발라드,fall,6,male,K_POP,214,Solo,54,58.0,3.0,7620000,2,-0.07528344115532902,10.0,0.6,0.0,0.0,0.0,0.0
발라드,summer,10,male,K_POP,214,Solo,54,46.0,1.1,0,10,-0.03857593845696247,10.0,0.7,0.0,0.0,0.0,0.0
발라드,winter,2,male,K_POP,214,Solo,54,52.0,4.9,10100000,1,0.0034886639618702765,3.0,3.0,0.0,0.0,0.0,0.0
발라드,winter,2,male,K_POP,214,Solo,54,87.0,3.5,5340000,2,0.0034886639618702765,1.0,1.5,0.0,0.0,0.0,0.0
발라드,summer,8,male,K_POP,214,Solo,54,86.0,1.9,0,10,-0.03857593845696247,7.0,0.9,0.0,0.0,0.0,0.0
발라드,winter,1,male,K_POP,214,Solo,54,57.0,4.3,9160000,1,0.0034886639618702765,1.0,1.5,0.0,0.0,0.0,0.0
발라드,spring,4,male,K_POP,214,Solo,54,96.0,2.0,3120000,4,0.0866403713372813,4.0,1.9,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,49.0,1.2,0,10,-0.07528344115532902,10.0,4.6,0.0,0.0,0.0,0.0
발라드,spring,2,male,K_POP,214,Solo,54,79.0,23.6,4870000,3,0.0866403713372813,2.0,9.4,0.0,0.0,0.0,0.0
발라드,summer,10,male,K_POP,214,Solo,54,65.0,1.7,0,10,-0.03857593845696247,10.0,1.0,0.0,0.0,0.0,0.0
발라드,winter,1,male,K_POP,214,Solo,54,67.0,6.9,14200000,1,0.0034886639618702765,1.0,1.3,0.0,0.0,0.0,0.0
발라드,winter,1,male,K_POP,214,Solo,54,90.0,100.0,10100000,1,0.0034886639618702765,1.0,0.4,0.0,0.0,0.0,0.0
발라드,winter,1,male,K_POP,214,Solo,54,49.0,49.4,7390000,1,0.0034886639618702765,1.0,0.1,0.0,0.0,0.0,0.0
발라드,summer,5,male,K_POP,214,Solo,54,53.0,1.4,3200000,5,-0.03857593845696247,5.0,0.1,0.0,0.0,0.0,0.0
발라드,spring,4,male,K_POP,214,Solo,54,46.0,3.0,3220000,4,0.0866403713372813,3.0,0.4,0.0,0.0,0.0,0.0
발라드,winter,1,male,K_POP,214,Solo,54,100.0,5.2,14500000,1,0.0034886639618702765,1.0,0.2,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,79.0,1.4,0,10,-0.07528344115532902,10.0,0.5,0.0,0.0,0.0,0.0
발라드,winter,1,male,K_POP,214,Solo,54,73.0,4.6,13100000,1,0.0034886639618702765,2.0,5.5,0.0,0.0,0.0,0.0
발라드,summer,7,male,K_POP,214,Solo,54,71.0,2.8,0,10,-0.03857593845696247,7.0,0.1,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,75.0,1.1,0,10,-0.07528344115532902,10.0,0.1,0.0,0.0,0.0,0.0
발라드,summer,7,male,K_POP,214,Solo,54,57.0,1.7,0,10,-0.03857593845696247,6.0,7.0,0.0,0.0,0.0,0.0
발라드,spring,3,male,K_POP,214,Solo,54,73.0,4.0,3760000,3,0.0866403713372813,3.0,0.1,0.0,0.0,0.0,0.0
발라드,summer,9,male,K_POP,214,Solo,54,44.0,2.7,0,10,-0.03857593845696247,8.0,0.1,0.0,0.0,0.0,0.0
발라드,winter,1,male,K_POP,214,Solo,54,51.0,5.0,11300000,1,0.0034886639618702765,1.0,0.1,0.0,0.0,0.0,0.0
발라드,spring,2,male,K_POP,214,Solo,54,67.0,73.1,4970000,2,0.0866403713372813,2.0,0.2,0.0,0.0,0.0,0.0
발라드,summer,10,male,K_POP,214,Solo,54,46.0,1.4,0,10,-0.03857593845696247,10.0,0.2,0.0,0.0,0.0,0.0
발라드,winter,1,male,K_POP,214,Solo,54,73.0,4.6,12500000,1,0.0034886639618702765,1.0,0.4,0.0,0.0,0.0,0.0
발라드,fall,10,male,K_POP,214,Solo,54,43.0,1.9,0,10,-0.07528344115532902,10.0,0.3,0.0,0.0,0.0,0.0
발라드,spring,3,male,K_POP,214,Solo,54,60.0,5.0,4260000,3,0.0866403713372813,2.0,0.1,0.0,0.0,0.0,0.0
발라드,fall,9,male,K_POP,297,Solo,4,58.0,0.8,0,10,-0.07528344115532902,2.0,19.4,0.0,0.0,0.0,0.0
발라드,fall,8,male,K_POP,297,Solo,4,45.0,1.1,0,10,-0.07528344115532902,1.0,18.0,0.0,0.0,0.0,0.0
발라드,fall,8,male,K_POP,297,Solo,4,51.0,1.0,0,10,-0.07528344115532902,1.0,9.0,0.0,0.0,0.0,0.0
발라드,fall,8,male,K_POP,297,Solo,4,56.0,1.2,0,10,-0.07528344115532902,1.0,12.4,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,245,Solo,5,55.0,1.1,0,10,-0.016796606141946346,10.0,0.1,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,245,Solo,5,43.0,1.9,2680000,6,-0.016796606141946346,10,0.4,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,245,Solo,5,33.0,1.2,1780000,10,-0.016796606141946346,10.0,0.3,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,245,Solo,5,56.0,1.1,0,10,-0.016796606141946346,10.0,0.1,0.0,0.0,0.0,0.0
인디,fall,10,male,K_POP,245,Solo,5,58.0,1.4,0,10,-0.016796606141946346,10.0,0.1,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,194,Group,20,0.0,0.5,0,10,-0.021088710800153197,10.0,3.4,0.0,0.0,0.0,0.0
인디,spring,9,male,K_POP,194,Group,20,0.0,0.5,0,10,-0.013079332968067328,9.0,3.9,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,194,Group,20,0.0,0.0,0,10,-0.021088710800153197,10.0,4.4,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,194,Group,20,0.0,0.0,0,10,-0.021088710800153197,10.0,2.9,0.0,0.0,0.0,0.0
인디,spring,3,male,K_POP,194,Group,20,0.0,0.6,4220000,3,-0.013079332968067328,3.0,3.0,0.0,0.0,0.0,0.0
인디,spring,3,male,K_POP,194,Group,20,0.0,0.5,4890000,3,-0.013079332968067328,10.0,3.0,0.0,0.0,0.0,0.0
인디,spring,5,male,K_POP,194,Group,20,0.0,0.4,3480000,4,-0.013079332968067328,4.0,3.0,0.0,0.0,0.0,0.0
인디,spring,8,male,K_POP,194,Group,20,0.0,0.6,0,10,-0.013079332968067328,8.0,2.9,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,194,Group,20,0.0,0.5,0,10,-0.021088710800153197,9.0,2.6,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,194,Group,20,0.0,0.0,0,10,-0.021088710800153197,10.0,2.3,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,194,Group,20,0.0,0.0,0,10,-0.021088710800153197,10.0,2.5,0.0,0.0,0.0,0.0
인디,summer,10,male,K_POP,194,Group,20,0.0,0.5,0,10,-0.021088710800153197,10.0,3.4,0.0,0.0,0.0,0.0
인디,spring,7,male,K_POP,194,Group,20,0.0,0.5,1620000,9,-0.013079332968067328,6.0,2.6,6060.0,0.5531227566403446,74.44167264895907,0.0
인디,spring,6,male,K_POP,194,Group,20,0.0,0.5,2660000,5,-0.013079332968067328,5.0,2.1,830.0,3.195918367346939,258.56326530612245,0.0
인디,spring,4,male,K_POP,194,Group,20,0.0,0.5,4100000,3,-0.013079332968067328,3.0,2.8,1163.0,2.324170616113744,194.57440758293842,0.0
인디,spring,8,male,K_POP,194,Group,20,0.0,0.6,0,10,-0.013079332968067328,7.0,2.7,6181.0,0.6629991126885537,84.69511978704527,0.0
인디,spring,3,male,K_POP,194,Group,20,0.0,0.5,3800000,3,-0.013079332968067328,3.0,4.0,0.0,0.0,0.0,12.305
인디,spring,6,male,K_POP,194,Group,20,0.0,0.5,1980000,6,-0.013079332968067328,6.0,12.2,0.0,0.0,0.0,15.78
인디,spring,9,male,K_POP,194,Group,20,0.0,0.5,0,10,-0.013079332968067328,8.0,3.8,0.0,0.0,0.0,19.243
인디,spring,10,male,K_POP,194,Group,20,0.0,0.7,4760000,2,-0.013079332968067328,10,2.7,0.0,0.0,0.0,22.316
댄스,fall,6,male,K_POP,214,Group,1,31.0,2.5,0,10,-0.02012095737426365,10,1.3,0.0,0.0,0.0,23.215999999999998
발라드,fall,2,male,K_POP,219,Group,3,33.0,7.3,0,10,-0.07528344115532902,10,0.6,0.0,0.0,0.0,23.779
발라드,fall,6,male,K_POP,219,Group,3,32.0,1.2,0,10,-0.07528344115532902,2.0,0.6,0.0,0.0,0.0,0.0
발라드,fall,8,male,K_POP,219,Group,3,20.0,1.0,0,10,-0.07528344115532902,6.0,0.5,0.0,0.0,0.0,0.0
드라마,spring,10,female,OST,196,Solo,14,25.0,2.1,0,10,0.054730459108946417,10.0,0.2,0.0,0.0,0.0,0.0
드라마,spring,10,female,OST,196,Solo,14,18.0,2.7,0,10,0.054730459108946417,8.0,0.4,0.0,0.0,0.0,0.0
드라마,spring,10,female,OST,196,Solo,14,12.0,3.7,0,10,0.054730459108946417,10.0,0.5,0.0,0.0,0.0,0.0
드라마,spring,10,female,OST,196,Solo,14,49.0,3.2,0,10,0.054730459108946417,10.0,0.7,0.0,0.0,0.0,0.0
드라마,winter,3,female,OST,196,Solo,14,57.0,43.2,0,10,0.07740049748508306,4.0,0.7,0.0,0.0,0.0,0.0
드라마,spring,8,female,OST,196,Solo,14,45.0,3.8,0,10,0.054730459108946417,6.0,0.3,0.0,0.0,0.0,0.0
드라마,winter,5,female,OST,196,Solo,14,31.0,9.4,0,10,0.07740049748508306,4.0,2.6,0.0,0.0,0.0,11.607999999999999
드라마,winter,3,female,OST,196,Solo,14,64.0,54.0,0,10,0.07740049748508306,3.0,3.4,0.0,0.0,0.0,12.562000000000001
드라마,winter,7,female,OST,196,Solo,14,95.0,27.3,0,10,0.07740049748508306,10.0,9.0,0.0,0.0,0.0,14.76
드라마,winter,4,female,OST,196,Solo,14,66.0,100.0,0,10,0.07740049748508306,2.0,5.2,0.0,0.0,0.0,13.798
드라마,winter,10,female,OST,196,Solo,14,100.0,14.2,0,10,0.07740049748508306,10,4.8,0.0,0.0,0.0,14.197000000000001
드라마,winter,4,female,OST,196,Solo,14,63.0,40.5,0,10,0.07740049748508306,7.0,5.7,0.0,0.0,0.0,16.548
드라마,winter,2,female,OST,196,Solo,14,61.0,31.2,0,10,0.07740049748508306,3.0,3.3,0.0,0.0,0.0,0.0
드라마,winter,6,female,OST,196,Solo,14,25.0,5.9,0,10,0.07740049748508306,5.0,3.1,0.0,0.0,0.0,0.0
드라마,spring,1,male,OST,209,Solo,10,54.0,6.3,22400000,1,0.054730459108946417,8.0,81.9,0.0,0.0,0.0,0.0
드라마,spring,1,male,OST,209,Solo,10,53.0,4.4,16600000,1,0.054730459108946417,1.0,68.5,0.0,0.0,0.0,0.0
드라마,spring,1,male,OST,209,Solo,10,41.0,4.2,0,10,0.054730459108946417,1.0,77.4,0.0,0.0,0.0,0.0
드라마,spring,1,male,OST,209,Solo,10,58.0,5.9,27600000,1,0.054730459108946417,1.0,83.6,0.0,0.0,0.0,0.0
드라마,winter,10,male,OST,209,Solo,10,37.0,4.9,1900000,9,0.07740049748508306,10,94.8,0.0,0.0,0.0,0.0
