st_day,dc_total_numb,dc_mean_reccomend,dc_mean_views,artist
2020-02-23,13,0,55.666666666666664,B1A4
2020-03-01,12,0,71.08333333333333,B1A4
2020-03-08,10,2.142857142857143,272,B1A4
2020-03-15,27,0.28,80.24,B1A4
2020-03-29,4,8.333333333333334,358.6666666666667,B1A4
2020-04-05,3,0,309,B1A4
2020-04-12,4,1.5,203.5,B1A4
2020-04-19,30,0.16666666666666666,50.63333333333333,B1A4
2020-04-26,4,7,222.75,B1A4
2020-05-03,1,0,150,B1A4
2018-03-25,30,14.178571428571429,297.67857142857144,BOBBY
2018-04-01,182,8.714285714285714,210.83928571428572,BOBBY
2018-04-08,176,9.9,286.0352941176471,BOBBY
2018-04-15,185,9.293103448275861,250.48850574712642,BOBBY
2018-04-22,196,9.476744186046512,247.88372093023256,BOBBY
2018-04-29,178,10.537931034482758,277,BOBBY
2018-05-06,179,9.163522012578616,242.36477987421384,BOBBY
2018-05-13,146,9.44927536231884,236.95652173913044,BOBBY
2018-05-20,212,7.444444444444445,219.8994708994709,BOBBY
2018-05-27,201,6.054347826086956,181.71195652173913,BOBBY
2018-06-03,164,8.710144927536232,260.7028985507246,BOBBY
2018-06-10,212,9.885,214.295,BOBBY
2018-06-17,172,11.766233766233766,247.5974025974026,BOBBY
2018-06-24,168,10.158620689655173,193.24827586206897,BOBBY
2018-07-01,230,10.377142857142857,174.16,BOBBY
2018-07-08,161,12.761194029850746,209.29850746268656,BOBBY
2018-07-15,227,4.236180904522613,119.03517587939699,BOBBY
2018-07-22,173,9.038709677419355,175.94838709677418,BOBBY
2018-07-29,220,10.347826086956522,193.77294685990339,BOBBY
2018-08-05,222,10.665071770334928,198.62200956937798,BOBBY
2018-08-12,260,8.732793522267206,179.59514170040487,BOBBY
2018-08-19,206,13.44949494949495,255.4949494949495,BOBBY
2018-08-26,254,10.071428571428571,187.2310924369748,BOBBY
2018-09-02,166,12.627450980392156,240.36601307189542,BOBBY
2018-09-09,203,9.802139037433156,240.00534759358288,BOBBY
2018-09-16,264,9.646288209606986,144.09170305676855,BOBBY
2018-09-23,235,10.04,210.1288888888889,BOBBY
2018-09-30,220,11.441624365482234,310.78680203045684,BOBBY
2018-10-07,242,14.377777777777778,354.6622222222222,BOBBY
2018-10-14,190,14.462962962962964,260.0679012345679,BOBBY
2018-10-21,200,14.325842696629213,222.6685393258427,BOBBY
2018-10-28,226,12.066666666666666,189.1095238095238,BOBBY
2018-11-04,230,14.21105527638191,268.23115577889445,BOBBY
2018-11-11,182,14.160839160839162,299.9160839160839,BOBBY
2018-11-18,178,17.81081081081081,282.81756756756755,BOBBY
2018-11-25,190,15.0062893081761,293.2641509433962,BOBBY
2018-12-02,232,9.230392156862745,268.6470588235294,BOBBY
2018-12-09,146,10.983193277310924,352.1932773109244,BOBBY
2018-12-16,254,10.47085201793722,225.4170403587444,BOBBY
2018-12-23,212,14.20103092783505,265.0360824742268,BOBBY
2018-12-30,164,10.719178082191782,291.5342465753425,BOBBY
2019-01-06,249,14.053333333333333,301.5466666666667,BOBBY
2019-01-13,168,13.285714285714286,437.3416149068323,BOBBY
2019-01-20,204,9.81958762886598,392.05670103092785,BOBBY
2019-01-27,119,14.05982905982906,376.45299145299145,BOBBY
2019-02-03,202,7.545945945945946,196.1945945945946,BOBBY
2019-02-10,124,8.336283185840708,533.7964601769911,BOBBY
2019-02-17,110,12.58095238095238,763.2190476190476,BOBBY
2019-02-24,133,11.626016260162602,581.3333333333334,BOBBY
2019-03-03,126,10.509615384615385,746.1923076923077,BOBBY
2019-03-10,127,9.20183486238532,568.045871559633,BOBBY
2019-03-17,93,10.848101265822784,858.8860759493671,BOBBY
2019-03-24,108,8.61320754716981,798.5377358490566,BOBBY
2019-03-31,129,5.194444444444445,702.925925925926,BOBBY
2019-04-07,101,11.48936170212766,213.0744680851064,BOBBY
2019-04-14,124,9.663157894736843,126.4,BOBBY
2019-04-21,135,11.762886597938145,142,BOBBY
2019-04-28,134,8.901098901098901,141.65934065934067,BOBBY
2019-05-05,100,12.717948717948717,152.56410256410257,BOBBY
2019-05-12,146,16.25,187.640625,BOBBY
2019-05-19,106,14.571428571428571,162.38571428571427,BOBBY
2019-05-26,94,13.05084745762712,160.52542372881356,BOBBY
2019-06-02,101,7.901234567901234,128.28395061728395,BOBBY
2019-06-09,111,4.247422680412371,182.44329896907217,BOBBY
2019-06-16,86,3.8550724637681157,132.231884057971,BOBBY
2019-06-23,175,2.746987951807229,99.45180722891567,BOBBY
2019-06-30,91,4.662162162162162,115.17567567567568,BOBBY
2019-07-07,98,5.734177215189874,155.2405063291139,BOBBY
2019-07-14,65,5.690476190476191,138.61904761904762,BOBBY
2019-07-21,93,8.974358974358974,157.07692307692307,BOBBY
2019-07-28,128,6.6141732283464565,136.1811023622047,BOBBY
2019-08-04,135,7.415384615384616,127.4076923076923,BOBBY
2019-08-11,122,5.918181818181818,173.35454545454544,BOBBY
2019-08-18,82,12.35897435897436,173.52564102564102,BOBBY
2019-08-25,91,9.05952380952381,154.3452380952381,BOBBY
2019-09-01,100,13.821052631578947,160.01052631578946,BOBBY
2019-09-08,68,10.470588235294118,116.32352941176471,BOBBY
2019-09-15,40,10.114285714285714,182.8,BOBBY
2019-09-22,31,7.387096774193548,187.32258064516128,BOBBY
2019-09-29,34,7.0344827586206895,175.89655172413794,BOBBY
2019-10-06,38,4.108108108108108,135.1081081081081,BOBBY
2019-10-13,57,8.578947368421053,139.68421052631578,BOBBY
2019-10-20,227,5.313513513513514,118.30810810810812,BOBBY
2019-10-27,70,7.235294117647059,149.5441176470588,BOBBY
2019-11-03,25,12.041666666666666,192.79166666666666,BOBBY
2019-11-10,27,9.76923076923077,177.69230769230768,BOBBY
2019-11-17,61,7.890909090909091,213.96363636363637,BOBBY
2019-11-24,34,11.5,193.11764705882354,BOBBY
2019-12-01,19,16.31578947368421,249.52631578947367,BOBBY
2019-12-08,31,13.068965517241379,221.13793103448276,BOBBY
2019-12-15,61,11.070175438596491,191.03508771929825,BOBBY
2019-12-22,24,12.956521739130435,259.7391304347826,BOBBY
2019-12-29,23,13.80952380952381,233.38095238095238,BOBBY
2020-01-05,17,15.3125,274.25,BOBBY
2020-01-12,51,9.893617021276595,174.29787234042553,BOBBY
2020-01-19,70,10.029411764705882,185.0735294117647,BOBBY
2020-01-26,32,7.153846153846154,281.88461538461536,BOBBY
2020-02-02,22,8.5625,232,BOBBY
2020-02-09,84,8.168674698795181,188.34939759036143,BOBBY
2020-02-16,30,14.148148148148149,249.40740740740742,BOBBY
2020-02-23,28,12.15,213.75,BOBBY
2020-03-01,17,10.764705882352942,238.8235294117647,BOBBY
2020-03-08,23,9.45,189.75,BOBBY
2020-03-15,33,7.6,179.46666666666667,BOBBY
2020-03-22,30,8.89655172413793,179.68965517241378,BOBBY
2020-03-29,36,10.228571428571428,189.71428571428572,BOBBY
2020-04-05,48,4.621621621621622,151.97297297297297,BOBBY
2020-04-12,27,4.571428571428571,137.1904761904762,BOBBY
2020-04-19,52,2.25531914893617,119.27659574468085,BOBBY
2020-04-26,72,1.109375,89.1875,BOBBY
2020-05-03,21,0.8421052631578947,79.10526315789474,BOBBY
2018-03-25,26,0,177.12,BTOB
2018-04-01,1897,0.9657534246575342,146.60673515981736,BTOB
2018-04-08,2503,0.9068791946308725,111.8246644295302,BTOB
2018-04-15,1775,0.9722877358490566,190.45400943396226,BTOB
2018-04-22,1812,0.7366568914956012,185.8217008797654,BTOB
2018-04-29,2607,0.791080755323423,116.2458818802732,BTOB
2018-05-06,3208,0.9478147423352903,143.5590345727332,BTOB
2018-05-13,2783,0.7901854714064915,158.69319938176199,BTOB
2018-05-20,3454,0.9570842537077943,139.7131587251499,BTOB
2018-05-27,3535,0.9551178559896675,154.8860187278011,BTOB
2018-06-03,5288,0.7937276362870974,122.85897705746159,BTOB
2018-06-10,7122,0.6451123254401943,92.72586520947176,BTOB
2018-06-17,11343,0.5990333586050038,96.95062547384383,BTOB
2018-06-24,4810,0.8741928301046538,160.99844132709865,BTOB
2018-07-01,5330,0.7559899117276166,143.71080285834384,BTOB
2018-07-08,9361,1.1422139830508475,115.42240466101696,BTOB
2018-07-15,4627,1.5201421800947867,174.65343601895734,BTOB
2018-07-22,3496,1.0019769357495882,127.7334431630972,BTOB
2018-07-29,5171,0.9468508546007961,90.1184734254273,BTOB
2018-08-05,5049,0.5615628299894403,165.72439281942977,BTOB
2018-08-12,7006,0.4874496436318562,202.263557483731,BTOB
2018-08-19,2522,1.5870883882149047,196.52946273830156,BTOB
2018-08-26,2750,0.9716113554578168,173.1355457816873,BTOB
2018-09-02,1914,1.0398153491055973,124.79515291402193,BTOB
2018-09-09,1434,1.9518927444794953,137.9652996845426,BTOB
2018-09-16,1916,1.3240635641316685,87.88933030646992,BTOB
2018-09-23,818,2.916434540389972,168.63788300835654,BTOB
2018-09-30,3383,1.1883451384417256,65.11751448808758,BTOB
2018-10-07,4196,0.5558966487592735,72.97544128933231,BTOB
2018-10-14,3635,1.2913992297817716,81.8196405648267,BTOB
2018-10-21,4340,0.9292383292383293,68.23390663390663,BTOB
2018-10-28,2332,1.3857012750455373,105.46539162112933,BTOB
2018-11-04,2757,1.1325162772883952,116.83148219073152,BTOB
2018-11-11,9886,0.5362430939226519,57.8553591160221,BTOB
2018-11-18,3972,1.1998348472336913,77.75227085053675,BTOB
2018-11-25,4323,1.1566265060240963,90.10993975903614,BTOB
2018-12-02,3470,1.2894017613118736,104.39811721834194,BTOB
2018-12-09,3146,1.2693232566128478,78.81518378564067,BTOB
2018-12-16,1633,1.7476635514018692,157.8611481975968,BTOB
2018-12-23,2991,1.6945416375087474,128.21238628411476,BTOB
2018-12-30,1835,2.277262180974478,164.76508120649652,BTOB
2019-01-06,3158,1.311383189940437,104.60886829913964,BTOB
2019-01-13,3215,1.0485629335976214,67.81797158903204,BTOB
2019-01-20,1216,2.2306368330464714,77.88640275387263,BTOB
2019-01-27,944,2.281111111111111,135.09,BTOB
2019-02-03,594,3.8302919708029197,218.0602189781022,BTOB
2019-02-10,916,2.9119718309859155,166.01408450704224,BTOB
2019-02-17,2122,1.63023493360572,83.76966292134831,BTOB
2019-02-24,2174,1.213346322454944,75.9210910862153,BTOB
2019-03-03,1669,1.0867900446713465,76.70772176132738,BTOB
2019-03-10,1527,0.7391003460207612,64.10242214532872,BTOB
2019-03-17,1855,1.3323991031390134,69.77522421524664,BTOB
2019-03-24,776,2.0527027027027027,157.92567567567568,BTOB
2019-03-31,2227,0.7548601232811759,50.042674253200566,BTOB
2019-04-07,1509,1.0275862068965518,57.180689655172415,BTOB
2019-04-14,658,1.327212020033389,87.15525876460768,BTOB
2019-04-21,606,2.3339350180505414,114.96209386281589,BTOB
2019-04-28,1689,1.0633228840125393,51.443887147335424,BTOB
2019-05-05,891,1.6245487364620939,106.37184115523466,BTOB
2019-05-12,2409,0.7341144659756648,46.698062190175754,BTOB
2019-05-19,676,2.0323624595469254,89.7378640776699,BTOB
2019-05-26,635,2.776470588235294,95.49215686274509,BTOB
2019-06-02,944,1.3534675615212528,51.03914988814318,BTOB
2019-06-09,1005,0.491701244813278,31.66804979253112,BTOB
2019-06-16,713,2.509009009009009,60.346846846846844,BTOB
2019-06-23,1666,0.7562380038387716,23.392834293026233,BTOB
2019-06-30,2634,0.6835073068893528,18.641336116910228,BTOB
2019-07-07,1440,0.7638152914458743,24.240726722180167,BTOB
2019-07-14,2480,0.4216287215411559,23.24737302977233,BTOB
2019-07-21,707,1.7841079460269864,42.574212893553224,BTOB
2019-07-28,2275,0.33164905833716124,16.000459347726228,BTOB
2019-08-04,393,1.7606382978723405,74.49202127659575,BTOB
2019-08-11,1058,1.4387990762124712,93.50115473441109,BTOB
2019-08-18,1081,1.810492505353319,163.50963597430408,BTOB
2019-08-25,2188,0.8696507624200689,66.38908017707821,BTOB
2019-09-01,282,4.960698689956332,325.17903930131007,BTOB
2019-09-08,261,3.0128755364806867,151.68669527896995,BTOB
2019-09-15,131,3.8686868686868685,219.84848484848484,BTOB
2019-09-22,239,4.626728110599078,272.3271889400922,BTOB
2019-09-29,1324,1.209926769731489,43.771358828315705,BTOB
2019-10-06,201,8.942105263157895,174.29473684210527,BTOB
2019-10-13,1536,0.9280479680213192,24.13057961359094,BTOB
2019-10-20,185,7.827586206896552,116.95977011494253,BTOB
2019-10-27,320,3.7645051194539247,86.70648464163823,BTOB
2019-11-03,186,5.6506849315068495,207.06164383561645,BTOB
2019-11-10,235,5.148351648351649,93.41208791208791,BTOB
2019-11-17,967,1,28.977753058954395,BTOB
2019-11-24,845,0.2676962676962677,24.776061776061777,BTOB
2019-12-01,114,8.822222222222223,137.9,BTOB
2019-12-08,93,19.842105263157894,265.29824561403507,BTOB
2019-12-15,126,11.301075268817204,229.80645161290323,BTOB
2019-12-22,1069,1.4588235294117646,40.6421568627451,BTOB
2019-12-29,84,17.8,343.66,BTOB
2020-01-05,81,12.91044776119403,204,BTOB
2020-01-12,881,0.9745958429561201,34.28290993071594,BTOB
2020-01-19,62,6.163934426229508,158.9672131147541,BTOB
2020-01-26,152,4.466666666666667,111.25714285714285,BTOB
2020-02-02,1046,1.1750972762645915,35.304474708171206,BTOB
2020-02-09,58,24.137254901960784,373.7450980392157,BTOB
2020-02-16,43,52.583333333333336,623.7777777777778,BTOB
2020-02-23,109,17.683168316831683,261.73267326732673,BTOB
2020-03-01,946,2.882034632034632,48.16233766233766,BTOB
2020-03-08,322,1.2083333333333333,33.32371794871795,BTOB
2020-03-15,344,5.052147239263804,147.68711656441718,BTOB
2020-03-22,66,8.65079365079365,421.6825396825397,BTOB
2020-03-29,22,13.666666666666666,380.5238095238095,BTOB
2020-04-05,287,3.726950354609929,179.04964539007094,BTOB
2020-04-12,82,19.548387096774192,444.8709677419355,BTOB
2020-04-19,254,7.9,222.00833333333333,BTOB
2020-04-26,258,10.460251046025105,164.78242677824267,BTOB
2020-05-03,210,10.098522167487685,394.871921182266,BTOB
2018-03-25,30,0.375,132.375,CLC
2018-04-01,494,0.6636771300448431,112.75784753363229,CLC
2018-04-08,397,0.7147239263803681,141.22392638036808,CLC
2018-04-15,350,0.933993399339934,135.4818481848185,CLC
2018-04-22,394,2.110803324099723,165.83102493074793,CLC
2018-04-29,223,3.1155778894472363,216.27638190954775,CLC
2018-05-06,237,2.1559633027522938,197.77064220183487,CLC
2018-05-13,245,3.3231441048034935,165.8122270742358,CLC
2018-05-20,273,2.748062015503876,165.9031007751938,CLC
2018-05-27,165,2.372413793103448,177.90344827586208,CLC
2018-06-03,180,2.4161490683229814,149.50931677018633,CLC
2018-06-10,349,1.3988095238095237,103.71130952380952,CLC
2018-06-17,201,2.69364161849711,152.27167630057804,CLC
2018-06-24,153,1.421875,133.9375,CLC
2018-07-01,212,1.2857142857142858,118.54285714285714,CLC
2018-07-08,106,2.3529411764705883,145.98823529411766,CLC
2018-07-15,75,2.1132075471698113,165.67924528301887,CLC
2018-07-22,43,3.9166666666666665,353.5833333333333,CLC
2018-07-29,114,12.73469387755102,409.09183673469386,CLC
2018-08-05,302,0.6571428571428571,83.33571428571429,CLC
2018-08-12,262,0.3114754098360656,90.29508196721312,CLC
2018-08-19,55,4.647058823529412,890.8235294117648,CLC
2018-08-26,40,3.65,288.05,CLC
2018-09-02,54,2.78,188.48,CLC
2018-09-09,49,1.7608695652173914,322.04347826086956,CLC
2018-09-16,47,1.4722222222222223,1144.6666666666667,CLC
2018-09-23,12,16.666666666666668,1280.4444444444443,CLC
2018-09-30,32,3.4814814814814814,466.74074074074076,CLC
2018-10-07,249,0.32456140350877194,212.69298245614036,CLC
2018-10-14,20,1.3529411764705883,372.88235294117646,CLC
2018-10-21,36,1.78125,455.53125,CLC
2018-10-28,80,0.6710526315789473,185.8684210526316,CLC
2018-11-04,78,4.131147540983607,484.91803278688525,CLC
2018-11-11,29,1.7391304347826086,348.2608695652174,CLC
2018-11-18,140,0.6850393700787402,230.4015748031496,CLC
2018-11-25,38,4.827586206896552,786.4827586206897,CLC
2018-12-02,26,1.6666666666666667,193,CLC
2018-12-09,15,1.3636363636363635,171.27272727272728,CLC
2018-12-16,14,1.75,178.83333333333334,CLC
2018-12-23,22,2.9523809523809526,224.9047619047619,CLC
2018-12-30,26,1.5238095238095237,130.76190476190476,CLC
2019-01-06,65,0.9310344827586207,697.5862068965517,CLC
2019-01-13,28,3.423076923076923,304.9230769230769,CLC
2019-01-20,111,3.7951807228915664,265.34939759036143,CLC
2019-01-27,398,3.3123287671232875,203.75342465753425,CLC
2019-02-03,119,6.217391304347826,299.1847826086956,CLC
2019-02-10,195,3.314917127071823,219.34254143646407,CLC
2019-02-17,81,3.3,492.8285714285714,CLC
2019-02-24,73,5.061538461538461,1048.6307692307691,CLC
2019-03-03,47,3.0232558139534884,1206.4186046511627,CLC
2019-03-10,34,3.130434782608696,1644,CLC
2019-03-17,19,3.4444444444444446,2985.1111111111113,CLC
2019-03-24,15,4.785714285714286,2748.285714285714,CLC
2019-03-31,11,3.3,2010.7,CLC
2019-04-07,14,5.615384615384615,397.53846153846155,CLC
2019-04-14,16,1.8571428571428572,150.85714285714286,CLC
2019-04-21,31,3.12,196.52,CLC
2019-04-28,13,3.090909090909091,177.9090909090909,CLC
2019-05-05,6,6.166666666666667,280.6666666666667,CLC
2019-05-12,14,2.6153846153846154,252.76923076923077,CLC
2019-05-19,31,4.3076923076923075,275.84615384615387,CLC
2019-05-26,109,2.6,120.0952380952381,CLC
2019-06-02,21,27.22222222222222,399.55555555555554,CLC
2019-06-09,30,59.107142857142854,394.39285714285717,CLC
2019-06-16,18,21.823529411764707,267,CLC
2019-06-23,11,72.125,462.625,CLC
2019-06-30,11,35.75,264.125,CLC
2019-07-07,10,2.9,134,CLC
2019-07-14,4,8.75,207,CLC
2019-07-21,5,0.8,175.2,CLC
2019-07-28,7,3.1666666666666665,108.66666666666667,CLC
2019-08-04,125,0.2231404958677686,19.65289256198347,CLC
2019-08-11,147,2.338235294117647,41.375,CLC
2019-08-18,23,15.1,151.45,CLC
2019-08-25,11,60.666666666666664,362.1111111111111,CLC
2019-09-01,223,0.4790697674418605,40.42790697674418,CLC
2019-09-08,45,12.35897435897436,273.46153846153845,CLC
2019-09-15,36,1.21875,158.25,CLC
2019-09-22,32,3.111111111111111,162.77777777777777,CLC
2019-09-29,15,23.928571428571427,247.57142857142858,CLC
2019-10-06,45,16.076923076923077,180.92307692307693,CLC
2019-10-13,13,37.75,412.125,CLC
2019-10-20,5,69.75,438.75,CLC
2019-10-27,16,0.8125,101.1875,CLC
2019-11-03,17,2,123.52941176470588,CLC
2019-11-10,5,4,367.6666666666667,CLC
2019-11-17,8,21.285714285714285,306.85714285714283,CLC
2019-11-24,5,96.25,562.5,CLC
2019-12-01,2,12.5,365,CLC
2019-12-08,1,10,509,CLC
2019-12-15,19,32.5,322.5833333333333,CLC
2019-12-22,8,25.666666666666668,224.33333333333334,CLC
2019-12-29,9,1.25,165.25,CLC
2020-01-05,27,25.38095238095238,345.2857142857143,CLC
2020-01-12,10,24,258,CLC
2020-01-19,13,41.42857142857143,273.14285714285717,CLC
2020-01-26,7,35.2,297.4,CLC
2020-02-02,9,5.2,314.6,CLC
2020-02-09,17,13.384615384615385,259.46153846153845,CLC
2020-02-16,9,40.166666666666664,304.6666666666667,CLC
2020-02-23,4,2.6666666666666665,285.6666666666667,CLC
2020-03-01,20,13.277777777777779,206.11111111111111,CLC
2020-03-08,18,3.4,169,CLC
2020-03-15,11,3.3333333333333335,192.44444444444446,CLC
2020-03-22,6,3.4,356,CLC
2020-03-29,7,34.5,274,CLC
2020-04-05,5,16.6,192.4,CLC
2020-04-12,4,10,198,CLC
2020-04-19,3,2,113,CLC
2020-04-26,3,0.6666666666666666,63,CLC
2020-05-03,6,2.4,91.4,CLC
2018-03-25,101,12.74468085106383,348.93617021276594,CNBLUE
2018-04-01,42,23.40909090909091,583.4090909090909,CNBLUE
2018-04-08,36,31.434782608695652,662.304347826087,CNBLUE
2018-04-15,12,45.44444444444444,756,CNBLUE
2018-04-22,13,18.88888888888889,563.1111111111111,CNBLUE
2018-04-29,46,28.875,779.75,CNBLUE
2018-05-06,6,57.333333333333336,959.3333333333334,CNBLUE
2018-05-13,37,13.916666666666666,759,CNBLUE
2018-05-20,28,32.625,805.125,CNBLUE
2018-05-27,37,13.6,479.06666666666666,CNBLUE
2018-06-03,13,14.5,1039.625,CNBLUE
2018-06-10,11,13.444444444444445,506.55555555555554,CNBLUE
2018-06-17,12,22,521.6,CNBLUE
2018-06-24,6,21,522,CNBLUE
2018-07-01,26,39.833333333333336,744.3333333333334,CNBLUE
2018-07-08,34,32.125,739.25,CNBLUE
2018-07-15,52,18.75,729,CNBLUE
2018-07-22,18,11.333333333333334,564.6666666666666,CNBLUE
2018-07-29,11,26,704,CNBLUE
2018-08-05,43,27.77777777777778,843.6666666666666,CNBLUE
2018-08-12,49,27,645,CNBLUE
2018-08-19,16,18.285714285714285,494.5,CNBLUE
2018-08-26,8,11.142857142857142,454.7142857142857,CNBLUE
2018-09-02,10,35.125,573,CNBLUE
2018-09-09,18,32,1131.142857142857,CNBLUE
2018-09-16,29,19.75,582.25,CNBLUE
2018-09-23,7,16.2,806.2,CNBLUE
2018-09-30,1,38,957,CNBLUE
2018-10-07,2,126,2352,CNBLUE
2018-10-21,1,62,1385,CNBLUE
2018-10-28,1,42,739,CNBLUE
2018-11-04,2,38,890.5,CNBLUE
2018-11-11,1,28,774,CNBLUE
2018-11-18,4,19.5,698,CNBLUE
2018-11-25,2,33.5,754.5,CNBLUE
2018-12-02,2,16,698,CNBLUE
2018-12-09,5,32,753,CNBLUE
2018-12-16,6,8,491.5,CNBLUE
2018-12-23,21,20.142857142857142,842.1428571428571,CNBLUE
2018-12-30,1,10,500,CNBLUE
2019-01-06,2,31.5,904,CNBLUE
2019-01-13,4,43,2426.5,CNBLUE
2019-01-20,3,26,645,CNBLUE
2019-01-27,1,27,649,CNBLUE
2019-02-03,1,1,1271,CNBLUE
2019-02-10,3,29.666666666666668,603,CNBLUE
2019-02-17,5,21.5,757.5,CNBLUE
2019-02-24,1,29,632,CNBLUE
2019-03-03,1,21,785,CNBLUE
2019-03-10,1053,11.598407281001137,503.25597269624575,CNBLUE
2019-03-17,366,23.071428571428573,527.5601503759399,CNBLUE
2019-03-24,237,27.973856209150327,428.69934640522877,CNBLUE
2019-03-31,125,39.10769230769231,468.9076923076923,CNBLUE
2019-04-07,126,22.926470588235293,395.8529411764706,CNBLUE
2019-04-14,65,28.884615384615383,520.2692307692307,CNBLUE
2019-04-21,84,23.714285714285715,446.5238095238095,CNBLUE
2019-04-28,72,21.655172413793103,330.82758620689657,CNBLUE
2019-05-05,90,24.571428571428573,447.37142857142857,CNBLUE
2019-05-12,110,29.64179104477612,454.85074626865674,CNBLUE
2019-05-19,127,34.464285714285715,559.625,CNBLUE
2019-05-26,99,44.26315789473684,629.421052631579,CNBLUE
2019-06-02,102,24.115384615384617,430.3076923076923,CNBLUE
2019-06-09,106,29.714285714285715,448.22857142857146,CNBLUE
2019-06-16,129,27.807692307692307,437.38461538461536,CNBLUE
2019-06-23,40,44.75,885.75,CNBLUE
2019-06-30,30,56.75,1105.75,CNBLUE
2019-07-07,42,45.125,688.75,CNBLUE
2019-07-14,26,42.8,772,CNBLUE
2019-07-21,46,37.375,560.625,CNBLUE
2019-07-28,11,57.75,1082.75,CNBLUE
2019-08-04,14,31.22222222222222,606.6666666666666,CNBLUE
2019-08-11,19,43.45454545454545,617.9090909090909,CNBLUE
2019-08-18,14,25.6,630,CNBLUE
