"","제목","시청률","주차"
"8884","MBN뉴스8","3.770","20190710"
"8885","인생다큐(마이웨이)","3.590","20190710"
"8886","보도본부핫라인","3.362","20190710"
"8887","세상어디에도없는아내의맛","3.108","20190710"
"8888","TV조선뉴스9","3.049","20190710"
"8889","사건파일24","2.986","20190710"
"8890","MBN뉴스와이드","2.931","20190710"
"8891","나는자연인이다","6.386","20190710"
"8892","JTBC뉴스룸","5.907","20190710"
"8893","식큐멘터리한끼줍쇼","4.065","20190710"
"8894","MBN뉴스8","3.770","20190710"
"8895","인생다큐(마이웨이)","3.590","20190710"
"8896","보도본부핫라인","3.362","20190710"
"8897","세상어디에도없는아내의맛","3.108","20190710"
"8898","TV조선뉴스9","3.049","20190710"
"8899","사건파일24","2.986","20190710"
"8900","MBN뉴스와이드","2.931","20190710"
"8901","JTBC뉴스룸","5.260","20190711"
"8902","우리가잊고지냈던두번째연애의맛","4.775","20190711"
"8903","나만믿고따라와도시어부","4.665","20190711"
"8904","이규연의스포트라이트","3.632","20190711"
"8905","뉴스파이터","3.420","20190711"
"8906","뭉쳐야찬다전설들의조기축구","3.226","20190711"
"8907","보도본부핫라인","2.959","20190711"
"8908","MBN뉴스8","2.925","20190711"
"8909","여행생활자집시맨","2.920","20190711"
"8910","5시정치부회의","2.858","20190711"
"8911","JTBC뉴스룸","5.260","20190711"
"8912","우리가잊고지냈던두번째연애의맛","4.775","20190711"
"8913","나만믿고따라와도시어부","4.665","20190711"
"8914","이규연의스포트라이트","3.632","20190711"
"8915","뉴스파이터","3.420","20190711"
"8916","뭉쳐야찬다전설들의조기축구","3.226","20190711"
"8917","보도본부핫라인","2.959","20190711"
"8918","MBN뉴스8","2.925","20190711"
"8919","여행생활자집시맨","2.920","20190711"
"8920","5시정치부회의","2.858","20190711"
"8921","현장르포특종세상","5.196","20190712"
"8922","금토드라마(보좌관세상을움직이는사람들)","4.379","20190712"
"8923","슈퍼밴드","3.592","20190712"
"8924","JTBC뉴스룸","3.516","20190712"
"8925","보도본부핫라인","2.966","20190712"
"8926","TV조선뉴스9","2.820","20190712"
"8927","MBN뉴스8","2.810","20190712"
"8928","사건파일24","2.636","20190712"
"8929","시사쇼이것이정치다","2.414","20190712"
"8930","뉴스앤이슈","2.375","20190712"
"8931","현장르포특종세상","5.196","20190712"
"8932","금토드라마(보좌관세상을움직이는사람들)","4.379","20190712"
"8933","슈퍼밴드","3.592","20190712"
"8934","JTBC뉴스룸","3.516","20190712"
"8935","보도본부핫라인","2.966","20190712"
"8936","TV조선뉴스9","2.820","20190712"
"8937","MBN뉴스8","2.810","20190712"
"8938","사건파일24","2.636","20190712"
"8939","시사쇼이것이정치다","2.414","20190712"
"8940","뉴스앤이슈","2.375","20190712"
"8941","금토드라마(보좌관세상을움직이는사람들)","5.314","20190713"
"8942","강적들","4.570","20190713"
"8943","아는형님","4.308","20190713"
"8944","속풀이쇼동치미","3.715","20190713"
"8945","기막힌이야기실제상황","3.467","20190713"
"8946","JTBC뉴스룸","2.684","20190713"
"8947","세상어디에도없는아내의맛특별판","2.518","20190713"
"8948","속풀이쇼동치미","2.345","20190713"
"8949","TV조선뉴스현장","2.145","20190713"
"8950","MBN뉴스8","2.144","20190713"
"8951","금토드라마(보좌관세상을움직이는사람들)","5.314","20190713"
"8952","강적들","4.570","20190713"
"8953","아는형님","4.308","20190713"
"8954","속풀이쇼동치미","3.715","20190713"
"8955","기막힌이야기실제상황","3.467","20190713"
"8956","JTBC뉴스룸","2.684","20190713"
"8957","세상어디에도없는아내의맛특별판","2.518","20190713"
"8958","속풀이쇼동치미","2.345","20190713"
"8959","TV조선뉴스현장","2.145","20190713"
"8960","MBN뉴스8","2.144","20190713"
"8961","캠핑클럽","4.186","20190714"
"8962","알토란","3.774","20190714"
"8963","속풀이쇼동치미","3.305","20190714"
"8964","MBN뉴스8","3.231","20190714"
"8965","JTBC뉴스룸","3.024","20190714"
"8966","모란봉클럽통일준비위원회","2.921","20190714"
"8967","천기누설","2.605","20190714"
"8968","금토드라마(보좌관세상을움직이는사람들)","2.376","20190714"
"8969","세상어디에도없는아내의맛","2.187","20190714"
"8970","이제만나러갑니다","2.184","20190714"
"8971","캠핑클럽","4.186","20190714"
"8972","알토란","3.774","20190714"
"8973","속풀이쇼동치미","3.305","20190714"
"8974","MBN뉴스8","3.231","20190714"
"8975","JTBC뉴스룸","3.024","20190714"
"8976","모란봉클럽통일준비위원회","2.921","20190714"
"8977","천기누설","2.605","20190714"
"8978","금토드라마(보좌관세상을움직이는사람들)","2.376","20190714"
"8979","세상어디에도없는아내의맛","2.187","20190714"
"8980","이제만나러갑니다","2.184","20190714"
"8981","JTBC뉴스룸","5.795","20190715"
"8982","월화드라마(바람이분다)","3.669","20190715"
"8983","판도라","3.331","20190715"
"8984","TV조선뉴스9","3.163","20190715"
"8985","MBN뉴스8","3.087","20190715"
"8986","인생감정쇼얼마예요","2.934","20190715"
"8987","보도본부핫라인","2.820","20190715"
"8988","MBN뉴스와이드","2.642","20190715"
"8989","5시정치부회의","2.612","20190715"
"8990","뉴스TOP10","2.579","20190715"
"8991","JTBC뉴스룸","5.795","20190715"
"8992","월화드라마(바람이분다)","3.669","20190715"
"8993","판도라","3.331","20190715"
"8994","TV조선뉴스9","3.163","20190715"
"8995","MBN뉴스8","3.087","20190715"
"8996","인생감정쇼얼마예요","2.934","20190715"
"8997","보도본부핫라인","2.820","20190715"
"8998","MBN뉴스와이드","2.642","20190715"
"8999","5시정치부회의","2.612","20190715"
"9000","뉴스TOP10","2.579","20190715"
"9001","세상어디에도없는아내의맛2부","7.052","20190716"
"9002","JTBC뉴스룸","6.396","20190716"
"9003","세상어디에도없는아내의맛1부","4.488","20190716"
"9004","월화드라마(바람이분다)","3.816","20190716"
"9005","휴먼다큐(사노라면)","3.706","20190716"
"9006","TV조선뉴스9","3.601","20190716"
"9007","MBN뉴스8","3.517","20190716"
"9008","뉴스TOP10","3.395","20190716"
"9009","5시정치부회의","3.205","20190716"
"9010","뉴스파이터","2.980","20190716"
"9011","세상어디에도없는아내의맛2부","7.052","20190716"
"9012","JTBC뉴스룸","6.396","20190716"
"9013","세상어디에도없는아내의맛1부","4.488","20190716"
"9014","월화드라마(바람이분다)","3.816","20190716"
"9015","휴먼다큐(사노라면)","3.706","20190716"
"9016","TV조선뉴스9","3.601","20190716"
"9017","MBN뉴스8","3.517","20190716"
"9018","뉴스TOP10","3.395","20190716"
"9019","5시정치부회의","3.205","20190716"
"9020","뉴스파이터","2.980","20190716"
"9021","나는자연인이다","5.709","20190717"
"9022","JTBC뉴스룸","5.453","20190717"
"9023","식큐멘터리한끼줍쇼","3.762","20190717"
"9024","인생다큐(마이웨이)","3.254","20190717"
"9025","TV조선뉴스9","3.198","20190717"
"9026","MBN뉴스8","3.120","20190717"
"9027","보도본부핫라인","2.955","20190717"
"9028","사건파일24","2.952","20190717"
"9029","MBN뉴스와이드","2.944","20190717"
"9030","뉴스파이터","2.793","20190717"
"9031","나는자연인이다","5.709","20190717"
"9032","JTBC뉴스룸","5.453","20190717"
"9033","식큐멘터리한끼줍쇼","3.762","20190717"
"9034","인생다큐(마이웨이)","3.254","20190717"
"9035","TV조선뉴스9","3.198","20190717"
"9036","MBN뉴스8","3.120","20190717"
"9037","보도본부핫라인","2.955","20190717"
"9038","사건파일24","2.952","20190717"
"9039","MBN뉴스와이드","2.944","20190717"
"9040","뉴스파이터","2.793","20190717"
"9041","송가인이간다뽕따러가세2부","6.796","20190718"
"9042","JTBC뉴스룸","5.458","20190718"
"9043","송가인이간다뽕따러가세1부","5.298","20190718"
"9044","뭉쳐야찬다전설들의조기축구","4.351","20190718"
"9045","나만믿고따라와도시어부","4.014","20190718"
"9046","이규연의스포트라이트","3.470","20190718"
"9047","MBN뉴스8","3.115","20190718"
"9048","여행생활자집시맨","3.081","20190718"
"9049","보도본부핫라인","2.958","20190718"
"9050","MBN뉴스와이드","2.875","20190718"
"9051","송가인이간다뽕따러가세2부","6.796","20190718"
"9052","JTBC뉴스룸","5.458","20190718"
"9053","송가인이간다뽕따러가세1부","5.298","20190718"
"9054","뭉쳐야찬다전설들의조기축구","4.351","20190718"
"9055","나만믿고따라와도시어부","4.014","20190718"
"9056","이규연의스포트라이트","3.470","20190718"
"9057","MBN뉴스8","3.115","20190718"
"9058","여행생활자집시맨","3.081","20190718"
"9059","보도본부핫라인","2.958","20190718"
"9060","MBN뉴스와이드","2.875","20190718"
"9061","비긴어게인3","4.577","20190719"
"9062","JTBC뉴스룸","4.551","20190719"
"9063","현장르포특종세상","3.854","20190719"
"9064","TV조선뉴스9","3.818","20190719"
"9065","MBN뉴스8","3.118","20190719"
"9066","보도본부핫라인","3.036","20190719"
"9067","5시정치부회의","3.006","20190719"
"9068","탐사보도세븐","2.963","20190719"
"9069","뉴스TOP10","2.705","20190719"
"9070","뉴스파이터","2.690","20190719"
"9071","비긴어게인3","4.577","20190719"
"9072","JTBC뉴스룸","4.551","20190719"
"9073","현장르포특종세상","3.854","20190719"
"9074","TV조선뉴스9","3.818","20190719"
"9075","MBN뉴스8","3.118","20190719"
"9076","보도본부핫라인","3.036","20190719"
"9077","5시정치부회의","3.006","20190719"
"9078","탐사보도세븐","2.963","20190719"
"9079","뉴스TOP10","2.705","20190719"
"9080","뉴스파이터","2.690","20190719"
"9081","아는형님","5.735","20190720"
"9082","강적들","4.371","20190720"
"9083","MBN뉴스8","3.405","20190720"
"9084","BTS월드투어러브유어셀프인서울","3.108","20190720"
"9085","세상어디에도없는아내의맛","3.030","20190720"
"9086","속풀이쇼동치미","3.020","20190720"
"9087","JTBC뉴스룸","2.997","20190720"
"9088","뭉쳐야찬다전설들의조기축구","2.879","20190720"
"9089","송가인이간다뽕따러가세","2.569","20190720"
"9090","기막힌이야기실제상황","2.556","20190720"
"9091","아는형님","5.735","20190720"
"9092","강적들","4.371","20190720"
"9093","MBN뉴스8","3.405","20190720"
"9094","BTS월드투어러브유어셀프인서울","3.108","20190720"
"9095","세상어디에도없는아내의맛","3.030","20190720"
"9096","속풀이쇼동치미","3.020","20190720"
"9097","JTBC뉴스룸","2.997","20190720"
"9098","뭉쳐야찬다전설들의조기축구","2.879","20190720"
"9099","송가인이간다뽕따러가세","2.569","20190720"
"9100","기막힌이야기실제상황","2.556","20190720"
"9101","캠핑클럽","4.608","20190721"
"9102","JTBC뉴스룸","3.336","20190721"
"9103","알토란","3.236","20190721"
"9104","MBN뉴스8","3.096","20190721"
"9105","아는형님","2.674","20190721"
"9106","속풀이쇼동치미","2.539","20190721"
"9107","천기누설","2.515","20190721"
"9108","MBN뉴스와이드","2.501","20190721"
"9109","TV조선스포츠프로축구(인터내셔널챔피언스컵유벤투스:토트넘훗스퍼)","2.408","20190721"
"9110","이제만나러갑니다","2.334","20190721"
"9111","캠핑클럽","4.608","20190721"
"9112","JTBC뉴스룸","3.336","20190721"
"9113","알토란","3.236","20190721"
"9114","MBN뉴스8","3.096","20190721"
"9115","아는형님","2.674","20190721"
"9116","속풀이쇼동치미","2.539","20190721"
"9117","천기누설","2.515","20190721"
"9118","MBN뉴스와이드","2.501","20190721"
"9119","TV조선스포츠프로축구(인터내셔널챔피언스컵유벤투스:토트넘훗스퍼)","2.408","20190721"
"9120","이제만나러갑니다","2.334","20190721"
"9121","JTBC뉴스룸","6.047","20190722"
"9122","판도라","3.929","20190722"
"9123","TV조선뉴스9","3.705","20190722"
"9124","보도본부핫라인","3.344","20190722"
"9125","MBN뉴스8","3.149","20190722"
"9126","인생감정쇼얼마예요","3.050","20190722"
"9127","월화드라마(열여덟의순간)","3.009","20190722"
"9128","사건파일24","2.693","20190722"
"9129","MBN뉴스와이드","2.630","20190722"
"9130","5시정치부회의","2.540","20190722"
"9131","JTBC뉴스룸","6.047","20190722"
"9132","판도라","3.929","20190722"
"9133","TV조선뉴스9","3.705","20190722"
"9134","보도본부핫라인","3.344","20190722"
"9135","MBN뉴스8","3.149","20190722"
"9136","인생감정쇼얼마예요","3.050","20190722"
"9137","월화드라마(열여덟의순간)","3.009","20190722"
"9138","사건파일24","2.693","20190722"
"9139","MBN뉴스와이드","2.630","20190722"
"9140","5시정치부회의","2.540","20190722"
"9141","세상어디에도없는아내의맛2부","7.552","20190723"
"9142","JTBC뉴스룸","5.701","20190723"
"9143","세상어디에도없는아내의맛1부","5.303","20190723"
"9144","휴먼다큐(사노라면)","3.821","20190723"
"9145","TV조선뉴스9","3.589","20190723"
"9146","보도본부핫라인","3.035","20190723"
"9147","MBN뉴스8","3.008","20190723"
"9148","뉴스TOP10","2.873","20190723"
"9149","뉴스A","2.743","20190723"
"9150","MBN뉴스와이드","2.710","20190723"
"9151","세상어디에도없는아내의맛2부","7.552","20190723"
"9152","JTBC뉴스룸","5.701","20190723"
"9153","세상어디에도없는아내의맛1부","5.303","20190723"
"9154","휴먼다큐(사노라면)","3.821","20190723"
"9155","TV조선뉴스9","3.589","20190723"
"9156","보도본부핫라인","3.035","20190723"
"9157","MBN뉴스8","3.008","20190723"
"9158","뉴스TOP10","2.873","20190723"
"9159","뉴스A","2.743","20190723"
"9160","MBN뉴스와이드","2.710","20190723"
"9161","나는자연인이다","6.433","20190724"
"9162","JTBC뉴스룸","6.009","20190724"
"9163","인생다큐(마이웨이)","4.323","20190724"
"9164","TV조선뉴스9","3.669","20190724"
"9165","MBN뉴스8","3.172","20190724"
"9166","5시정치부회의","3.020","20190724"
"9167","질문있습니다차이나는클라스","2.999","20190724"
"9168","세상어디에도없는아내의맛","2.902","20190724"
"9169","식큐멘터리한끼줍쇼","2.665","20190724"
"9170","뉴스파이터","2.661","20190724"
"9171","나는자연인이다","6.433","20190724"
"9172","JTBC뉴스룸","6.009","20190724"
"9173","인생다큐(마이웨이)","4.323","20190724"
"9174","TV조선뉴스9","3.669","20190724"
"9175","MBN뉴스8","3.172","20190724"
"9176","5시정치부회의","3.020","20190724"
