"","제목","시청률","주차"
"3579","월화드라마(백일의낭군님)","1.381","20181017"
"3580","곽승준의쿨까당","1.183","20181017"
"3581","어서와한국은처음이지","3.647","20181018"
"3582","손THEGUEST","3.297","20181018"
"3583","수목드라마(하늘에서내리는일억개의별)","2.803","20181018"
"3584","2018메이저리그포스트시즌내셔널리그챔피언십시리즈","2.506","20181018"
"3585","수미네반찬","2.198","20181018"
"3586","다큰자식의귀환엄마나왔어","1.797","20181018"
"3587","2018메이저리그포스트시즌아메리칸리그챔피언십시리즈","1.562","20181018"
"3588","PRIMETIMENEWS나이트","1.361","20181018"
"3589","대한민국아침뉴스06","1.282","20181018"
"3590","인생술집","1.210","20181018"
"3591","어서와한국은처음이지","3.647","20181018"
"3592","손THEGUEST","3.297","20181018"
"3593","수목드라마(하늘에서내리는일억개의별)","2.803","20181018"
"3594","2018메이저리그포스트시즌내셔널리그챔피언십시리즈","2.506","20181018"
"3595","수미네반찬","2.198","20181018"
"3596","다큰자식의귀환엄마나왔어","1.797","20181018"
"3597","2018메이저리그포스트시즌아메리칸리그챔피언십시리즈","1.562","20181018"
"3598","PRIMETIMENEWS나이트","1.361","20181018"
"3599","대한민국아침뉴스06","1.282","20181018"
"3600","인생술집","1.210","20181018"
"3601","알아두면쓸데없는신비한잡학사전3","4.421","20181019"
"3602","2018메이저리그포스트시즌아메리칸리그챔피언십시리즈","1.811","20181019"
"3603","쇼미더머니777","1.662","20181019"
"3604","신과함께:죄와벌-2부","1.428","20181019"
"3605","대림빅포레스트","1.394","20181019"
"3606","아찔한사돈연습","1.308","20181019"
"3607","수미네반찬","1.256","20181019"
"3608","신과함께:죄와벌-1부","1.245","20181019"
"3609","어서와한국은처음이지","1.174","20181019"
"3610","리얼막장모험활극신서유기5귀신과함께","1.163","20181019"
"3611","알아두면쓸데없는신비한잡학사전3","4.421","20181019"
"3612","2018메이저리그포스트시즌아메리칸리그챔피언십시리즈","1.811","20181019"
"3613","쇼미더머니777","1.662","20181019"
"3614","신과함께:죄와벌-2부","1.428","20181019"
"3615","대림빅포레스트","1.394","20181019"
"3616","아찔한사돈연습","1.308","20181019"
"3617","수미네반찬","1.256","20181019"
"3618","신과함께:죄와벌-1부","1.245","20181019"
"3619","어서와한국은처음이지","1.174","20181019"
"3620","리얼막장모험활극신서유기5귀신과함께","1.163","20181019"
"3621","머니스틸액션플레이어","4.415","20181020"
"3622","현지에서먹힐까중국편","4.190","20181020"
"3623","토일드라마(나인룸)","3.464","20181020"
"3624","가성비갑럭셔리여행짠내투어","2.823","20181020"
"3625","놀라운토요일예능신대륙발견","2.555","20181020"
"3626","2018메이저리그포스트시즌내셔널리그챔피언십시리즈","1.894","20181020"
"3627","현지에서먹힐까중국편","1.839","20181020"
"3628","알아두면쓸데없는신비한잡학사전3","1.775","20181020"
"3629","연합뉴스TV뉴스18","1.432","20181020"
"3630","대한민국아침뉴스07","1.426","20181020"
"3631","머니스틸액션플레이어","4.415","20181020"
"3632","현지에서먹힐까중국편","4.190","20181020"
"3633","토일드라마(나인룸)","3.464","20181020"
"3634","가성비갑럭셔리여행짠내투어","2.823","20181020"
"3635","놀라운토요일예능신대륙발견","2.555","20181020"
"3636","2018메이저리그포스트시즌내셔널리그챔피언십시리즈","1.894","20181020"
"3637","현지에서먹힐까중국편","1.839","20181020"
"3638","알아두면쓸데없는신비한잡학사전3","1.775","20181020"
"3639","연합뉴스TV뉴스18","1.432","20181020"
"3640","대한민국아침뉴스07","1.426","20181020"
"3641","머니스틸액션플레이어","4.904","20181021"
"3642","리얼막장모험활극신서유기5귀신과함께","4.639","20181021"
"3643","토일드라마(나인룸)","4.531","20181021"
"3644","2018메이저리그포스트시즌내셔널리그챔피언십시리즈","3.975","20181021"
"3645","코미디빅리그","3.116","20181021"
"3646","월화드라마(백일의낭군님)","2.873","20181021"
"3647","2018메이저리그포스트시즌TODAY","2.063","20181021"
"3648","현지에서먹힐까중국편","2.014","20181021"
"3649","월화드라마(백일의낭군님)","1.965","20181021"
"3650","출발640","1.842","20181021"
"3651","머니스틸액션플레이어","4.904","20181021"
"3652","리얼막장모험활극신서유기5귀신과함께","4.639","20181021"
"3653","토일드라마(나인룸)","4.531","20181021"
"3654","2018메이저리그포스트시즌내셔널리그챔피언십시리즈","3.975","20181021"
"3655","코미디빅리그","3.116","20181021"
"3656","월화드라마(백일의낭군님)","2.873","20181021"
"3657","2018메이저리그포스트시즌TODAY","2.063","20181021"
"3658","현지에서먹힐까중국편","2.014","20181021"
"3659","월화드라마(백일의낭군님)","1.965","20181021"
"3660","출발640","1.842","20181021"
"3661","월화드라마(백일의낭군님)","11.333","20181022"
"3662","즐거운시골살이풀뜯어먹는소리가을편","1.967","20181022"
"3663","리얼막장모험활극신서유기5귀신과함께","1.757","20181022"
"3664","어쩌면오늘은선다방가을겨울편","1.650","20181022"
"3665","취향존중부부여행따로또같이","1.389","20181022"
"3666","토일드라마(나인룸)","1.341","20181022"
"3667","머니스틸액션플레이어","1.248","20181022"
"3668","대한민국아침뉴스06","1.158","20181022"
"3669","출발640","1.100","20181022"
"3670","숨바꼭질","1.081","20181022"
"3671","월화드라마(백일의낭군님)","11.333","20181022"
"3672","즐거운시골살이풀뜯어먹는소리가을편","1.967","20181022"
"3673","리얼막장모험활극신서유기5귀신과함께","1.757","20181022"
"3674","어쩌면오늘은선다방가을겨울편","1.650","20181022"
"3675","취향존중부부여행따로또같이","1.389","20181022"
"3676","토일드라마(나인룸)","1.341","20181022"
"3677","머니스틸액션플레이어","1.248","20181022"
"3678","대한민국아침뉴스06","1.158","20181022"
"3679","출발640","1.100","20181022"
"3680","숨바꼭질","1.081","20181022"
"3681","월화드라마(백일의낭군님)","12.670","20181023"
"3682","월화드라마(백일의낭군님)","2.900","20181023"
"3683","평균연령15세둥지탈출3","2.345","20181023"
"3684","뇌섹시대문제적남자","2.161","20181023"
"3685","월화드라마(백일의낭군님)","1.844","20181023"
"3686","현지에서먹힐까중국편","1.676","20181023"
"3687","대한민국아침뉴스06","1.187","20181023"
"3688","OTVN전무후무한특종랭킹프리한19","1.149","20181023"
"3689","리얼막장모험활극신서유기5귀신과함께","1.136","20181023"
"3690","뉴스투나잇2부","1.135","20181023"
"3691","월화드라마(백일의낭군님)","12.670","20181023"
"3692","월화드라마(백일의낭군님)","2.900","20181023"
"3693","평균연령15세둥지탈출3","2.345","20181023"
"3694","뇌섹시대문제적남자","2.161","20181023"
"3695","월화드라마(백일의낭군님)","1.844","20181023"
"3696","현지에서먹힐까중국편","1.676","20181023"
"3697","대한민국아침뉴스06","1.187","20181023"
"3698","OTVN전무후무한특종랭킹프리한19","1.149","20181023"
"3699","리얼막장모험활극신서유기5귀신과함께","1.136","20181023"
"3700","뉴스투나잇2부","1.135","20181023"
"3701","수미네반찬","3.592","20181024"
"3702","손THEGUEST","3.328","20181024"
"3703","2018메이저리그월드시리즈","3.164","20181024"
"3704","월화드라마(백일의낭군님)","2.955","20181024"
"3705","수목드라마(하늘에서내리는일억개의별)","2.812","20181024"
"3706","월화드라마(백일의낭군님)","1.961","20181024"
"3707","유퀴즈온더블럭","1.628","20181024"
"3708","대한민국아침뉴스06","1.467","20181024"
"3709","취향존중부부여행따로또같이","1.269","20181024"
"3710","PRIMETIMENEWS나이트","1.262","20181024"
"3711","수미네반찬","3.592","20181024"
"3712","손THEGUEST","3.328","20181024"
"3713","2018메이저리그월드시리즈","3.164","20181024"
"3714","월화드라마(백일의낭군님)","2.955","20181024"
"3715","수목드라마(하늘에서내리는일억개의별)","2.812","20181024"
"3716","월화드라마(백일의낭군님)","1.961","20181024"
"3717","유퀴즈온더블럭","1.628","20181024"
"3718","대한민국아침뉴스06","1.467","20181024"
"3719","취향존중부부여행따로또같이","1.269","20181024"
"3720","PRIMETIMENEWS나이트","1.262","20181024"
"3721","어서와한국은처음이지","3.844","20181025"
"3722","손THEGUEST","3.378","20181025"
"3723","수목드라마(하늘에서내리는일억개의별)","2.661","20181025"
"3724","2018메이저리그월드시리즈","2.215","20181025"
"3725","수미네반찬","1.901","20181025"
"3726","다큰자식의귀환엄마나왔어","1.732","20181025"
"3727","PRIMETIMENEWS나이트","1.382","20181025"
"3728","대한민국아침뉴스06","1.305","20181025"
"3729","뉴스투나잇2부","1.212","20181025"
"3730","인생술집","1.177","20181025"
"3731","어서와한국은처음이지","3.844","20181025"
"3732","손THEGUEST","3.378","20181025"
"3733","수목드라마(하늘에서내리는일억개의별)","2.661","20181025"
"3734","2018메이저리그월드시리즈","2.215","20181025"
"3735","수미네반찬","1.901","20181025"
"3736","다큰자식의귀환엄마나왔어","1.732","20181025"
"3737","PRIMETIMENEWS나이트","1.382","20181025"
"3738","대한민국아침뉴스06","1.305","20181025"
"3739","뉴스투나잇2부","1.212","20181025"
"3740","인생술집","1.177","20181025"
"3741","알아두면쓸데없는신비한잡학사전3","5.285","20181026"
"3742","수미네반찬","1.982","20181026"
"3743","리얼막장모험활극신서유기5귀신과함께","1.559","20181026"
"3744","쇼미더머니777","1.359","20181026"
"3745","콩:스컬아일랜드-2부","1.313","20181026"
"3746","어서와한국은처음이지","1.291","20181026"
"3747","연합뉴스TV뉴스13","1.274","20181026"
"3748","뉴스센터12","1.255","20181026"
"3749","뉴스N이슈","1.253","20181026"
"3750","어서와한국은처음이지","1.251","20181026"
"3751","알아두면쓸데없는신비한잡학사전3","5.285","20181026"
"3752","수미네반찬","1.982","20181026"
"3753","리얼막장모험활극신서유기5귀신과함께","1.559","20181026"
"3754","쇼미더머니777","1.359","20181026"
"3755","콩:스컬아일랜드-2부","1.313","20181026"
"3756","어서와한국은처음이지","1.291","20181026"
"3757","연합뉴스TV뉴스13","1.274","20181026"
"3758","뉴스센터12","1.255","20181026"
"3759","뉴스N이슈","1.253","20181026"
"3760","어서와한국은처음이지","1.251","20181026"
"3761","현지에서먹힐까중국편","4.854","20181027"
"3762","머니스틸액션플레이어","4.723","20181027"
"3763","토일드라마(나인룸)","3.862","20181027"
"3764","2018메이저리그월드시리즈","3.824","20181027"
"3765","놀라운토요일예능신대륙발견","2.756","20181027"
"3766","가성비갑럭셔리여행짠내투어","2.515","20181027"
"3767","현지에서먹힐까중국편","1.780","20181027"
"3768","대한민국아침뉴스07","1.739","20181027"
"3769","현지에서먹힐까중국편","1.597","20181027"
"3770","알아두면쓸데없는신비한잡학사전3","1.581","20181027"
"3771","현지에서먹힐까중국편","4.854","20181027"
"3772","머니스틸액션플레이어","4.723","20181027"
"3773","토일드라마(나인룸)","3.862","20181027"
"3774","2018메이저리그월드시리즈","3.824","20181027"
"3775","놀라운토요일예능신대륙발견","2.756","20181027"
"3776","가성비갑럭셔리여행짠내투어","2.515","20181027"
"3777","현지에서먹힐까중국편","1.780","20181027"
"3778","대한민국아침뉴스07","1.739","20181027"
"3779","현지에서먹힐까중국편","1.597","20181027"
"3780","알아두면쓸데없는신비한잡학사전3","1.581","20181027"
"3781","리얼막장모험활극신서유기5귀신과함께","4.762","20181028"
"3782","머니스틸액션플레이어","4.640","20181028"
"3783","2018메이저리그월드시리즈","4.523","20181028"
"3784","토일드라마(나인룸)","4.226","20181028"
"3785","코미디빅리그","3.430","20181028"
"3786","취향존중부부여행따로또같이","2.543","20181028"
"3787","월화드라마(백일의낭군님)","2.488","20181028"
"3788","어머이건해야해주말사용설명서","2.369","20181028"
"3789","월화드라마(백일의낭군님)","2.119","20181028"
"3790","출발640","1.841","20181028"
"3791","리얼막장모험활극신서유기5귀신과함께","4.762","20181028"
"3792","머니스틸액션플레이어","4.640","20181028"
"3793","2018메이저리그월드시리즈","4.523","20181028"
"3794","토일드라마(나인룸)","4.226","20181028"
"3795","코미디빅리그","3.430","20181028"
