,artist,name,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,rank_g_pred
804,Fitz & The Tantrums,HandClap,3,5,3,Pop,summer,mixed,POP,Band,1,2018.6.24,0.49408284,0.740384615,0.0,0.836539305,0.801164695,0.469414754,0.6151688679999999,0.0,0.0,0.0,0.0,3
805,iKON,사랑을 했다,2,10,2,Rap/Hiphop,summer,male,K_POP,Group,1,2018.6.24,0.5443786979999999,0.615384615,0.48,0.523477939,0.0,0.605437097,0.66877704,0.488127431,0.139147499,0.020415746000000002,0.0,2
806,Imagine Dragons,Thunder,6,10,6,Rock,summer,male,POP,Group,1,2018.6.24,0.476331361,0.673076923,0.39,0.591068601,0.0,0.392176011,0.0,0.0,0.0,0.0,0.0,6
807,Shawn Mendes,There`s Nothing Holdin` Me Back,9,10,9,Pop,summer,male,POP,Solo,1,2018.6.24,0.514792899,0.548076923,0.31,0.88055888,0.0,0.469414754,0.923633492,0.0,0.0,0.0,0.0,9
808,Sondia,어른,10,10,10,Drama,summer,female,OST,Solo,1,2018.6.24,0.689349112,0.096153846,0.28,0.6812719770000001,0.0,0.406205251,0.8623137009999999,0.0,0.0,0.0,0.0,10
809,TWICE,What is Love?,2,1,2,Dance,summer,female,K_POP,Group,1,2018.6.24,0.538461538,0.5,0.5,0.598036374,0.8884962120000001,0.394525289,0.565547483,0.0,0.0,0.0,0.0,2
810,Wanna One,BOOMERANG,5,6,5,Dance,summer,male,K_POP,Group,0,2018.6.24,0.467455621,0.317307692,0.42,0.8041241929999999,0.796132712,0.394525289,0.7536441159999999,0.0,0.0,0.0,0.0,5
811,WINNER,EVERYDAY,5,5,5,Rap/Hiphop,summer,male,K_POP,Group,1,2018.6.24,0.532544379,0.182692308,0.74,0.7853188059999999,0.801164695,0.605437097,0.66877704,0.0,0.0,0.0,0.0,5
812,길구봉구,이 별,5,4,6,Ballad,summer,male,K_POP,Group,1,2018.6.24,0.627218935,0.490384615,0.7,0.415357,0.814299062,0.47595999,0.310952774,0.0,0.0,0.0,0.0,6
813,김하온,바코드,7,7,6,Rap/Hiphop,summer,male,K_POP,Project,0,2018.6.24,0.582840237,0.115384615,0.0,0.5347854999999999,0.7895154459999999,0.605437097,0.8623137009999999,0.0,0.0,0.0,0.0,7
814,김하온,붕붕,3,3,3,Rap/Hiphop,summer,male,K_POP,Solo,1,2018.6.24,0.618343195,0.46153846200000004,0.0,0.5347854999999999,0.836867995,0.605437097,0.8623137009999999,0.0,0.0,0.0,0.0,3
815,닐로,지나오다,1,1,1,Ballad,summer,male,K_POP,Solo,1,2018.6.24,0.75443787,0.923076923,0.38,0.170842204,0.891897204,0.47595999,0.0,0.0,0.0,0.0,0.0,1
816,레드벨벳,Bad Boy,8,2,7,Dance,summer,female,K_POP,Group,0,2018.6.24,0.547337278,0.173076923,0.26,0.640267197,0.8487339159999999,0.394525289,0.71653312,0.062804203,0.007512428000000001,0.007234929,0.0,7
817,"로꼬, 화사",주지마,1,10,1,Ballad,summer,mixed,K_POP,Project,1,2018.6.24,0.609467456,0.586538462,0.37,0.189695748,0.0,0.47595999,0.8984173409999999,0.0,0.0,0.0,0.0,1
818,로이킴,그때 헤어지면 돼,3,3,3,Ballad,summer,male,K_POP,Solo,1,2018.6.24,0.659763314,0.509615385,0.06,0.039505265,0.8305032990000001,0.47595999,0.71653312,0.41170179799999995,0.099116162,0.03553402,0.0,3
819,마마무,별이 빛나는 밤,2,10,2,Dance,summer,female,K_POP,Group,1,2018.6.24,0.547337278,0.451923077,0.51,0.667785372,0.0,0.394525289,0.766622789,0.313162241,0.061126698,0.017226224,0.0,2
820,먼데이 키즈,가을 안부,5,3,5,Ballad,summer,male,K_POP,Solo,1,2018.6.24,0.819526627,0.788461538,0.25,0.300380966,0.831262356,0.47595999,0.485514881,0.0,0.0,0.0,0.0,5
821,멜로망스,You,2,2,2,Ballad,summer,male,K_POP,Duet,1,2018.6.24,0.727810651,0.596153846,0.3,0.189695748,0.8435765479999999,0.47595999,0.61133374,0.0,0.0,0.0,0.0,2
822,모모랜드,뿜뿜,2,10,2,Dance,summer,female,K_POP,Group,1,2018.6.24,0.541420118,0.567307692,0.94,0.951381131,0.0,0.394525289,0.16076229,0.0,0.0,0.0,0.0,2
823,문문,비행운,10,10,10,Indi,summer,male,K_POP,Solo,1,2018.6.24,0.452662722,0.096153846,0.09,0.10183994699999999,0.0,0.501741531,0.0,0.0,0.0,0.0,0.0,10
824,박원,all of my life,8,10,8,Ballad,summer,male,K_POP,Solo,1,2018.6.24,0.659763314,0.307692308,0.11,0.648026356,0.0,0.47595999,0.087855801,0.0,0.0,0.0,0.0,8
825,방탄소년단,DNA,3,2,3,Rap/Hiphop,summer,male,K_POP,Group,0,2018.6.24,0.582840237,0.673076923,0.34,0.784160091,0.84407516,0.605437097,0.45057145,0.261944811,0.046018842000000004,0.019879618,0.0,3
826,비투비,그리워하다,5,10,5,Ballad,summer,male,K_POP,Group,0,2018.6.24,0.624260355,0.644230769,0.61,0.687713018,0.0,0.47595999,0.265166517,0.0,0.0,0.0,0.0,5
827,빅뱅,꽃 길,4,10,4,Trot,summer,female,K_POP,Solo,1,2018.6.24,0.50887574,0.307692308,0.38,0.25203043,0.0,0.0,0.66877704,0.669810111,0.291274817,0.027085584,0.0,4
828,아이유,밤편지,5,10,5,Ballad,summer,female,K_POP,Solo,1,2018.6.24,0.671597633,1.0,0.38,0.34873150299999994,0.0,0.47595999,0.478486836,0.0,0.0,0.0,0.0,5
829,양다일,미안해,5,10,6,R&B/Soul,summer,male,K_POP,Solo,1,2018.6.24,0.600591716,0.788461538,0.0,0.170842204,0.0,0.509702644,0.223096973,0.0,0.0,0.0,0.0,6
830,에일리,첫눈처럼 너에게 가겠다,10,10,10,Drama,summer,female,OST,Solo,1,2018.6.24,0.603550296,0.836538462,0.14,0.395341635,0.0,0.406205251,0.8602791409999999,0.0,0.0,0.0,0.0,10
831,용준형,소나기,3,10,3,Rap/Hiphop,summer,male,K_POP,Solo,1,2018.6.24,0.529585799,0.375,0.03,0.020651721,0.0,0.605437097,0.039505265,0.0,0.0,0.0,0.0,3
832,우원재,시차,8,5,8,Rap/Hiphop,summer,male,K_POP,Solo,1,2018.6.24,0.50295858,0.451923077,0.0,0.24515115199999998,0.800725998,0.605437097,0.574901989,0.0,0.0,0.0,0.0,8
833,윤종신,좋니,7,10,7,Ballad,summer,male,K_POP,Solo,1,2018.6.24,0.8934911240000001,0.528846154,0.29,0.265166517,0.0,0.47595999,0.911392027,0.057654863,0.006831956,0.02474376,0.0,7
834,이수,My Way,3,2,3,Drama,summer,male,OST,Solo,1,2018.6.24,0.74852071,0.567307692,0.59,0.13907629999999999,0.8420526909999999,0.406205251,0.6226413000000001,0.0,0.0,0.0,0.0,3
835,장덕철,그날처럼,2,3,3,Ballad,summer,male,K_POP,Group,1,2018.6.24,0.612426036,0.807692308,0.21,0.38823676700000004,0.8230023320000001,0.47595999,0.271447509,0.0,0.0,0.0,0.0,3
836,정승환,눈사람,8,7,8,Ballad,summer,male,K_POP,Solo,1,2018.6.24,0.621301775,0.355769231,0.47,0.46114325700000003,0.788145144,0.47595999,0.873367125,0.25766731800000003,0.044876242999999996,0.026469974,0.0,8
837,청하,Roller Coaster,3,3,3,Dance,summer,female,K_POP,Solo,1,2018.6.24,0.553254438,0.586538462,0.21,0.418520254,0.83347797,0.394525289,0.0,0.11232514699999999,0.014727769,0.006729954000000001,0.0,3
838,펀치,밤이 되니까,6,10,6,R&B/Soul,summer,female,K_POP,Solo,1,2018.6.24,0.532544379,0.355769231,0.34,0.447845891,0.0,0.509702644,0.223096973,0.0,0.0,0.0,0.0,6
839,포맨,눈 떠보니 이별이더라,9,5,8,Ballad,summer,male,K_POP,Duet,1,2018.6.24,0.76035503,0.096153846,0.3,0.839709171,0.807741525,0.47595999,0.265166517,0.0,0.0,0.0,0.0,8
840,폴킴,"모든 날, 모든 순간",1,2,1,Drama,summer,male,OST,Solo,1,2018.6.24,0.547337278,1.0,0.08,0.42774203200000005,0.847068536,0.406205251,0.71653312,0.0,0.0,0.0,0.0,1
841,헤이즈,Jenga,8,10,7,R&B/Soul,summer,female,K_POP,Solo,0,2018.6.24,0.5443786979999999,0.10576923099999999,0.42,0.361357155,0.0,0.509702644,0.7243281709999999,0.0,0.0,0.0,0.0,8
842,멜로망스,욕심,5,10,5,Indi,summer,male,K_POP,Duet,0,2018.6.24,0.636094675,0.16346153800000002,0.3,0.189695748,0.0,0.501741531,0.658650007,0.0,0.0,0.0,0.0,5
843,여자친구,밤,2,1,1,Dance,summer,female,K_POP,Group,1,2018.6.24,0.594674556,0.384615385,0.36,0.560714292,0.882959423,0.394525289,0.170842204,0.156877822,0.022388539,0.009507724,0.0,1
844,윤건,우리 둘만 아는,7,10,7,Ballad,summer,male,K_POP,Solo,1,2018.6.24,0.535502959,0.115384615,0.46,0.5966606289999999,0.0,0.47595999,0.595276094,0.0,0.0,0.05330103,0.0,7
845,크러쉬,잊을만하면,5,10,4,R&B/Soul,summer,male,K_POP,Solo,1,2018.6.24,0.624260355,0.144230769,0.51,0.42774203200000005,0.0,0.509702644,0.230700527,0.0,0.0,0.0,0.0,4
846,펜타곤,빛나리,7,10,6,Dance,summer,male,K_POP,Group,1,2018.6.24,0.51183432,0.125,0.16,0.25203043,0.0,0.394525289,0.265166517,0.024113632000000003,0.0026894970000000003,0.002582854,0.0,7
847,(여자)아이들,LATATA,2,10,2,Dance,summer,female,K_POP,Group,1,2018.6.24,0.5236686389999999,0.22115384600000002,0.2,0.555770829,0.0,0.394525289,0.265166517,0.0,0.0,0.0,0.0,2
848,방탄소년단,FAKE LOVE,1,1,1,Rap/Hiphop,summer,male,K_POP,Group,1,2018.6.24,0.639053254,0.653846154,0.34,0.784160091,0.879964273,0.605437097,0.45057145,0.261944811,0.046018842000000004,0.019879618,0.0,1
849,벤,열애중,4,10,4,Ballad,summer,female,K_POP,Solo,1,2018.6.24,0.7248520709999999,0.7692307690000001,0.49,0.19854101899999999,0.0,0.47595999,0.265166517,0.0,0.0,0.0,0.0,4
850,헤이즈,비도 오고 그래서,4,10,7,Rap/Hiphop,summer,female,K_POP,Solo,1,2018.6.24,0.529585799,0.682692308,0.42,0.361357155,0.0,0.605437097,0.8623137009999999,0.0,0.0,0.0,0.0,7
851,방탄소년단,전하지 못한 진심,4,10,4,Ballad,summer,male,K_POP,Group,0,2018.6.24,0.639053254,0.5,0.34,0.784160091,0.0,0.47595999,0.45057145,0.261944811,0.046018842000000004,0.019879618,0.0,4
852,볼빨간사춘기,여행,1,10,1,Indi,summer,female,K_POP,Solo,1,2018.6.24,0.576923077,0.951923077,0.31,0.402220914,0.0,0.501741531,0.560714292,0.0,0.0,0.0,0.0,1
853,AOA,빙글뱅글,1,10,1,Dance,summer,female,K_POP,Group,1,2018.6.24,0.579881657,0.16346153800000002,0.5,0.395341635,0.0,0.394525289,0.321032687,0.279933938,0.051017272,0.014184215,0.0,1
854,샤이니,데리러 가,7,8,5,Electronica,summer,male,K_POP,Group,0,2018.6.24,0.585798817,0.057692308,0.44,0.731852506,0.7819802770000001,0.514429632,0.71653312,0.136927162,0.018808913,0.017941122,0.0,6
855,Wanna One,모래시계,4,10,4,Ballad,summer,male,K_POP,Group,0,2018.6.24,0.600591716,0.096153846,0.42,0.8041241929999999,0.0,0.47595999,0.725092472,0.0,0.0,0.0,0.0,5
856,Wanna One,캥거루,2,4,2,Dance,summer,male,K_POP,Group,1,2018.6.24,0.582840237,0.134615385,0.42,0.8041241929999999,0.808700952,0.394525289,0.725092472,0.0,0.0,0.0,0.0,2
857,Wanna One,켜줘,2,2,2,Dance,summer,male,K_POP,Group,1,2018.6.24,0.5443786979999999,0.240384615,0.42,0.8041241929999999,0.8410125420000001,0.394525289,0.725092472,0.0,0.0,0.0,0.0,2
858,펀치,이 밤의 끝,6,10,5,Ballad,summer,female,K_POP,Solo,1,2018.6.24,0.520710059,0.057692308,0.34,0.447845891,0.0,0.47595999,0.223096973,0.0,0.0,0.0,0.0,6
859,BLACKPINK,뚜두뚜두,1,10,1,Dance,summer,female,K_POP,Group,1,2018.6.24,0.541420118,0.653846154,0.56,0.869091704,0.0,0.394525289,0.66877704,0.0,0.0,0.0,0.0,1
860,Troye Sivan,Youth,6,10,6,Pop,summer,male,POP,Solo,1,2018.6.24,0.47041420100000003,0.846153846,0.6,0.8942636209999999,0.0,0.469414754,0.927864459,0.0,0.0,0.0,0.0,6
861,비투비,The Feeling,6,10,4,Electronica,summer,male,K_POP,Group,0,2018.6.24,0.624260355,0.038461537999999997,0.61,0.687713018,0.0,0.514429632,0.265166517,0.0,0.0,0.0,0.0,5
862,샤이니,I Want You,9,10,6,Electronica,summer,male,K_POP,Group,0,2018.6.24,0.47041420100000003,0.019230768999999998,0.44,0.731852506,0.7682648209999999,0.514429632,0.71653312,0.136927162,0.018808913,0.017941122,0.0,7
863,BLACKPINK,Forever Young,1,10,1,Dance,summer,female,K_POP,Group,1,2018.6.24,0.624260355,0.586538462,0.56,0.869091704,0.0,0.394525289,0.66877704,0.0,0.0,0.0,0.0,1
864,레드벨벳,빨간 맛,7,10,7,Dance,summer,female,K_POP,Group,1,2018.6.24,0.48816568,0.43269230799999997,0.26,0.640267197,0.0,0.394525289,0.71653312,0.062804203,0.007512428000000001,0.007234929,0.0,7
865,비투비,너 없인 안 된다,1,10,1,Ballad,summer,male,K_POP,Group,1,2018.6.24,0.594674556,0.548076923,0.61,0.687713018,0.0,0.47595999,0.265166517,0.0,0.0,0.0,0.0,1
866,사이먼 도미닉,귀가본능,6,10,9,Rap/Hiphop,summer,male,K_POP,Solo,1,2018.6.24,0.541420118,0.019230768999999998,0.59,0.8392591620000001,0.0,0.605437097,0.574901989,0.0,0.0,0.0,0.0,10
867,오반,불행,9,10,9,Rap/Hiphop,summer,male,K_POP,Solo,1,2018.6.24,0.467455621,0.076923077,0.37,0.189695748,0.0,0.605437097,0.13907629999999999,0.0,0.0,0.0,0.0,10
868,태연,Something New,8,6,2,R&B/Soul,summer,female,K_POP,Solo,1,2018.6.24,0.514792899,0.009615385,0.53,0.19854101899999999,0.795651309,0.509702644,0.71653312,0.283628457,0.052083660999999996,0.013595333000000001,0.0,2
869,김나영,그대만 보여서,8,10,4,Drama,summer,female,OST,Solo,1,2018.6.24,0.5739644970000001,0.038461537999999997,0.24,0.10183994699999999,0.0,0.406205251,0.48319743600000004,0.0,0.0,0.0,0.648074636,5
870,뉴이스트 W,Dejavu,1,4,10,Dance,summer,male,K_POP,Group,1,2018.6.24,0.514792899,0.10576923099999999,1.0,1.0,0.810201686,0.394525289,0.380891011,0.0,0.0,0.0,0.0,10
871,샤이니,네가 남겨둔 말,4,3,2,R&B/Soul,summer,male,K_POP,Group,1,2018.6.24,0.633136095,0.009615385,0.44,0.731852506,0.840165862,0.509702644,0.71653312,0.136927162,0.018808913,0.017941122,0.0,2
872,모모랜드,BAAM,3,1,2,Dance,summer,female,K_POP,Group,0,2018.6.24,0.541420118,0.153846154,0.94,0.951381131,0.9374561859999999,0.394525289,0.16076229,0.0,0.0,0.0,0.0,2
873,사이먼 도미닉,정진철,7,10,10,Rap/Hiphop,summer,male,K_POP,Solo,0,2018.6.24,0.834319527,0.019230768999999998,0.59,0.8392591620000001,0.0,0.605437097,0.574901989,0.0,0.0,0.0,0.0,10
874,Wanna One,에너제틱,6,10,5,Dance,summer,male,K_POP,Group,0,2018.6.24,0.48224852100000004,0.44230769200000003,0.42,0.8041241929999999,0.0,0.394525289,0.7536441159999999,0.0,0.0,0.0,0.0,5
875,멜로망스,선물,3,10,4,Indi,summer,male,K_POP,Duet,0,2018.6.24,0.695266272,0.961538462,0.3,0.189695748,0.0,0.501741531,0.658650007,0.0,0.0,0.0,0.0,4
876,방탄소년단,봄날,4,10,4,Dance,summer,male,K_POP,Group,0,2018.6.24,0.733727811,1.0,0.34,0.784160091,0.0,0.394525289,0.45057145,0.261944811,0.046018842000000004,0.019879618,0.0,4
877,BLACKPINK,Really,4,10,2,Dance,summer,female,K_POP,Group,0,2018.6.24,0.50887574,0.048076923,0.56,0.869091704,0.0,0.394525289,0.66877704,0.0,0.0,0.0,0.0,3
878,BLACKPINK,See U Later,6,10,3,Dance,summer,female,K_POP,Group,0,2018.6.24,0.51183432,0.028846154,0.56,0.869091704,0.0,0.394525289,0.66877704,0.0,0.0,0.0,0.0,4
879,TWICE,Heart Shaker,9,3,8,Dance,summer,female,K_POP,Group,0,2018.6.24,0.476331361,0.25,0.5,0.598036374,0.835023814,0.394525289,0.565547483,0.0,0.0,0.0,0.0,8
880,Wanna One,11,9,10,8,Dance,summer,male,K_POP,Group,0,2018.6.24,0.621301775,0.048076923,0.42,0.8041241929999999,0.0,0.394525289,0.725092472,0.0,0.0,0.0,0.0,9
881,Wanna One,Beautiful,6,10,7,Ballad,summer,male,K_POP,Group,0,2018.6.24,0.50591716,0.394230769,0.42,0.8041241929999999,0.0,0.47595999,0.7536441159999999,0.0,0.0,0.0,0.0,7
882,Wanna One,약속해요,8,10,8,Dance,summer,male,K_POP,Group,0,2018.6.24,0.576923077,0.173076923,0.42,0.8041241929999999,0.0,0.394525289,0.7536441159999999,0.0,0.0,0.0,0.0,9
883,Wanna One,영원+1,8,10,6,Ballad,summer,male,K_POP,Group,0,2018.6.24,0.718934911,0.057692308,0.42,0.8041241929999999,0.0,0.47595999,0.725092472,0.0,0.0,0.0,0.0,7
884,WINNER,REALLY REALLY,7,10,7,Dance,summer,male,K_POP,Group,0,2018.6.24,0.5236686389999999,0.25,0.74,0.7853188059999999,0.0,0.394525289,0.66877704,0.0,0.0,0.0,0.0,7
885,뉴이스트 W,Shadow,10,10,10,Dance,summer,male,K_POP,Group,0,2018.6.24,0.50887574,0.0,1.0,1.0,0.0,0.394525289,0.380891011,0.0,0.0,0.0,0.0,10
886,뉴이스트 W,Signal,9,10,10,Dance,summer,male,K_POP,Group,0,2018.6.24,0.476331361,0.0,1.0,1.0,0.0,0.394525289,0.380891011,0.0,0.0,0.0,0.0,10
887,뉴이스트 W,ylenoL,10,10,10,Dance,summer,male,K_POP,Group,0,2018.6.24,0.532544379,0.0,1.0,1.0,0.0,0.394525289,0.380891011,0.0,0.0,0.0,0.0,10
888,뉴이스트 W,북극성,7,10,10,Dance,summer,male,K_POP,Group,0,2018.6.24,0.639053254,0.038461537999999997,1.0,1.0,0.0,0.394525289,0.380891011,0.0,0.0,0.0,0.0,10
889,뉴이스트 W,중력달,10,10,10,Dance,summer,male,K_POP,Group,0,2018.6.24,0.464497041,0.0,1.0,1.0,0.0,0.394525289,0.380891011,0.0,0.0,0.0,0.0,10
890,닐로,넋두리,4,2,4,Ballad,summer,male,K_POP,Solo,0,2018.6.24,0.8313609470000001,0.528846154,0.38,0.170842204,0.853277009,0.47595999,0.0,0.0,0.0,0.0,0.0,4
891,방탄소년단,134340,10,10,10,Rap/Hiphop,summer,male,K_POP,Group,0,2018.6.24,0.603550296,0.076923077,0.34,0.784160091,0.0,0.605437097,0.45057145,0.261944811,0.046018842000000004,0.019879618,0.0,10
892,방탄소년단,Airplane pt.2,8,10,7,All,summer,male,K_POP,Group,0,2018.6.24,0.571005917,0.173076923,0.34,0.784160091,0.0,0.644064791,0.45057145,0.261944811,0.046018842000000004,0.019879618,0.0,8
893,방탄소년단,Anpanman,5,10,5,Rap/Hiphop,summer,male,K_POP,Group,0,2018.6.24,0.612426036,0.307692308,0.34,0.784160091,0.0,0.605437097,0.45057145,0.261944811,0.046018842000000004,0.019879618,0.0,5
894,방탄소년단,Love Maze,10,10,9,R&B/Soul,summer,male,K_POP,Group,0,2018.6.24,0.579881657,0.125,0.34,0.784160091,0.0,0.509702644,0.45057145,0.261944811,0.046018842000000004,0.019879618,0.0,10
895,방탄소년단,Magic Shop,9,10,9,Electronica,summer,male,K_POP,Group,0,2018.6.24,0.73964497,0.134615385,0.34,0.784160091,0.0,0.514429632,0.45057145,0.261944811,0.046018842000000004,0.019879618,0.0,9
896,방탄소년단,낙원,9,10,9,All,summer,male,K_POP,Group,0,2018.6.24,0.547337278,0.125,0.34,0.784160091,0.0,0.644064791,0.45057145,0.261944811,0.046018842000000004,0.019879618,0.0,10
897,샤이니,Lock You Down,10,10,10,Dance,summer,male,K_POP,Group,0,2018.6.24,0.50887574,0.0,0.44,0.731852506,0.0,0.394525289,0.71653312,0.136927162,0.018808913,0.017941122,0.0,10
898,폴킴,비,7,7,10,R&B/Soul,summer,male,K_POP,Solo,0,2018.6.24,0.627218935,0.9807692309999999,0.08,0.42774203200000005,0.78897146,0.509702644,0.408888488,0.0,0.0,0.0,0.0,10
899,BLACKPINK,마지막처럼,6,10,6,Dance,summer,female,K_POP,Group,0,2018.7.1,0.553254438,0.317307692,0.52,0.7915832890000001,0.0,0.394525289,0.670746863,0.0,0.0,0.0,0.0,6
900,Camila Cabello,Havana,3,4,3,Pop,summer,female,POP,Solo,1,2018.7.1,0.565088757,0.8557692309999999,0.26,0.841499917,0.8161546820000001,0.469414754,0.0,0.0,0.0,0.0,0.0,3
901,DEAN,instagram,8,10,9,R&B/Soul,summer,male,K_POP,Solo,1,2018.7.1,0.680473373,0.25,0.45,0.755641172,0.0,0.509702644,0.0,0.0,0.0,0.0,0.0,10
902,Ed Sheeran,Shape of You,4,10,4,Pop,summer,male,POP,Solo,1,2018.7.1,0.615384615,1.0,0.6,0.860687584,0.0,0.469414754,0.0,0.0,0.0,0.0,0.0,4
903,EXO-CBX,花요일,10,10,10,Dance,summer,male,K_POP,Group,1,2018.7.1,0.514792899,0.125,0.0,0.305731339,0.0,0.394525289,0.71653312,0.0,0.0,0.0,0.0,10
904,EXO,Universe,9,10,10,Ballad,summer,male,K_POP,Group,1,2018.7.1,0.704142012,0.259615385,0.42,0.505326759,0.0,0.47595999,0.71653312,0.185710706,0.028027791,0.01139241,0.0,10
905,Fitz & The Tantrums,HandClap,3,5,3,Pop,summer,mixed,POP,Band,1,2018.7.1,0.49408284,0.740384615,0.0,0.80884049,0.801164695,0.469414754,0.607429507,0.0,0.0,0.0,0.0,3
906,iKON,사랑을 했다,2,10,2,Rap/Hiphop,summer,male,K_POP,Group,1,2018.7.1,0.5443786979999999,0.615384615,0.35,0.5489990570000001,0.0,0.605437097,0.670746863,0.47015645799999994,0.12874224199999998,0.020240519,0.0,2
907,Imagine Dragons,Thunder,6,10,6,Rock,summer,male,POP,Group,1,2018.7.1,0.476331361,0.673076923,0.17,0.57642255,0.0,0.392176011,0.0,0.0,0.0,0.0,0.0,6
908,Shawn Mendes,There`s Nothing Holdin` Me Back,8,10,9,Pop,summer,male,POP,Solo,1,2018.7.1,0.514792899,0.548076923,0.26,0.887879815,0.0,0.469414754,0.967419597,0.0,0.0,0.0,0.0,9
909,Sondia,어른,10,10,10,Drama,summer,female,OST,Solo,1,2018.7.1,0.689349112,0.096153846,0.27,0.6576107760000001,0.0,0.406205251,0.88895693,0.0,0.0,0.0,0.0,10
910,TWICE,What is Love?,2,1,2,Dance,summer,female,K_POP,Group,1,2018.7.1,0.538461538,0.5,0.59,0.592480196,0.8871639459999999,0.394525289,0.529205473,0.0,0.0,0.0,0.0,2
911,Wanna One,BOOMERANG,5,8,5,Dance,summer,male,K_POP,Group,0,2018.7.1,0.467455621,0.317307692,0.32,0.84238977,0.789244133,0.394525289,0.7870453409999999,0.0,0.0,0.0,0.0,5
912,WINNER,EVERYDAY,5,6,5,Rap/Hiphop,summer,male,K_POP,Group,1,2018.7.1,0.532544379,0.182692308,0.79,0.8388082170000001,0.7989349509999999,0.605437097,0.670746863,0.0,0.0,0.0,0.0,5
913,길구봉구,이 별,6,4,5,Ballad,summer,male,K_POP,Group,1,2018.7.1,0.627218935,0.490384615,0.0,0.430730756,0.816977665,0.47595999,0.5733706820000001,0.0,0.0,0.0,0.0,5
914,김하온,바코드,7,8,7,Rap/Hiphop,summer,male,K_POP,Project,0,2018.7.1,0.582840237,0.115384615,0.0,0.542008804,0.78758721,0.605437097,0.88895693,0.0,0.0,0.0,0.0,8
915,김하온,붕붕,3,3,3,Rap/Hiphop,summer,male,K_POP,Solo,1,2018.7.1,0.618343195,0.46153846200000004,0.0,0.542008804,0.8344344459999999,0.605437097,0.88895693,0.0,0.0,0.0,0.0,3
916,닐로,지나오다,1,1,1,Ballad,summer,male,K_POP,Solo,1,2018.7.1,0.75443787,0.923076923,0.46,0.170842204,0.8927152359999999,0.47595999,0.0,0.0,0.0,0.0,0.0,1
917,레드벨벳,Bad Boy,7,2,8,Dance,summer,female,K_POP,Group,1,2018.7.1,0.547337278,0.173076923,0.31,0.664782842,0.8573143320000001,0.394525289,0.71653312,0.066064519,0.007949704,0.0062909540000000005,0.0,8
918,"로꼬, 화사",주지마,2,10,1,Ballad,summer,mixed,K_POP,Project,1,2018.7.1,0.609467456,0.586538462,0.16,0.170842204,0.0,0.47595999,0.9142789859999999,0.0,0.0,0.0,0.0,1
919,로이킴,그때 헤어지면 돼,3,3,3,Ballad,summer,male,K_POP,Solo,1,2018.7.1,0.659763314,0.509615385,0.03,0.039505265,0.8387612640000001,0.47595999,0.7419660309999999,0.208099418,0.032819722999999995,0.012273042,0.0,3
920,마마무,별이 빛나는 밤,3,10,2,Dance,summer,female,K_POP,Group,0,2018.7.1,0.547337278,0.451923077,0.62,0.7898926759999999,0.0,0.394525289,0.941773772,0.23592833800000002,0.039328403,0.01725721,0.0,2
921,먼데이 키즈,가을 안부,5,3,5,Ballad,summer,male,K_POP,Solo,1,2018.7.1,0.819526627,0.788461538,0.49,0.321032687,0.8323814420000001,0.47595999,0.5215346160000001,0.0,0.0,0.0,0.0,5
922,멜로망스,You,2,3,2,Ballad,summer,male,K_POP,Duet,0,2018.7.1,0.727810651,0.596153846,0.48,0.580921239,0.839088635,0.47595999,0.6717251000000001,0.0,0.0,0.0,0.0,2
923,모모랜드,뿜뿜,2,10,2,Dance,summer,female,K_POP,Group,1,2018.7.1,0.541420118,0.567307692,1.0,0.639135711,0.0,0.394525289,0.150190483,0.0,0.0,0.0,0.0,2
924,문문,비행운,10,10,10,Indi,summer,male,K_POP,Solo,1,2018.7.1,0.452662722,0.096153846,0.1,0.07290649,0.0,0.501741531,0.0,0.0,0.0,0.0,0.0,10
925,박원,all of my life,8,5,8,Ballad,summer,male,K_POP,Solo,1,2018.7.1,0.659763314,0.307692308,0.17,0.656566538,0.801599882,0.47595999,0.114976033,0.0,0.0,0.0,0.0,8
926,방탄소년단,DNA,3,2,3,Rap/Hiphop,summer,male,K_POP,Group,0,2018.7.1,0.582840237,0.673076923,0.35,0.785895848,0.846406865,0.605437097,0.485514881,0.353397778,0.075064623,0.033153041,0.0,3
927,비투비,그리워하다,5,10,5,Ballad,summer,male,K_POP,Group,0,2018.7.1,0.624260355,0.644230769,0.58,0.673668423,0.0,0.47595999,0.258698005,0.0,0.0,0.0,0.0,5
928,빅뱅,꽃 길,5,10,4,Trot,summer,female,K_POP,Solo,1,2018.7.1,0.50887574,0.307692308,0.32,0.223096973,0.0,0.0,0.670746863,0.465835416,0.126337151,0.014082628,0.0,4
929,아이유,밤편지,5,10,5,Ballad,summer,female,K_POP,Solo,1,2018.7.1,0.671597633,1.0,0.46,0.380891011,0.0,0.47595999,0.496744288,0.0,0.0,0.0,0.0,5
